,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,EMA_10_close,EMA_12_close,EMA_26_close,RSI_14_close,return,DIF,MACD,BB_mid,BB_low,BB_high,slowK,best_action,normal_open,normal_close,normal_high,normal_low,normal_EMA_12_close,normal_EMA_26_close,normal_EMA_10_close,normal_BB_mid,normal_BB_low,normal_BB_high,normal_MACD
12,BTC,2013-05-11 23:59:59,118.6790008544922,113.01000213623048,117.6999969482422,115.24299621582033,115.24299621582033,0.0213201740071089,0.029815301159275,-0.0193763972901921,0.0,-0.0166979589025597,-0.0104752358966789,-0.0334779243872778,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,116.68259056474511,118.00160082805894,126.052700407692,31.412659126820714,-1.957000732421875,-8.05109957963306,-7.386240181378632,75.718949508667,50.84532091089409,100.5925781064399,0.3938956755090862,-1.0,0.01176999969482422,0.011524299621582032,0.01186790008544922,0.011301000213623048,0.011800160082805895,0.0126052700407692,0.011668259056474511,0.0075718949508667,0.005084532091089409,0.01005925781064399,-0.07386240181378632
13,BTC,2013-05-12 23:59:59,117.4489974975586,113.43499755859376,115.63999938964844,115.0,115.0,0.0055652120838993,0.0212956304135529,-0.0136087168817933,0.0,-0.0021085551729776,-0.0022974030867867,-0.0229226087487262,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,116.37666500751872,117.53981608528065,125.23398185897408,31.316100442561236,-0.2429962158203267,-7.6941657736934275,-7.4422266527085945,81.468949508667,57.55786013184884,105.38003888548515,0.389886015247383,1.0,0.011563999938964844,0.0115,0.01174489974975586,0.011343499755859377,0.011753981608528065,0.012523398185897408,0.011637666500751872,0.0081468949508667,0.005755786013184884,0.010538003888548515,-0.07442226652708595
14,BTC,2013-05-13 23:59:59,118.6989974975586,114.5,114.81999969482422,117.9800033569336,117.9800033569336,-0.0267842309899685,0.006094203425726,-0.0294965524488525,0.0,0.0259130726689877,-0.0200152937087243,-0.0304551866850967,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,116.66818107104869,117.60753720399649,124.69665011808219,33.811202817235966,2.9800033569335938,-7.089112914085703,-7.378024154777159,87.36794967651367,64.311916008894,110.42398334413335,0.8287700478404567,-1.0,0.011481999969482421,0.01179800033569336,0.01186989974975586,0.01145,0.011760753720399648,0.012469665011808219,0.011666818107104869,0.008736794967651368,0.0064311916008894,0.011042398334413334,-0.07378024154777159
15,BTC,2013-05-14 23:59:59,119.8000030517578,110.25,117.9800033569336,111.5,111.5,0.0581166220352789,0.0744394892534332,-0.0112107623318385,0.0,-0.0549245903759568,0.0348394556430422,0.0249946217900434,0.0250038865435817,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,115.72851178540347,116.66791609568932,123.71912047970574,33.42814750625912,-6.480003356933594,-7.051204384016415,-7.318602378275205,92.94294967651368,70.52937127121083,115.35652808181652,0.13089001052936017,1.0,0.01179800033569336,0.01115,0.01198000030517578,0.011025,0.011666791609568933,0.012371912047970574,0.011572851178540348,0.009294294967651369,0.007052937127121083,0.011535652808181652,-0.07318602378275205
16,BTC,2013-05-15 23:59:59,115.80999755859376,103.5,111.4000015258789,114.22000122070312,114.22000122070312,-0.0246891933521803,0.013920472079302,-0.0938539757147196,0.0,0.0243946297820907,0.004978103063487,-0.0008938989158003,-0.0138685674381381,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,115.45423713727612,116.2913138072299,123.01548201607591,47.825134249973864,2.720001220703125,-6.7241682088460095,-7.210523438378988,98.65394973754883,76.93130809169773,120.37659138339993,0.870836989989438,1.0,0.01114000015258789,0.011422000122070312,0.011580999755859377,0.01035,0.01162913138072299,0.01230154820160759,0.011545423713727613,0.009865394973754884,0.007693130809169773,0.012037659138339993,-0.07210523438378988
17,BTC,2013-05-16 23:59:59,118.76000213623048,112.1999969482422,114.22000122070312,118.76000213623048,118.76000213623048,-0.0382283667384872,0.0,-0.0552374963791534,0.0,0.0397478626073106,-0.0275176889076534,-0.0336485522941473,-0.050573158575061,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,116.05528531890418,116.67111201169152,122.70026128423551,62.00347176413849,4.540000915527358,-6.0291492725439895,-6.995728135499897,104.59194984436036,83.47958957212097,125.70431011659974,1.0,1.0,0.011422000122070312,0.011876000213623047,0.011876000213623047,0.01121999969482422,0.011667111201169152,0.012270026128423551,0.011605528531890417,0.010459194984436036,0.008347958957212097,0.012570431011659975,-0.06995728135499897
18,BTC,2013-05-17 23:59:59,125.3000030517578,116.5709991455078,118.20999908447266,123.01499938964844,123.01499938964844,-0.0390602798765702,0.0185750003938272,-0.0523838578719115,0.0,0.0358285380336809,-0.0481241978483761,-0.0577132828680445,-0.0737638962606591,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,117.32068787722132,117.64709468522335,122.7235752179698,73.72879048398927,4.2549972534179545,-5.076480532746444,-6.6467740259083605,110.74269981384278,89.98918088030385,131.4962187473817,0.738228589808135,1.0,0.011820999908447266,0.012301499938964844,0.01253000030517578,0.01165709991455078,0.011764709468522335,0.01227235752179698,0.011732068787722132,0.011074269981384277,0.008998918088030385,0.013149621874738171,-0.0664677402590836
19,BTC,2013-05-18 23:59:59,125.25,122.3000030517578,123.5,123.4980010986328,123.4980010986328,1.6185698144211003e-05,0.0141864555359723,-0.0097005460510911,0.0,0.0039263643570361,-0.0429108186565498,-0.0533563392645884,-0.0634871324729378,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448,118.44383573565976,118.54723413344018,122.7809400980189,64.11084994590708,0.4830017089843608,-4.233705964578718,-6.20803437839388,116.91759986877442,96.48146477884885,137.3537349587,0.4061014529485681,-1.0,0.01235,0.01234980010986328,0.012525,0.01223000030517578,0.011854723413344018,0.01227809400980189,0.011844383573565976,0.011691759986877442,0.009648146477884884,0.013735373495869998,-0.062080343783938806
20,BTC,2013-05-19 23:59:59,124.5,119.5709991455078,123.21099853515624,121.98999786376952,121.98999786376952,0.010009022811446,0.0205754748765016,-0.0198294840611694,0.0,-0.0122107501453314,-0.0138814456236299,-0.0340142479992929,-0.046724028990824,-0.0508230008581269,-0.0668315515153954,-0.0663524617828448,119.08859248622515,119.07689009195238,122.7223517843708,58.2011324710373,-1.5080032348632812,-3.645461692418422,-5.742112071852887,115.79010009765625,99.75673573091747,131.82346446439502,0.4907685735248123,1.0,0.012321099853515623,0.012198999786376952,0.01245,0.01195709991455078,0.011907689009195237,0.01227223517843708,0.011908859248622516,0.011579010009765625,0.009975673573091747,0.013182346446439501,-0.05742112071852887
21,BTC,2013-05-20 23:59:59,123.62100219726562,120.12000274658205,122.5,122.0,122.0,0.0040983606557376,0.0132869032562756,-0.0154098135526061,0.0,8.199144524656532e-05,-0.0012081959208504,-0.0301590153428374,-0.0434743162061347,-0.057868031986424,-0.0668315515153954,-0.0663524617828448,119.61793930691148,119.52659930857509,122.66884424478778,64.4914423532845,0.01000213623048296,-3.142244936212691,-5.269408956281941,114.94010009765626,102.74441427999966,127.13578591531285,0.5369887313323857,1.0,0.01225,0.0122,0.012362100219726562,0.012012000274658204,0.011952659930857508,0.012266884424478777,0.011961793930691147,0.011494010009765625,0.010274441427999966,0.012713578591531285,-0.05269408956281941
22,BTC,2013-05-21 23:59:59,123.0,121.20999908447266,122.0199966430664,122.87999725341795,122.87999725341795,-0.0069987030401534,0.0009765848735703,-0.0135904801942762,0.0,0.0072130922411306,-0.0016552582753134,-0.0308894621282942,-0.0445843994648743,-0.0622184029717385,-0.0668315515153954,-0.0663524617828448,120.21104075173083,120.04250668470476,122.68448520839002,66.96076257531772,0.8799972534179545,-2.6419785236852533,-4.791694332173452,115.23460006713867,102.55560495482162,127.91359517945573,0.932959393740482,1.0,0.01220199966430664,0.012287999725341796,0.0123,0.012120999908447266,0.012004250668470476,0.012268448520839002,0.012021104075173084,0.011523460006713867,0.010255560495482163,0.012791359517945572,-0.04791694332173452
23,BTC,2013-05-22 23:59:59,124.0009994506836,122.0,122.88999938964844,123.88899993896484,123.88899993896484,-0.0080636743359666,0.000904031122811,-0.015247519472233,0.0,0.0082112850594062,-0.0083752448443283,-0.0316073236127817,-0.0456989744275994,-0.0623174763934257,-0.0668315515153954,-0.0663524617828448,120.87976060395519,120.63427487766785,122.77370852176593,65.8859284911552,1.0090026855468892,-2.1394336440980766,-4.309465116159747,116.16855010986328,103.85205612257386,128.4850440971527,0.9440282146601849,1.0,0.012288999938964843,0.012388899993896484,0.01240009994506836,0.0122,0.012063427487766785,0.012277370852176592,0.012087976060395519,0.011616855010986327,0.010385205612257385,0.012848504409715269,-0.04309465116159747
24,BTC,2013-05-23 23:59:59,126.93399810791016,123.0999984741211,123.8000030517578,126.6999969482422,126.6999969482422,-0.0228886658747834,0.0018468915967184,-0.0284135640160412,0.0,0.0226896416200166,-0.0253212203996647,-0.0462099250536919,-0.059960519036494,-0.0716965052073178,-0.0668315515153954,-0.0663524617828448,121.93798539382554,121.56746288852545,123.0645447015049,70.38888041326359,2.810997009277358,-1.4970818129794452,-3.7981226973996915,117.6160499572754,107.87931125270805,127.35278866184274,0.9389668278510773,1.0,0.012380000305175779,0.01266999969482422,0.012693399810791015,0.01230999984741211,0.012156746288852546,0.01230645447015049,0.012193798539382555,0.011761604995727539,0.010787931125270805,0.012735278866184275,-0.03798122697399692
25,BTC,2013-05-24 23:59:59,133.85000610351562,125.71900177001952,126.3000030517578,133.1999969482422,133.1999969482422,-0.0518017571664475,0.0048799487249688,-0.0561636287509044,0.0,0.0513022901070414,-0.0560525443057623,-0.0764624467102245,-0.0955580426822249,-0.1092263324090615,-0.1157744563053911,-0.0663524617828448,123.98562385826493,123.35708351309725,123.81531894200396,71.9925182618004,6.499999999999986,-0.4582354289067041,-3.190870466764603,118.6510498046875,106.9929347108194,130.30916489855562,0.9200579499637345,-1.0,0.01263000030517578,0.013319999694824218,0.013385000610351562,0.012571900177001952,0.012335708351309725,0.012381531894200395,0.012398562385826492,0.011865104980468751,0.01069929347108194,0.013030916489855562,-0.03190870466764603
26,BTC,2013-05-25 23:59:59,133.218994140625,128.89999389648438,133.10000610351562,131.97999572753906,131.97999572753906,0.0084862131552778,0.0093877743081893,-0.0233368838518003,0.0,-0.0091591685334435,-0.0322033527947066,-0.0544688379283702,-0.0797317537630466,-0.0949041273303096,-0.1097284182873783,-0.0663524617828448,125.43914601631477,124.68368539224215,124.42010981500655,73.48129290583555,-1.220001220703125,0.2635755772355992,-2.562789367855475,119.45454940795898,106.4540185764217,132.45508023949625,0.7131284225401873,1.0,0.013310000610351563,0.013197999572753907,0.0133218994140625,0.012889999389648438,0.012468368539224216,0.012442010981500655,0.012543914601631477,0.011945454940795897,0.01064540185764217,0.013245508023949625,-0.02562789367855475
27,BTC,2013-05-26 23:59:59,136.0,130.61500549316406,131.98599243164062,133.47999572753906,133.47999572753906,-0.0111927130934886,0.0188792654564118,-0.0214638172466161,0.0,0.0113653587555542,-0.027196574660098,-0.0540665108550831,-0.080964915339134,-0.0971414976088123,-0.114791405099257,-0.0663524617828448,126.90111869108281,126.03696390536476,125.09121247519414,75.04335163896698,1.5,0.9457514301706169,-1.9248728591234583,120.51354904174805,106.55186036808485,134.47523771541125,0.5320321554159547,-1.0,0.013198599243164062,0.013347999572753906,0.0136,0.013061500549316407,0.012603696390536476,0.012509121247519414,0.01269011186910828,0.012051354904174805,0.010655186036808484,0.013447523771541126,-0.019248728591234582
28,BTC,2013-05-27 23:59:59,135.46499633789062,124.6999969482422,133.5,129.7449951171875,129.7449951171875,0.0289414237475666,0.044086488388525,-0.038883952050625,0.0,-0.0279817255761342,0.0098346836069476,-0.0216485996419132,-0.0469320320465355,-0.0641195932996572,-0.0817446237596095,-0.0663524617828448,127.41818713219274,126.60743024564518,125.4359371153418,65.62374049973323,-3.7350006103515625,1.171493130303375,-1.3618972246822159,121.42579879760743,107.5599520516155,135.29164554359937,0.46864825406274957,-1.0,0.01335,0.01297449951171875,0.013546499633789063,0.01246999969482422,0.012660743024564517,0.01254359371153418,0.012741818713219274,0.012142579879760742,0.01075599520516155,0.013529164554359938,-0.013618972246822158
29,BTC,2013-05-28 23:59:59,130.5800018310547,125.5999984741211,129.77000427246094,129.0,129.0,0.0059690253679143,0.0122480762097263,-0.0263566009758055,0.0,-0.0057419950304411,0.0192325325899345,-0.0117333523062772,-0.0357328271989059,-0.0527325681937757,-0.0667516332818556,-0.0663524617828448,127.70578947179405,126.9755179001613,125.69994177346463,77.41571594059609,-0.7449951171875,1.275576126696663,-0.8823566153406015,122.19749870300294,108.45609139746385,135.93890600854203,0.6827307698789256,1.0,0.012977000427246093,0.0129,0.013058000183105468,0.01255999984741211,0.012697551790016129,0.012569994177346463,0.012770578947179406,0.012219749870300294,0.010845609139746385,0.013593890600854204,-0.008823566153406015
30,BTC,2013-05-29 23:59:59,132.58999633789062,127.66200256347656,129.0,132.3000030517578,132.3000030517578,-0.0249433331491821,0.0021919371084169,-0.0350566922244649,0.0,0.0255814190058745,-0.0075510589864635,-0.0285911178625517,-0.0493036337100281,-0.0689418283765721,-0.0840435628614231,-0.0927246410676554,128.54110103178746,127.79466946194538,126.18883520148634,77.81880940507818,3.3000030517578125,1.6058342604590337,-0.42995827428612227,123.17899894714355,109.49885368702977,136.85914420725734,0.9411538854536616,-1.0,0.0129,0.013230000305175781,0.013258999633789062,0.012766200256347657,0.012779466946194537,0.012618883520148633,0.012854110103178747,0.012317899894714355,0.010949885368702977,0.013685914420725734,-0.004299582742861223
31,BTC,2013-05-30 23:59:59,132.25,127.0,132.25,128.7989959716797,128.7989959716797,0.0267937184004067,0.0267937184004067,-0.013967468908494,0.0,-0.0264626379389308,0.0144861533110347,0.0030924285843416,-0.0159157360766512,-0.0391311052958244,-0.0551432625464534,-0.0707031651532349,128.58799102085877,127.94918123267372,126.38218044372289,65.95668876070695,-3.501007080078125,1.5670007889508355,-0.06687480824303899,123.75894889831542,110.16286323221084,137.35503456442,0.34266589936755953,1.0,0.013225,0.012879899597167968,0.013225,0.0127,0.012794918123267373,0.012638218044372289,0.012858799102085877,0.012375894889831542,0.011016286323221084,0.013735503456442,-0.0006687480824303898
32,BTC,2013-05-31 23:59:59,129.89999389648438,126.4000015258789,128.7989959716797,129.0,129.0,-0.001558170762173,0.0069766968719719,-0.0201550269311712,0.0,0.0015606024472776,0.0059596808381783,0.0062736274660095,-0.0121571188441234,-0.0352961311044619,-0.0514372170618337,-0.0690478085855488,128.662901744339,128.11084565841622,126.57609300344713,60.920332270903906,0.2010040283203125,1.5347526549690969,0.22433018506825844,124.44679908752441,111.27954504981616,137.61405312523266,0.7428583261943843,1.0,0.012879899597167968,0.0129,0.012989999389648437,0.01264000015258789,0.012811084565841622,0.012657609300344713,0.0128662901744339,0.012444679908752442,0.011127954504981616,0.013761405312523265,0.0022433018506825843
33,BTC,2013-06-01 23:59:59,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,129.3000030517578,-0.0037509713759049,0.0037122638531332,-0.0162490758283911,0.0,0.0023256050523861,0.0029373345268153,0.0081237059384773,-0.0112085932274029,-0.0320046690949343,-0.0481315064484019,-0.0649974480177441,128.77873834568786,128.29379294969954,126.7778641181368,60.65760183778047,0.3000030517578125,1.5159288315627322,0.4591663026127082,125.1617992401123,112.61608643832245,137.70751204190213,0.8140273191899425,-1.0,0.012881500244140625,0.012930000305175781,0.012977999877929688,0.01271989974975586,0.012829379294969953,0.01267778641181368,0.012877873834568785,0.012516179924011231,0.011261608643832246,0.013770751204190213,0.004591663026127082
34,BTC,2013-06-02 23:59:59,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,122.29199981689452,0.057305492144672,0.0581231322591218,-0.0592188922904198,0.0,-0.0541995597019285,0.0494406876212369,0.0622902457705403,0.0447971414246848,0.0252297717825822,0.0092699377137408,-0.0047272130024034,127.5993313404527,127.37044016003722,126.44557787360034,50.461494194714554,-7.0080032348632955,0.924862286436877,0.543838299671648,125.37739906311035,113.20881386621444,137.54598426000626,0.504669086098968,-1.0,0.012930000305175781,0.012229199981689452,0.012939999389648437,0.01150500030517578,0.012737044016003722,0.012644557787360034,0.012759933134045269,0.012537739906311034,0.011320881386621445,0.013754598426000627,0.00543838299671648
35,BTC,2013-06-03 23:59:59,122.5,116.0,122.5,122.22200012207033,122.22200012207033,0.0022745485890593,0.0022745485890593,-0.0509073662340335,0.0,-0.000572397989476,0.0335504219069777,0.0539166330938016,0.0455220706369745,0.0302032280886961,0.0129740880738071,-0.0015057351858147,126.62163475529225,126.57837246188848,126.1327202623759,50.33862115161451,-0.06999969482419033,0.4456521995125797,0.5259862814609083,125.91349906921387,115.50115836026401,136.32583977816373,0.9572307880108195,-1.0,0.01225,0.012222200012207033,0.01225,0.0116,0.012657837246188847,0.01261327202623759,0.012662163475529224,0.012591349906921387,0.0115501158360264,0.013632583977816373,0.005259862814609083
36,BTC,2013-06-04 23:59:59,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,121.41999816894533,-0.0056250919743568,0.0199308038662469,-0.0191072288734196,0.0,-0.0065618460860074,0.0282227154889278,0.0521808683032769,0.0521094859393225,0.0399728283715457,0.0210551888868961,0.006602161774919,125.67588264868371,125.7847764168203,125.78362973693659,47.76772330757468,-0.802001953125,0.0011466798837176384,0.43056089935596453,126.27349891662598,117.14469377153068,135.40230406172128,0.48945163299698824,1.0,0.012073699951171876,0.012141999816894533,0.012383999633789063,0.01190999984741211,0.012578477641682032,0.01257836297369366,0.012567588264868371,0.012627349891662597,0.011714469377153069,0.013540230406172128,0.004305608993559645
37,BTC,2013-06-05 23:59:59,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,121.6500015258789,-0.0020550760120361,0.0149527350704854,-0.0143937478727534,0.0,0.0018942790347729,0.0141948129023501,0.0404668976160353,0.0494462025465305,0.0391943880018379,0.0212313836347388,0.0072609759014616,124.94390426271919,125.14865720282933,125.47743505463603,46.49312869752838,0.23000335693357954,-0.3287778518067057,0.292499308235479,126.41799888610839,117.7080755016978,135.12792227051898,0.49047607853361735,-1.0,0.01214000015258789,0.01216500015258789,0.012346900177001952,0.011989900207519532,0.012514865720282932,0.012547743505463603,0.012494390426271918,0.01264179988861084,0.01177080755016978,0.013512792227051897,0.00292499308235479
38,BTC,2013-06-06 23:59:59,123.0999984741211,117.25,121.9000015258789,118.0,118.0,0.0330508603888042,0.0432203260518737,-0.0063559322033898,0.0,-0.0300041223189169,0.0264135587013374,0.0626974590754105,0.0785807808913754,0.0692139738697117,0.0538372828596729,0.0402539484918453,123.68137621495205,124.04886378700942,124.92355097651483,36.72243667248536,-3.6500015258789062,-0.8746871895054085,0.08028358137349942,126.16724891662598,116.78223371375977,135.5522641194922,0.12820516164539347,-1.0,0.012190000152587891,0.0118,0.01230999984741211,0.011725,0.012404886378700943,0.012492355097651483,0.012368137621495206,0.012616724891662597,0.011678223371375977,0.013555226411949221,0.0008028358137349942
