,index,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
74,74,74,BTC,2020-11-23 23:59:59,18711.42673061,18000.79611004,18370.01733874,18364.12159134,18364.12159134,0.0003210470683649,0.0189121563774539,-0.0197845281895397,0.0,-0.0003201378063192,-6.36726219758188e-05,-0.0415876441922574,-0.0745624314252189,-0.1001053978714894,-0.130737851185509,-0.1549632950839305,BTC,-0.0003201378063192,18405.343427430544,-0.0037392482170185,1
75,75,75,BTC,2020-11-24 23:59:59,19348.27096299,18128.65617407,18365.01468531,19107.46444977,19107.46444977,-0.0388565299394778,0.012602745584221,-0.0512264868147788,0.0,0.0404779969862831,-0.0254579727747109,-0.0629665355099736,-0.0973933422723215,-0.1220990204213926,-0.1529135890665373,-0.177237783475056,BTC,0.0404779969862831,18279.282134825764,-0.0068491681832408,1
76,76,76,BTC,2020-11-25 23:59:59,19390.96555566,18581.14653195,19104.40961035,18732.1207774,18732.1207774,0.0198743557856599,0.0351719266648593,-0.0080596451007378,0.0,-0.0196438241901069,-0.004747586076281,-0.0293684756305184,-0.0670602986144648,-0.096094052842096,-0.1253676654937282,-0.150685476142838,BTC,-0.0196438241901069,18145.35273954191,-0.007326841081395,1
77,77,77,BTC,2020-11-26 23:59:59,18866.28612952,16351.03485441,18729.84058731,17150.62357809,17150.62357809,0.0920792764198648,0.1000349954401522,-0.0466215540233462,0.0,-0.0844270234055961,0.069632628838385,0.0626691261276402,0.0246017007732801,-0.0081227982190087,-0.0367546112507822,-0.0655728053353134,BTC,-0.0844270234055959,18054.2211683476,-0.0050223091555403,1
78,78,78,BTC,2020-11-27 23:59:59,17445.02428555,16526.42352825,17153.91312468,17108.40172774,17108.40172774,0.0026601781781989,0.0196758623725903,-0.0340170992446574,0.0,-0.0024618259597239,0.05752405822528,0.0621528565603459,0.030372613791316,0.0009728072190406,-0.026058901662493,-0.0557906452903801,BTC,-0.0024618259597239,18045.72831407938,-0.0004704082324586,1
79,79,79,BTC,2020-11-28 23:59:59,17853.93919131,16910.65271094,17112.93423773,17717.4150112,17717.4150112,-0.0341178875749016,0.0077056489348867,-0.0455349891476835,0.0,0.035597321897844,0.0138727967643488,0.0251539907329751,0.0002212916618022,-0.0271189509197741,-0.0510319860181431,-0.080195163676312,BTC,0.0355973218978442,18138.36763417754,0.0051335872116549,1
80,80,80,BTC,2020-11-29 23:59:59,18283.62817317,17559.11762249,17719.63461354,18177.48341979,18177.48341979,-0.0251876893889247,0.0058393536073555,-0.0340182292025518,0.0,0.025967016537072,-0.022020348345372,0.0011901868448656,-0.0173579974867784,-0.0439162950750871,-0.0661517441814226,-0.0949831169574489,BTC,0.0259670165370722,18324.348327533025,0.0102534416054644,1
81,81,81,BTC,2020-11-30 23:59:59,19749.26369425,18178.32211783,18178.32211783,19625.83502949,19625.83502949,-0.0737554814602767,0.006289091117628,-0.0737554814602767,0.0,0.079678334797608,-0.0850859733468061,-0.067577503839054,-0.0774078222009871,-0.1034296229859957,-0.1268218333762626,-0.1518446286731801,BTC,0.0796783347976082,18572.05972136949,0.0135181557023922,1
82,82,82,BTC,2020-12-01 23:59:59,19845.97548328,18321.92093045,19633.77044727,18802.99829969,18802.99829969,0.0441829613734365,0.0554686633996661,-0.0255851413467357,0.0,-0.0419262023024041,-0.027472831400326,-0.0259188269395331,-0.0296352002713943,-0.0559470911475242,-0.0817243567719161,-0.1057479196629922,BTC,-0.0419262023024038,18834.76350824172,0.0141451078024454,1
83,83,83,BTC,2020-12-02 23:59:59,19308.33066301,18347.71783787,18801.74359314,19201.09115697,19201.09115697,-0.0207981703000789,0.0055850735337545,-0.0444440012353268,0.0,0.0211717754229951,-0.0258384572775648,-0.0417859405105085,-0.0443522251590478,-0.0679038782718975,-0.0916647029243384,-0.1144787762580921,BTC,0.0211717754229954,19062.19960766515,0.0120753360839338,1
84,84,84,BTC,2020-12-03 23:59:59,19566.19188355,18925.78443384,19205.92540409,19445.39847988,19445.39847988,-0.0123151539444038,0.0062119274025154,-0.0267216969905575,0.0,0.0127236166378654,-0.02030491702829,-0.0482641324038215,-0.0507313980928041,-0.0715725299469197,-0.0949189281920949,-0.1161845473432339,BTC,0.0127236166378656,19211.598140942555,0.0078374236107217,1
85,85,85,BTC,2020-12-04 23:59:59,19511.40471415,18697.19291384,19446.96642246,18699.76561337,18699.76561337,0.039957763350561,0.0434037044934774,-0.0001375792393975,0.0,-0.0383449517520302,0.024345337365325,-0.0124949322274361,-0.0097335102599999,-0.0275159680518727,-0.0516266104501627,-0.0728041213592328,BTC,-0.0383449517520302,19255.88605247478,0.002305269515181,1
