,index,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
187,187,187,BTC,2021-03-16 23:59:59,56833.17978025,53555.02773503,55840.78651437,56804.90123161,56804.90123161,-0.0169723861205044,0.0004978188153994,-0.0572111459771634,0.0,0.0160569837478543,0.0231145054889974,-0.0094506187675098,-0.0517265657845782,-0.0824825541605858,-0.0784131137700309,-0.0812834025705977,BTC,0.0160569837478548,58833.10997947769,-0.0013630204256396,1
188,188,188,BTC,2021-03-17 23:59:59,58969.81634559,54528.62716687,56825.82889756,58870.89333325,58870.89333325,-0.03473812473192,0.001680338223849,-0.0737591349565526,0.0,0.0363699620428235,-0.0075625491859242,-0.0311939130750682,-0.073123643390091,-0.1046791220488736,-0.1088719061138965,-0.1073381572559334,BTC,0.0363699620428237,58544.62780117519,-0.004903398416353,1
189,189,189,BTC,2021-03-18 23:59:59,60116.24964434,54253.58000473,58893.078058,57858.92070527,57858.92070527,0.0178737753854403,0.0390143630671699,-0.0623126158696495,0.0,-0.017189693763462,-0.0019024587596908,-0.0045490143709686,-0.0484771647183501,-0.0790651245045057,-0.0930652455439521,-0.0867365920160155,BTC,-0.0171896937634619,58065.83582621216,-0.0081782392842101,1
190,190,190,BTC,2021-03-19 23:59:59,59498.37646021,56643.70148588,57850.44063985,58346.65297359,58346.65297359,-0.0085045552478323,0.0197393239872956,-0.0291867896600823,0.0,0.0084296814108315,-0.013521585890541,-0.006832950881629,-0.0452502890095694,-0.076344481228165,-0.0978087565180599,-0.090830054796142,BTC,0.0084296814108315,57420.904212692105,-0.0111069031271727,1
191,191,191,BTC,2021-03-20 23:59:59,60031.2869743,58213.29736375,58332.26220538,58313.64260857,58313.64260857,0.0003193008698665,0.0294552747675131,-0.0017207850569987,0.0,-0.0005657627873691,-0.0047097115842261,-0.0023178131577246,-0.0339789556249305,-0.0645241972942628,-0.0907889533719564,-0.0865233399750808,BTC,-0.000565762787369,56654.15001895352,-0.0133532239565308,1
192,192,192,BTC,2021-03-21 23:59:59,58767.89678899,56005.61700987,58309.91303265,57523.42098673,57523.42098673,0.01367255341266,0.021634245337166,-0.0263858433803882,0.0,-0.0135512306638837,0.011461160053469,0.0108980182284468,-0.0107285999051129,-0.0448132314414883,-0.0728623120667819,-0.0730269489173531,BTC,-0.0135512306638835,55840.464544525705,-0.0143623278110359,1
193,193,193,BTC,2021-03-22 23:59:59,58471.47864713,54288.1580282,57517.89148833,54529.14561107,54529.14561107,0.0548100624678273,0.0722977224726526,-0.0044194270819655,0.0,-0.0520531519909214,0.0510774730607657,0.0612676449156348,0.0476557338550789,0.0132768057778724,-0.0164976428965752,-0.0230854594595759,BTC,-0.052053151990921,55084.478897763925,-0.0135383122781683,1
194,194,194,BTC,2021-03-23 23:59:59,55985.44014058,53470.6933802,54511.66203198,54738.94493032,54738.94493032,-0.004152124207533,0.0227716338312096,-0.0231690901557277,0.0,0.0038474712357752,0.0356495086673676,0.0453179912627059,0.0466758839179863,0.0132302263585257,-0.0141295068453392,-0.0285353750642073,BTC,0.0038474712357754,54505.38299857909,-0.0105128687930338,1
195,195,195,BTC,2021-03-24 23:59:59,57262.38293272,52514.33339864,54710.48908407,52774.26369049,52774.26369049,0.0366888187192067,0.085043711240613,-0.0049253229448057,0.0,-0.0358918361019006,0.0530868586130717,0.0718633415988789,0.0830520907596825,0.0549424008209704,0.0275641825694772,0.006725179629371,BTC,-0.0358918361019005,54210.74153286951,-0.0054057314984331,1
196,196,196,BTC,2021-03-25 23:59:59,53392.38600133,50856.5686854,52726.7455686,51704.1619252,51704.1619252,0.0197775885987547,0.0326516089473094,-0.0163931337099363,0.0,-0.0202769624900107,0.0493156722518934,0.0859182841187269,0.0999175955215978,0.079461482974392,0.0539112666973107,0.0294175416507815,BTC,-0.0202769624900106,54267.877456565,0.0010539594567404,1
