,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
0,70,2018-04-06,0.1586168609723213,YUAN,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.001349843504985,0.0026043529253656,0.0006679794219093,-0.0001845188083131,-0.0009416771019312,-0.0014848867044827,YUAN,0.0,0.1588519091936651,2.805265842908966e-05,0
1,71,2018-04-09,0.1586420242722297,YUAN,0.1586420242722297,0.1586420242722297,0.1586420242722297,0.1586420242722297,0.0,0.0,0.0,0.0,0.0001586420242729,0.0003946439767037,0.0018869756780914,0.0007789105347095,-0.0001573943736745,-0.0008128597850174,-0.0016010171197502,YUAN,0.0001586420242725,0.1589090574202333,0.0003597578830389,0
2,72,2018-04-10,0.1592407401509602,YUAN,0.1592407401509602,0.1592407401509602,0.1592407401509602,0.1592407401509602,0.0,0.0,0.0,0.0,0.003774005541578,-0.0031026650746603,-0.0019070132346198,-0.0024258922794057,-0.003614307717179,-0.0043825940550269,-0.0051590424327935,YUAN,0.0037740055415778,0.1590082767560316,0.000624378102854,0
3,73,2018-04-11,0.1596041816295587,YUAN,0.1596041816295587,0.1596041816295587,0.1596041816295587,0.1596041816295587,0.0,0.0,0.0,0.0,0.0022823397973033,-0.0041355309324691,-0.0037175122578115,-0.0041226162461824,-0.0054991528549631,-0.0062891400030314,-0.0070952125315372,YUAN,0.0022823397973028,0.1591288156469568,0.0007580667710154,0
4,74,2018-04-12,0.1590431961320694,YUAN,0.1590431961320694,0.1590431961320694,0.1590431961320694,0.1590431961320694,0.0,0.0,0.0,0.0,-0.0035148546345187,-8.674058983393351e-05,-0.0002033724478835,-0.000152894862731,-0.0017333941102217,-0.0024603555021369,-0.003231676777853,YUAN,-0.0035148546345191,0.1592450621939273,0.0007305185204693,0
5,75,2018-04-13,0.1594260661618174,YUAN,0.1594260661618174,0.1594260661618174,0.1594260661618174,0.1594260661618174,0.0,0.0,0.0,0.0,0.0024073335990439,-0.0014729366291454,-0.0026028420646704,-0.002147382638313,-0.0036765971213684,-0.0045020447578404,-0.0052560202259699,YUAN,0.0024073335990435,0.159332104048972,0.0005465906059851,0
6,76,2018-04-16,0.1593574706782254,YUAN,0.1593574706782254,0.1593574706782254,0.1593574706782254,0.1593574706782254,0.0,0.0,0.0,0.0,-0.0004302651708304,-0.0001452064192579,-0.0021209517554676,-0.0017891123509939,-0.0028219183985707,-0.0037460469059577,-0.0044398508045395,YUAN,-0.0004302651708308,0.1593702245470115,0.0002392518335649,0
7,77,2018-04-17,0.1592255270364944,YUAN,0.1592255270364944,0.1592255270364944,0.1592255270364944,0.1592255270364944,0.0,0.0,0.0,0.0,-0.0008279727405902,0.000664223212867,-0.0011715969300558,-0.0009863595924097,-0.0015818789086661,-0.0026824422375142,-0.003462186417396,YUAN,-0.0008279727405903,0.159347720501137,-0.0001412060875137,0
8,78,2018-04-18,0.1594336915276936,YUAN,0.1594336915276936,0.1594336915276936,0.1594336915276936,0.1594336915276936,0.0,0.0,0.0,0.0,0.0013073562705279,-0.0008561629548033,-0.0019633840960779,-0.0020534806884373,-0.0025072982942796,-0.0037197808679567,-0.0044981248803869,YUAN,0.0013073562705274,0.1592619778270457,-0.0005380853508392,0
9,79,2018-04-19,0.1593244642714888,YUAN,0.1593244642714888,0.1593244642714888,0.1593244642714888,0.1593244642714888,0.0,0.0,0.0,0.0,-0.0006850951963671,0.0001818908589312,-0.0008350380389555,-0.0012516316439588,-0.0013930306020252,-0.0027601926193334,-0.0034875111219222,YUAN,-0.0006850951963677,0.1591189436219429,-0.0008981064222255,0
10,80,2018-04-20,0.1588688537612201,YUAN,0.1588688537612201,0.1588688537612201,0.1588688537612201,0.1588688537612201,0.0,0.0,0.0,0.0,-0.0028596393677011,0.0023487781586515,0.0021890244231155,0.0013798608873656,0.0016015388979493,0.0003240605397631,-0.0004505883523581,YUAN,-0.0028596393677016,0.1589311944175291,-0.0011799299325411,0
11,81,2018-04-23,0.1583330694448842,YUAN,0.1583330694448842,0.1583330694448842,0.1583330694448842,0.1583330694448842,0.0,0.0,0.0,0.0,-0.0033724943791758,0.0044466501277364,0.005385208772535,0.0043723761626301,0.0046135816994821,0.0037931199003955,0.0029907998586593,YUAN,-0.0033724943791761,0.1587149787166664,-0.0013604358896004,0
12,82,2018-04-24,0.1586420242722297,YUAN,0.1586420242722297,0.1586420242722297,0.1586420242722297,0.1586420242722297,0.0,0.0,0.0,0.0,0.0019512968985491,0.001754871601965,0.0030498237876002,0.0022530928556441,0.0024548095080212,0.0020233042737995,0.0011139795338965,YUAN,0.0019512968985486,0.1584869369825389,-0.0014368003320881,0
13,83,2018-04-25,0.1581377696248972,YUAN,0.1581377696248972,0.1581377696248972,0.1581377696248972,0.1581377696248972,0.0,0.0,0.0,0.0,-0.0031785691694601,0.0033101937082358,0.0053209531676128,0.0052470098549621,0.0054209856801676,0.0051956758713678,0.0042555553472394,YUAN,-0.0031785691694604,0.158261401681993,-0.0014230529331937,0
14,84,2018-04-26,0.1578781180928323,YUAN,0.1578781180928323,0.1578781180928323,0.1578781180928323,0.1578781180928323,0.0,0.0,0.0,0.0,-0.0016419324281653,0.0031280392263732,0.0062363765557875,0.0065883255703467,0.0067055538001203,0.006829899302841,0.0058344044703795,YUAN,-0.0016419324281655,0.1580489875680866,-0.0013421725806095,0
15,85,2018-04-27,0.1579155151993683,YUAN,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.0,0.0,0.0,0.0,0.0002368732727993,0.0016830779872294,0.005041526100586,0.0060538633573952,0.0059896751766761,0.0064551946834752,0.0055830407824521,YUAN,0.000236873272799,0.1578566694583811,-0.0012168259516545,0
16,86,2018-04-30,0.1579155151993683,YUAN,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0011542455352835,0.0041284077935996,0.0057471554438022,0.0055596361546164,0.0060468035213154,0.0055651340763906,YUAN,0.0,0.1576889742467759,-0.0010623257932685,0
17,87,2018-05-01,0.1579155151993683,YUAN,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.1579155151993683,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0002341217945045,0.0032988427977393,0.0051876896434053,0.0052065883341303,0.0057002018424634,0.0055667131567345,YUAN,0.0,0.1575494701746919,-0.0008846786704674,0
18,88,2018-05-02,0.1572079861656972,YUAN,0.1572079861656972,0.1572079861656972,0.1572079861656972,0.1572079861656972,0.0,0.0,0.0,0.0,-0.0044804276057219,0.0035528971476104,0.0063985105462647,0.0086954828790033,0.0092825206158229,0.0098044993373651,0.009876114119897,YUAN,-0.0044804276057223,0.1574415948619369,-0.0006847075565243,0
19,89,2018-05-03,0.1574307304785894,YUAN,0.1574307304785894,0.1574307304785894,0.1574307304785894,0.1574307304785894,0.0,0.0,0.0,0.0,0.0014168765743076,0.0015646371527342,0.0037716858929066,0.006585482553949,0.0074778001181694,0.007966060078272,0.0083367017572792,YUAN,0.0014168765743074,0.1573682110707953,-0.000466101675392,0
20,90,2018-05-04,0.1572599034424192,YUAN,0.1572599034424192,0.1572599034424192,0.1572599034424192,0.1572599034424192,0.0,0.0,0.0,0.0,-0.0010850933337528,0.0018188148943765,0.0038389395919173,0.0067606140787304,0.0081407572218188,0.0085106554202134,0.0091790323116833,YUAN,-0.0010850933337531,0.1573300211237699,-0.0002426789169529,0
21,91,2018-05-07,0.1571338780641106,YUAN,0.1571338780641106,0.1571338780641106,0.1571338780641106,0.1571338780641106,0.0,0.0,0.0,0.0,-0.0008013827781261,0.0016274313921151,0.0038808786322237,0.0066246655448087,0.0084694197008938,0.0087747905958937,0.0094805894812164,YUAN,-0.0008013827781264,0.1573236719704694,-4.035563750082183e-05,0
22,92,2018-05-08,0.1570105197048202,YUAN,0.1570105197048202,0.1570105197048202,0.1570105197048202,0.1570105197048202,0.0,0.0,0.0,0.0,-0.000785052598524,0.0012615961445101,0.00363049185111,0.0064750476190404,0.0085515295539539,0.0090527312115409,0.0097910773854024,YUAN,-0.0007850525985242,0.1573406613243575,0.0001079898128191,0
23,93,2018-05-09,0.1572697963356137,YUAN,0.1572697963356137,0.1572697963356137,0.1572697963356137,0.1572697963356137,0.0,0.0,0.0,0.0,0.0016513328615241,-0.0003104901999038,0.0014239953113892,0.0038984871590035,0.0061466615114309,0.0070465839076012,0.0077879399733167,YUAN,0.0016513328615237,0.1573679276932667,0.0001732951207886,0
24,94,2018-05-10,0.1576292559899117,YUAN,0.1576292559899117,0.1576292559899117,0.1576292559899117,0.1576292559899117,0.0,0.0,0.0,0.0,0.0022856242118542,-0.0023383050324122,-0.0010175421496328,0.0008922248658331,0.003403730730513,0.0044994881055662,0.0051907670055864,YUAN,0.0022856242118538,0.1573903372054557,0.0001424020289106,0
25,95,2018-05-11,0.1578955678714098,YUAN,0.1578955678714098,0.1578955678714098,0.1578955678714098,0.1578955678714098,0.0,0.0,0.0,0.0,0.0016894825762243,-0.0032158235033558,-0.0027150922097325,-0.0012068537975913,0.0012267016055831,0.0026225394573364,0.003172812116055,YUAN,0.0016894825762239,0.1573943291986052,2.5363648241905068e-05,0
26,96,2018-05-14,0.1578282828282828,YUAN,0.1578282828282828,0.1578282828282828,0.1578282828282828,0.1578282828282828,0.0,0.0,0.0,0.0,-0.000426136363636,-0.0019109267164953,-0.0023452020995704,-0.0009942721347284,0.0011690958929899,0.0028437408948989,0.0032952081619039,YUAN,-0.0004261363636361,0.1573711913994895,-0.000147005290683,0
27,97,2018-05-15,0.1568381430363864,YUAN,0.1568381430363864,0.1568381430363864,0.1568381430363864,0.1568381430363864,0.0,0.0,0.0,0.0,-0.0062735257214551,0.0041703259377581,0.0032661911536331,0.0045458124238728,0.0067285098427769,0.0085620667496193,0.0091631830460434,YUAN,-0.0062735257214554,0.157318420132039,-0.0003353299100123,0
28,98,2018-05-16,0.1569710859259724,YUAN,0.1569710859259724,0.1569710859259724,0.1569710859259724,0.1569710859259724,0.0,0.0,0.0,0.0,0.0008476438640006,0.0029392751008796,0.0022655792923986,0.0031995381400444,0.0050914715583227,0.0070369133609446,0.0079590107189264,YUAN,0.0008476438640001,0.157238608255985,-0.0005073269613757,0
29,99,2018-05-17,0.157121533506167,YUAN,0.157121533506167,0.157121533506167,0.157121533506167,0.157121533506167,0.0,0.0,0.0,0.0,0.0009584413543881,0.0013326571018252,0.001109097909457,0.001917932042418,0.0034280450870809,0.0055834348547092,0.0066766324320453,YUAN,0.0009584413543877,0.157136708692172,-0.0006480568922809,0
30,100,2018-05-18,0.1568184669426671,YUAN,0.1568184669426671,0.1568184669426671,0.1568184669426671,0.1568184669426671,0.0,0.0,0.0,0.0,-0.001928867143395,0.0018941360097379,0.0027623409813428,0.0033878563352667,0.0047135196383021,0.0068616946863215,0.0082398638847625,YUAN,-0.0019288671433951,0.1570173433568953,-0.000759627309686,0
31,101,2018-05-21,0.1567029695212724,YUAN,0.1567029695212724,0.1567029695212724,0.1567029695212724,0.1567029695212724,0.0,0.0,0.0,0.0,-0.0007365039567495,0.0011963414975055,0.0032264394639267,0.003611542788898,0.0049339163843467,0.0069262109057026,0.0085705145815493,YUAN,-0.0007365039567496,0.1568835788249043,-0.0008519092804091,0
32,102,2018-05-22,0.1570845114671693,YUAN,0.1570845114671693,0.1570845114671693,0.1570845114671693,0.1570845114671693,0.0,0.0,0.0,0.0,0.0024348099277413,-0.0009217840331121,0.0008368099062612,0.0008211967154396,0.0019972800610101,0.0039353036273948,0.0056632499384476,YUAN,0.0024348099277411,0.1567376310399091,-0.0009302935723957,0
33,103,2018-05-23,0.1565557729941291,YUAN,0.1565557729941291,0.1565557729941291,0.1565557729941291,0.1565557729941291,0.0,0.0,0.0,0.0,-0.0033659491193734,0.0019218575361201,0.0037608706657517,0.0039235530447159,0.0048760923314998,0.0065906032064406,0.0084106365199714,YUAN,-0.003365949119374,0.1565829309520242,-0.0009870002937933,0
34,104,2018-05-24,0.1568455228445504,YUAN,0.1568455228445504,0.1568455228445504,0.1568455228445504,0.1568455228445504,0.0,0.0,0.0,0.0,0.0018507771695663,-0.0002810031793919,0.0014068801279649,0.001820206161647,0.0026905504451759,0.0040988704065225,0.0060806840883185,YUAN,0.0018507771695659,0.1564262961779345,-0.0010003310906074,0
35,105,2018-05-25,0.1564871758759369,YUAN,0.1564871758759369,0.1564871758759369,0.1564871758759369,0.1564871758759369,0.0,0.0,0.0,0.0,-0.0022847127677886,0.0015848881116709,0.0028000417022278,0.0037851215686366,0.004530280451334,0.0057894157787312,0.0077585401319497,YUAN,-0.0022847127677889,0.1562788316014081,-0.0009427096346937,0
36,106,2018-05-29,0.1558554907889405,YUAN,0.1558554907889405,0.1558554907889405,0.1558554907889405,0.1558554907889405,0.0,0.0,0.0,0.0,-0.0040366572114327,0.0045568109381946,0.0055986253481457,0.0073066546934617,0.0079407831829689,0.0092300326325491,0.0110940233766334,YUAN,-0.004036657211433,0.1561547078211486,-0.0007942456376694,0
37,107,2018-05-30,0.1558239189715621,YUAN,0.1558239189715621,0.1558239189715621,0.1558239189715621,0.1558239189715621,0.0,0.0,0.0,0.0,-0.0002025710946632,0.0031423758733155,0.0051514935420224,0.0070030799013713,0.0074738632804562,0.0087111072565397,0.0105712226398984,YUAN,-0.0002025710946634,0.1560679636838983,-0.0005555012619257,0
38,108,2018-05-31,0.156015976035946,YUAN,0.156015976035946,0.156015976035946,0.156015976035946,0.156015976035946,0.0,0.0,0.0,0.0,0.001232526210684,0.0012155221039511,0.003301955812329,0.0052276843145411,0.005851638521535,0.0069253809180716,0.0085969941030399,YUAN,0.0012325262106838,0.156028468094176,-0.0002530666050225,0
39,109,2018-06-01,0.1558117793705204,YUAN,0.1558117793705204,0.1558117793705204,0.1558117793705204,0.1558117793705204,0.0,0.0,0.0,0.0,-0.0013088189467115,0.001200736162674,0.003776217132787,0.0057674319094331,0.0066503200820582,0.0077145205885134,0.0091673145667054,YUAN,-0.0013088189467118,0.156038600871937,6.494185250183193e-05,0
40,110,2018-06-04,0.156128024980484,YUAN,0.156128024980484,0.156128024980484,0.156128024980484,0.156128024980484,0.0,0.0,0.0,0.0,0.0020296643247468,-0.0012873214211127,0.0013007869957524,0.0029754557234242,0.0042488122961368,0.0052153862912798,0.0065380256074705,YUAN,0.0020296643247463,0.1560918615594962,0.0003413302045873,0
41,111,2018-06-05,0.1561475281846288,YUAN,0.1561475281846288,0.1561475281846288,0.1561475281846288,0.1561475281846288,0.0,0.0,0.0,0.0,0.0001249180225477,-0.0010380098736426,0.0008200063635113,0.0021325890692271,0.0038075400943058,0.004636930759335,0.005945751794302,YUAN,0.0001249180225473,0.1561737789604033,0.0005248025110899,0
42,112,2018-06-06,0.1566170712607674,YUAN,0.1566170712607674,0.1566170712607674,0.1566170712607674,0.1566170712607674,0.0,0.0,0.0,0.0,0.0030070477682071,-0.0030200749540931,-0.0024789451551829,-0.000965939929166,0.0006724840082927,0.0012933739669638,0.0024989161965232,YUAN,0.0030070477682069,0.1562646337996712,0.000581754759811,0
43,113,2018-06-07,0.1565190170605728,YUAN,0.1565190170605728,0.1565190170605728,0.1565190170605728,0.1565190170605728,0.0,0.0,0.0,0.0,-0.0006260760682421,-0.001752712828959,-0.0018775132166091,-0.0005326279735896,0.0010595371438275,0.0017445795652724,0.0027822096355283,YUAN,-0.0006260760682424,0.1563429406515082,0.000501116918991,0
44,114,2018-06-08,0.1561743530477425,YUAN,0.1561743530477425,0.1561743530477425,0.1561743530477425,0.1561743530477425,0.0,0.0,0.0,0.0,-0.0022020583779723,0.0009146563203814,-0.0001044953266262,0.0012687886210713,0.0028029991446743,0.0036335594370182,0.0046316219529904,YUAN,-0.0022020583779728,0.1563885508013021,0.000291731430942,0
45,115,2018-06-11,0.15625,YUAN,0.15625,0.15625,0.15625,0.15625,0.0,0.0,0.0,0.0,0.0004843750000005,0.0005862010287507,-0.0007403777912546,0.000541487959135,0.0017909198859835,0.0028891245080484,0.0037899291936014,YUAN,0.000484375,0.1563846711198311,-2.4807963569739577e-05,0
46,116,2018-06-12,0.1562695336917114,YUAN,0.1562695336917114,0.1562695336917114,0.1562695336917114,0.1562695336917114,0.0,0.0,0.0,0.0,0.0001250156269532,0.0006172752818069,-0.0006003309096891,0.0002315107691053,0.0011669586472606,0.002542518867171,0.0033133566236593,YUAN,0.0001250156269529,0.1563187615686105,-0.0004214578753064,0
47,117,2018-06-13,0.1563868384836732,YUAN,0.1563868384836732,0.1563868384836732,0.1563868384836732,0.1563868384836732,0.0,0.0,0.0,0.0,0.0007506568247224,-0.0004277215882219,-0.0009900211141151,-0.0008161699891099,0.000271698465545,0.0016309952898891,0.0022349451874437,YUAN,0.0007506568247219,0.1561826840572281,-0.0008705129826825,0
48,118,2018-06-14,0.1562988433885589,YUAN,0.1562988433885589,0.1562988433885589,0.1562988433885589,0.1562988433885589,0.0,0.0,0.0,0.0,-0.0005626758361986,-0.0001467040044863,-0.0002466073379515,-0.0003632259093439,0.0006197936605984,0.0019464198685292,0.0026053062140241,YUAN,-0.0005626758361989,0.1559724116159123,-0.0013463236503141,0
49,119,2018-06-15,0.1553301542428431,YUAN,0.1553301542428431,0.1553301542428431,0.1553301542428431,0.1553301542428431,0.0,0.0,0.0,0.0,-0.0061976731542893,0.0050017314558226,0.0056781131490812,0.0052204466460625,0.0062833467178231,0.0076028267388854,0.0084071009402395,YUAN,-0.0061976731542896,0.1556873813888953,-0.0018274400200912,0
50,120,2018-06-18,0.1553301542428431,YUAN,0.1553301542428431,0.1553301542428431,0.1553301542428431,0.1553301542428431,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0038173564558225,0.0051644519468951,0.0047238606746162,0.0058042663013131,0.0069421916829115,0.007992983194508,YUAN,0.0,0.1553296411552038,-0.0022978113608183,0
51,121,2018-06-19,0.1543162248078763,YUAN,0.1543162248078763,0.1543162248078763,0.1543162248078763,0.1543162248078763,0.0,0.0,0.0,0.0,-0.0065275763093725,0.0078813373434765,0.010582129110634,0.010660380735427,0.0116395394028252,0.0126479171031466,0.0140073344517954,YUAN,-0.0065275763093728,0.1549033089775268,-0.0027446929929557,0
52,122,2018-06-20,0.1545284564152488,YUAN,0.1545284564152488,0.1545284564152488,0.1545284564152488,0.1545284564152488,0.0,0.0,0.0,0.0,0.0013753032620955,0.0040918690246027,0.0078425757363524,0.0087134367581727,0.0094230891381266,0.0106592648696131,0.0120792763039594,YUAN,0.0013753032620951,0.1544150526261339,-0.0031520072399727,0
53,123,2018-06-21,0.1540832049306625,YUAN,0.1540832049306625,0.1540832049306625,0.1540832049306625,0.1540832049306625,0.0,0.0,0.0,0.0,-0.0028813559322029,0.0041174766420373,0.0091740783500031,0.0107920523241196,0.0115376526688353,0.0128300549854611,0.0143144977672591,YUAN,-0.0028813559322032,0.1538758481450231,-0.0034919165712187,0
54,124,2018-06-22,0.1537822750549771,YUAN,0.1537822750549771,0.1537822750549771,0.1537822750549771,0.1537822750549771,0.0,0.0,0.0,0.0,-0.0019530348931976,0.0040693118574344,0.0095933908529766,0.0118902103458187,0.0125211178343493,0.0139434504299515,0.0154655071265921,YUAN,-0.0019530348931982,0.1533032988681705,-0.0037208521269235,0
55,125,2018-06-25,0.1529987760097919,YUAN,0.1529987760097919,0.1529987760097919,0.1529987760097919,0.1529987760097919,0.0,0.0,0.0,0.0,-0.0050948592411255,0.006163522732097,0.0126384678848865,0.0157085311901283,0.0165661785327839,0.0181371839009147,0.0195988072506694,YUAN,-0.0050948592411258,0.1527229461733242,-0.0037856504010744,0
56,126,2018-06-26,0.1520704390273574,YUAN,0.1520704390273574,0.1520704390273574,0.1520704390273574,0.1520704390273574,0.0,0.0,0.0,0.0,-0.0060676105171915,0.0093521875082789,0.0160589898250147,0.0201217087501615,0.0215274543426684,0.0231340339534988,0.0245610021265823,YUAN,-0.0060676105171918,0.1521669947028043,-0.0036402615615404,0
57,127,2018-06-27,0.1515335192144502,YUAN,0.1515335192144502,0.1515335192144502,0.1515335192144502,0.1515335192144502,0.0,0.0,0.0,0.0,-0.0035307309976958,0.0089757278788777,0.0164563294770554,0.0214997542699431,0.0237313122319384,0.025293960322775,0.0270243931270974,YUAN,-0.0035307309976962,0.1516698768322917,-0.0032669231030254,0
58,128,2018-06-28,0.1509775798293953,YUAN,0.1509775798293953,0.1509775798293953,0.1509775798293953,0.1509775798293953,0.0,0.0,0.0,0.0,-0.0036687551898537,0.008577021828422,0.0166746516336666,0.0228142726024112,0.0258323708541166,0.0275914773952103,0.0294829023535556,YUAN,-0.0036687551898543,0.1512615422821414,-0.0026922587311242,0
59,129,2018-06-29,0.1511236039957081,YUAN,0.1511236039957081,0.1511236039957081,0.1511236039957081,0.1511236039957081,0.0,0.0,0.0,0.0,0.0009671910655733,0.00408393926107,0.0129087667680185,0.0195978842152448,0.0232900473830448,0.0250840600710364,0.0271651944841657,YUAN,0.0009671910655728,0.1509604461659321,-0.0019905662183958,0
60,130,2018-07-02,0.1500780405811022,YUAN,0.1500780405811022,0.1500780405811022,0.1500780405811022,0.1500780405811022,0.0,0.0,0.0,0.0,-0.0069185976707881,0.0071869005240483,0.0164659093094927,0.0239595501961613,0.0284034897836353,0.0305173997865284,0.0328241534238076,YUAN,-0.0069185976707887,0.1507684452339404,-0.0012718625101353,0
61,131,2018-07-03,0.1506750241080038,YUAN,0.1506750241080038,0.1506750241080038,0.1506750241080038,0.1506750241080038,0.0,0.0,0.0,0.0,0.0039778206364513,0.0013441473723141,0.0100220180325538,0.0174272513291926,0.0225128974210684,0.0250591588871877,0.0273984996076204,YUAN,0.0039778206364506,0.1506692795528798,-0.0006577349849749,0
62,132,2018-07-05,0.1507363470553654,YUAN,0.1507363470553654,0.1507363470553654,0.1507363470553654,0.1507363470553654,0.0,0.0,0.0,0.0,0.0004069881370498,-0.0001209259863764,0.0070953950139389,0.0145142772860435,0.0201462504787472,0.0232920832568288,0.0255767187971602,YUAN,0.0004069881370494,0.1506313184349871,-0.0002519499529384,0
63,133,2018-07-06,0.1506114826194349,YUAN,0.1506114826194349,0.1506114826194349,0.1506114826194349,0.1506114826194349,0.0,0.0,0.0,0.0,-0.0008283631544059,0.0002218758616991,0.0056252426135694,0.012837906884263,0.0190308193509047,0.0227050964856021,0.0251113827366231,YUAN,-0.0008283631544064,0.1506140149183375,-0.000114873300117,0
64,134,2018-07-09,0.151233307623671,YUAN,0.151233307623671,0.151233307623671,0.151233307623671,0.151233307623671,0.0,0.0,0.0,0.0,0.0041286692981261,-0.0037456512395082,-0.0001950338698957,0.0068674559441141,0.0132072932467564,0.0172890774637435,0.0196594505957199,YUAN,0.0041286692981259,0.1505763325018903,-0.0002501919656522,0
65,135,2018-07-10,0.1508386629660914,YUAN,0.1508386629660914,0.1508386629660914,0.1508386629660914,0.1508386629660914,0.0,0.0,0.0,0.0,-0.0026095088693128,-0.0001305904679262,0.0009887235343639,0.0075166403685187,0.0140644341883604,0.0185479935488199,0.0210789765107353,YUAN,-0.0026095088693134,0.150484752054919,-0.0006081994789599,0
