,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
0,313,2019-04-02,0.1487586094045193,YUAN,0.1487586094045193,0.1487586094045193,0.1487586094045193,0.1487586094045193,0.0,0.0,0.0,0.0,-0.0017999791737937,0.0001064959377252,0.0013384636372857,0.0013751502878029,0.0013279202079132,0.0017961192117283,0.0017094445851046,YUAN,-0.001799979173794,0.1488205847447651,6.387197282919921e-05,0
1,314,2019-04-03,0.149035738770157,YUAN,0.149035738770157,0.149035738770157,0.149035738770157,0.149035738770157,0.0,0.0,0.0,0.0,0.0018629467346269,-0.0012655393799477,-0.0007954906145244,-0.0005206879583883,-0.0005332864865986,-0.0002319183072168,7.472881495651507e-05,YUAN,0.0018629467346262,0.1488381417783358,0.0001179744966115,0
2,315,2019-04-04,0.1488826358181845,YUAN,0.1488826358181845,0.1488826358181845,0.1488826358181845,0.1488826358181845,0.0,0.0,0.0,0.0,-0.0010272901871448,0.00039669970184,-8.908763958437316e-05,0.0005487842784914,0.0004684436625257,0.0006437507735046,0.0011170421819579,YUAN,-0.0010272901871449,0.1488606999126739,0.0001515615155405,0
3,316,2019-04-05,0.1488493941829656,YUAN,0.1488493941829656,0.1488493941829656,0.1488493941829656,0.1488493941829656,0.0,0.0,0.0,0.0,-0.0002232740912744,0.0004115057395905,0.0001044376748067,0.0007195958124555,0.0007060089253383,0.0007872757646019,0.0013058478465415,YUAN,-0.0002232740912747,0.1488876347777913,0.0001809400676819,0
4,317,2019-04-08,0.1489025879269781,YUAN,0.1489025879269781,0.1489025879269781,0.1489025879269781,0.1489025879269781,0.0,0.0,0.0,0.0,0.000357366211025,-0.0001127898893567,-0.0003706097631562,0.0003253506472502,0.0003909194154181,0.0003623385670934,0.0007915593133944,YUAN,0.0003573662110247,0.1489201817409448,0.0002186008475593,0
5,318,2019-04-09,0.1490068692166709,YUAN,0.1490068692166709,0.1490068692166709,0.1490068692166709,0.1490068692166709,0.0,0.0,0.0,0.0,0.0007003322853194,-0.0004793338324275,-0.001019555876267,-0.0003796864758267,-0.0003397614109866,-0.0003681776949084,2.596959342837657e-05,YUAN,0.0007003322853187,0.1489599037587125,0.0002667336106048,0
6,319,2019-04-10,0.1489136747427516,YUAN,0.1489136747427516,0.1489136747427516,0.1489136747427516,0.1489136747427516,0.0,0.0,0.0,0.0,-0.0006254374339195,-1.7744275306097457e-05,-0.0002323122251491,9.78783342353573e-06,0.0002195002802112,0.0002252294997682,0.000486699415265,YUAN,-0.0006254374339197,0.1490068141327472,0.000314919470616,0
7,320,2019-04-11,0.1488361016848246,YUAN,0.1488361016848246,0.1488361016848246,0.1488361016848246,0.1488361016848246,0.0,0.0,0.0,0.0,-0.0005209263558967,0.0004409136309717,0.0005751954487971,0.000295996571703,0.000756435452534,0.0007131776528432,0.0008706569215604,YUAN,-0.0005209263558971,0.1490578584094843,0.0003425633722471,0
8,321,2019-04-12,0.1491669028475961,YUAN,0.1491669028475961,0.1491669028475961,0.1491669028475961,0.1491669028475961,0.0,0.0,0.0,0.0,0.0022225868524292,-0.0013520128123721,-0.0015349646593163,-0.0018002249124171,-0.0013958648661366,-0.0014096347098262,-0.0013444574063613,YUAN,0.002222586852429,0.1491063817716323,0.0003255337401579,0
9,322,2019-04-15,0.1490935114503816,YUAN,0.1490935114503816,0.1490935114503816,0.1490935114503816,0.1490935114503816,0.0,0.0,0.0,0.0,-0.000492008587786,-0.0006043151111013,-0.0009987614110774,-0.0013019033240029,-0.000867799958286,-0.0008329777721421,-0.0008662922569929,YUAN,-0.0004920085877861,0.1491429588778507,0.0002453087908362,0
