,date,open,high,low,close,adjcp
0,2012-01-03,74.69999694824219,75.0,74.12000274658203,74.22000122070312,60.731082916259766
1,2012-01-04,74.0999984741211,74.5999984741211,73.58999633789062,74.33000183105469,60.82110595703125
2,2012-01-05,73.7699966430664,73.9000015258789,72.73999786376953,73.52999877929688,60.16648483276367
3,2012-01-06,73.7300033569336,74.2699966430664,72.94999694824219,73.9800033569336,60.53471755981445
4,2012-01-09,74.80999755859375,74.87000274658203,74.18000030517578,74.52999877929688,60.9847526550293
5,2012-01-10,75.12999725341797,75.33999633789062,74.5,75.0,61.369327545166016
6,2012-01-11,74.77999877929688,74.94999694824219,74.2300033569336,74.73999786376953,61.15659332275391
7,2012-01-12,74.80999755859375,75.69000244140625,74.77999877929688,75.51000213623047,61.78664779663086
8,2012-01-13,75.04000091552734,75.19999694824219,74.16000366210938,74.5999984741211,61.04202651977539
9,2012-01-16,73.79238891601562,73.09890747070312,72.50357055664062,72.61579895019531,59.924102783203125
10,2012-01-17,75.30000305175781,76.0,75.13999938964844,75.23999786376953,61.565731048583984
11,2012-01-18,74.94999694824219,75.44999694824219,74.7699966430664,75.05999755859375,61.41841125488281
12,2012-01-19,75.2699966430664,75.91999816894531,75.0999984741211,75.55999755859375,61.82754898071289
13,2012-01-20,75.68000030517578,75.9000015258789,75.13999938964844,75.5199966430664,61.79483795166016
14,2012-01-23,75.66000366210938,76.37000274658203,75.31999969482422,75.51000213623047,61.78664779663086
15,2012-01-24,75.05999755859375,75.62000274658203,74.5999984741211,75.36000061035156,61.663909912109375
16,2012-01-25,73.97000122070312,76.69999694824219,72.8499984741211,75.81999969482422,62.0402946472168
17,2012-01-26,75.83999633789062,76.36000061035156,75.0,75.30999755859375,61.62298202514648
18,2012-01-27,74.80000305175781,75.2300033569336,74.4000015258789,74.55000305175781,61.001121520996094
19,2012-01-30,73.98999786376953,74.3499984741211,73.68000030517578,74.16000366210938,60.6820068359375
20,2012-01-31,74.51000213623047,75.19999694824219,73.95999908447266,74.18000030517578,60.69837951660156
21,2012-02-01,74.95999908447266,75.88999938964844,74.95999908447266,75.37000274658203,61.67208480834961
22,2012-02-02,75.19999694824219,75.33000183105469,74.5,75.22000122070312,61.54935836791992
23,2012-02-03,76.08999633789062,76.73999786376953,75.86000061035156,76.33999633789062,62.465782165527344
24,2012-02-06,75.26000213623047,75.55000305175781,75.16000366210938,75.45999908447266,61.74571990966797
25,2012-02-07,75.04000091552734,75.3499984741211,74.30000305175781,75.19999694824219,61.532989501953125
26,2012-02-08,74.70999908447266,75.6500015258789,74.51000213623047,75.45999908447266,62.109130859375
27,2012-02-09,75.77999877929688,76.2300033569336,75.37000274658203,75.9000015258789,62.47127914428711
28,2012-02-10,75.44999694824219,75.55999755859375,74.56999969482422,74.94999694824219,61.68938064575195
29,2012-02-13,75.5,75.51000213623047,74.75,74.8499984741211,61.6070442199707
30,2012-02-14,75.51000213623047,75.56999969482422,74.9000015258789,75.55999755859375,62.19144058227539
31,2012-02-15,75.86000061035156,76.0,75.0,75.20999908447266,61.90334701538086
32,2012-02-16,75.04000091552734,75.47000122070312,74.87000274658203,75.2699966430664,61.9527473449707
33,2012-02-17,75.52999877929688,75.55000305175781,75.0199966430664,75.3499984741211,62.01861190795898
34,2012-02-20,74.25166320800781,74.8436050415039,73.50918579101562,74.45130157470703,62.09706497192383
35,2012-02-21,75.66999816894531,75.94999694824219,75.08000183105469,75.72000122070312,62.32313537597656
36,2012-02-22,75.55999755859375,76.30000305175781,75.30999755859375,76.05999755859375,62.60297775268555
37,2012-02-23,75.76000213623047,76.16999816894531,75.5199966430664,75.8499984741211,62.430137634277344
38,2012-02-24,75.75,76.63999938964844,75.62999725341797,76.05999755859375,62.60297775268555
39,2012-02-27,75.69000244140625,75.77999877929688,75.01000213623047,75.20999908447266,61.90334701538086
40,2012-02-28,75.18000030517578,75.41000366210938,74.80999755859375,75.16000366210938,61.86222076416016
41,2012-02-29,75.27999877929688,75.72000122070312,74.75,74.94999694824219,61.68938064575195
42,2012-03-01,74.95999908447266,75.62999725341797,74.86000061035156,75.08000183105469,61.796382904052734
43,2012-03-02,75.06999969482422,75.27999877929688,74.62999725341797,74.9000015258789,61.64822006225586
44,2012-03-05,74.94999694824219,74.9800033569336,73.93000030517578,74.12999725341797,61.01443099975586
45,2012-03-06,73.23999786376953,73.23999786376953,72.30000305175781,72.55999755859375,59.72221755981445
46,2012-03-07,72.58000183105469,73.69999694824219,72.51000213623047,73.5199966430664,60.51238250732422
47,2012-03-08,74.2699966430664,74.69999694824219,73.83000183105469,74.16999816894531,61.04737854003906
48,2012-03-09,74.13999938964844,74.30999755859375,73.16999816894531,73.29000091552734,60.32307434082031
49,2012-03-12,73.19999694824219,74.02999877929688,73.19999694824219,73.5999984741211,60.57819747924805
50,2012-03-13,73.87999725341797,74.3499984741211,73.37999725341797,74.30999755859375,61.1625862121582
51,2012-03-14,74.31999969482422,75.37999725341797,74.30999755859375,75.2300033569336,61.91984558105469
52,2012-03-15,75.5,75.62999725341797,74.87999725341797,75.43000030517578,62.084434509277344
53,2012-03-16,75.76000213623047,75.80999755859375,75.0,75.19999694824219,61.89514923095703
54,2012-03-19,75.0,75.69000244140625,75.0,75.4000015258789,62.059757232666016
55,2012-03-20,75.08999633789062,75.47000122070312,74.5199966430664,75.13999938964844,61.84576034545898
56,2012-03-21,75.05000305175781,75.44000244140625,74.80000305175781,75.01000213623047,61.73876190185547
57,2012-03-22,74.62000274658203,74.66000366210938,73.37000274658203,73.91999816894531,60.84159469604492
58,2012-03-23,74.05000305175781,74.33999633789062,73.75,73.97000122070312,60.88274383544922
59,2012-03-26,74.5199966430664,75.2300033569336,74.47000122070312,75.18000030517578,61.878692626953125
60,2012-03-27,75.11000061035156,75.25,74.80000305175781,74.80999755859375,61.57413864135742
61,2012-03-28,74.98999786376953,75.29000091552734,73.9000015258789,74.33000183105469,61.17907333374024
