,index,Unnamed: 0.1,Unnamed: 0,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size,buy_volume_oe,sell_volume_oe,bid1_size_n,bid2_size_n,bid3_size_n,bid4_size_n,bid5_size_n,ask1_size_n,ask2_size_n,ask3_size_n,ask4_size_n,ask5_size_n,buy_spread_oe,sell_spread_oe,imblance_volume_oe,open,high,close,low,wap,trade_diff,trade_speard,kmid,klen,kmid2,kup,kup2,klow,klow2,ksft,ksft2,roc_10,roc_30,roc_60,ma_10,ma_30,ma_60,std_10,std_30,std_60,beta_10,beta_30,beta_60,max_10,max_30,max_60,min_10,min_30,min_60,qtlu_10,qtlu_30,qtlu_60,qtld_10,qtld_30,qtld_60,rsv_10,rsv_30,rsv_60,imax_10,imax_30,imax_60,imin_10,imin_30,imin_60,imxd_10,imxd_30,imxd_60,cntp_10,cntp_30,cntp_60,cntn_10,cntn_30,cntn_60,cntd_10,cntd_30,cntd_60,BTC,timestamp,pct_return,key_indicator_filtered,pct_return_filtered,label,tic
2912,2912,2912,77912,23235.6,0.00763257,23235.5,0.00034968,23234.5,0.0162634,23234.4,0.00717,23234.3,0.00035,23235.7,1.53851346,23236.6,0.19577124,23236.7,0.19394944,23236.8,0.56176223,23236.9,0.3257,-0.1144331137372696,-0.0269079976533834,-0.4718911539310764,-0.6678965131389991,1.903005488682655,0.3230839234349123,-0.7535835908611889,0.4693397817741385,-0.3345926243749331,-0.3855425326864413,0.2426660642728917,-0.2464694205863733,-0.7985693117312157,-0.969415738154688,-1.2074294700520185,-0.6004439282462687,-0.6008950252017301,-0.600465373429283,-0.5999935659317842,-0.6004335925262684,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,0.11733767245076,-0.0929218389926592,-0.1953418384648584,0.2310714863622774,0.1359680130968594,-0.0992314785312982,-0.4331367193255344,-0.7051094617525139,-0.5523966627750201,0.1173376724514952,-0.092921838992138,-0.19534183846542,-0.1123582541826602,-0.2442231278548257,-0.412593030929558,0.4883175141487639,0.6410454923344061,0.3143745385011191,0.0854453808794202,-0.1626050304084836,-0.302315742880016,0.3084647893376426,0.3950905465378931,0.0937954729079332,-1.0372996173846445,-0.7048374226918234,0.2317753337513871,0.3325277340949542,-0.0499860362897508,0.7404982415593352,1.1690762519964877,-1.105618219424812,-0.7676713982360028,-0.5075312592445091,0.6117162558402366,0.8699355565516015,0.2681377752739259,1.5519102634345483,1.6799334696430648,0.190013385483776,0.5463686004670965,0.1468320521062491,0.0478348191024231,0.74588485033846,1.3407271579267828,HFT_small_BTC,2912,0.0,23239.718985143714,-8.318769024739936e-07,2,default
2913,2913,2913,77913,23235.6,0.00763257,23235.2,0.13553802,23234.4,0.00717,23234.3,0.00035,23234.2,0.00065,23235.7,0.00175416,23236.6,0.12743,23236.7,0.12743,23236.8,0.56176223,23236.9,0.12743,-0.1107079635857928,-0.0843606037190896,-1.1178369207541368,4.078805666206813,-0.5254390888660245,-0.7853322533380298,-0.7840973564156617,-1.368585056236937,0.018240978830057,-0.0326509229321937,2.2605010980520426,-0.157368187396915,-0.6833579593311424,-0.969415738154688,-0.8922746802220298,-0.6019790251967431,-0.6024301162832676,-0.6020004619970184,-0.6015286575521309,-0.60196868351819,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,0.2664576374420891,0.0701625934533486,-0.1448171983179079,0.4379789376045521,0.2639617650750823,-0.0053757401278693,-0.3448915190648002,-0.6893446058238888,-0.5571427655016141,0.2664576374429946,0.0701625934532003,-0.1448171983186833,0.0910972663639775,-0.1399885326787638,-0.3427322128883877,0.4883175141487639,0.6410454923344061,0.3923903923896545,0.305357746933985,-0.0495987728536137,-0.2265759586628145,0.5334421846193806,0.5154687050159004,0.1775114500568736,-1.0372996173846445,-1.261214584141816,-0.0510628583790166,0.0338274131697902,-0.1435893237392673,0.6937007288721558,1.7606464589813533,1.604328273293658,-0.8144793723802357,-1.04380637263192,-1.0126610460979115,0.8699355565516015,-0.3619825734974841,1.257798305519647,1.6799334696430648,0.7988676822668856,0.8285493085738973,0.3151116652172357,-0.7954356364612771,0.2992954059276067,1.1862775724620565,HFT_small_BTC,2913,0.0,23239.67117815683,-2.0571241379219174e-06,2,default
2914,2914,2914,77914,23235.6,0.00672485,23235.2,0.13553802,23234.8,0.19362925,23234.4,0.00717,23234.3,0.00035,23235.7,0.12918416,23237.7,0.0430274,23237.8,0.43433223,23237.9,0.00717,23238.2,0.14418761,-0.1047243077372188,-0.0901340082956789,-1.222806179137614,1.390921182185266,2.1740657577496414,-0.6932166036413653,-0.7989645740926379,-0.7995565959908201,-0.4036233864091149,2.316423550049857,-0.729575967663103,0.1021675887110083,-0.7985693117312157,0.5030512824258117,-0.4600507408839508,-0.6021495915245776,-0.6026006819589982,-0.6021710273934375,-0.6016992232877292,-0.6021392491839632,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,0.2664587925984305,0.0783173397289265,-0.1728912754844791,0.4149920157402351,0.2737704938308442,0.0095753776967332,-0.280665434503548,-0.6728854972627218,-0.5648336282116765,0.2664587926003664,0.0783173397295235,-0.1728912754852014,0.1137044082248974,-0.1284064125493851,-0.3349695657027504,0.4883175141487639,0.6410454923344061,0.4010591936663061,0.3297935058802577,-0.0370419816254839,-0.2181600649004299,0.513445076104352,0.5288446315994517,0.1886742625259388,-1.0372996173846445,-1.261214584141816,-0.0824893241720459,-0.2648729077553735,-0.237192611188784,0.6469032161849767,1.7606464589813533,1.604328273293658,-0.8612873465244687,-1.222564743761057,-1.0668069561625164,0.8699355565516015,-0.3619825734974841,1.257798305519647,1.6799334696430648,0.7988676822668856,1.1107300166806988,0.3151116652172357,-0.7954356364612771,0.07600068372218,1.1862775724620565,HFT_small_BTC,2914,0.0,23239.59362172743,-3.3372429758538047e-06,2,default
2915,2915,2915,77915,23237.0,0.0403211,23235.9,0.0156434,23235.7,0.42839455,23235.6,0.10307357,23235.0,0.19362687,23237.1,0.16381189,23237.7,0.0774668,23237.8,0.43433223,23237.9,0.00717,23238.2,0.14418761,-0.0910901619316768,-0.0880119119935324,-1.1137861401813591,-0.6194927204400735,2.0937776302283964,-0.1420537855442736,0.3215289737615746,-0.7062771633261232,-0.2039253191990181,2.059929765923476,-0.7336179462227642,0.0278844570974057,0.0079101550818716,-1.0826824320439108,-0.0277666563523214,-0.6019790251967431,-0.6024301162832676,-0.6020004619970184,-0.6015286575521309,-0.60196868351819,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,0.2515461029856438,0.0783169887846609,-0.1785052210108203,0.3374033090146144,0.2541542266178984,0.0047577560355118,-0.2454899020720248,-0.6589502340774385,-0.572944178555325,0.251546102986854,0.0783169887854837,-0.1785052210115189,0.0910972663639775,-0.1399885326787638,-0.3427322128883877,0.4651702711091563,0.6286353010301661,0.3923903923896545,0.305357746933985,-0.0495987728536137,-0.2265759586628145,0.3084647893376426,0.5127936463402852,0.1793720789553273,-0.9508396558695572,-1.2055768679956025,-0.0510628583790166,-0.5635732286805374,-0.3307958986383008,0.6001057034977975,1.4648613554889205,1.510881842510262,-0.9080953206687014,-1.222564743761057,-1.0668069561625164,0.8699355565516015,0.2681377752739259,1.257798305519647,1.855783325192484,0.7988676822668856,1.1107300166806988,0.3151116652172357,-0.3738004086794267,0.07600068372218,1.3407271579267828,HFT_small_BTC,2915,6.025237136131345e-05,23239.48534577241,-4.659115679150894e-06,2,default
2916,2916,2916,77916,23240.8,1.0089164,23240.3,0.54162838,23240.2,0.43,23240.1,0.73162828,23240.0,0.00978211,23240.9,0.00088387,23241.2,0.0003,23241.4,0.00729218,23241.6,0.00022278,23241.8,0.01188228,-0.030624918659527,-0.1127882674332257,-0.0282688464285561,0.3408035844826623,0.0526473659894177,0.5367875274954723,-0.7872796394224443,-1.2298980323999396,-0.6319549598564386,1.1440959570789817,-0.7225973560171631,1.911874092579303,-1.3746260737399651,-1.3092158198305976,1.23194061517781,-0.5995910966071142,-0.5935607011454728,-0.5931310613834131,-0.5993113029894038,-0.5973851224810026,2.4070106167424314,1.7860527302687492,2.429780988538008,1.7996375674878566,2.4147956185540185,-0.1030992897248551,-0.146724758572024,0.0867256944342559,0.061366408616375,2.4572749420696933,2.357575572130865,-0.5237369161899661,-0.3456349397853568,-0.4703638159343863,-1.0560515827670818,-0.4901288820433388,-0.4996465053739903,0.0293247258771017,-0.6068123421667047,-0.5610425059689609,-0.5237369161889557,-0.3456349397846313,-0.4703638159351478,-0.47401804529425,-0.591613470651051,-0.6454233449568187,-0.7382118775345485,-0.0165474816978546,-0.0582844758374443,-0.965011949130832,-0.7024030131926151,-0.6540066565659723,-0.9911137683047272,-0.1825953202714979,-0.2298226538871532,1.2106593819608835,1.2424826423832358,1.3317016364834298,1.8260293387207736,1.6348731378015502,1.5828534699285604,1.1690762519964877,1.4174354117268668,-0.954903294812934,0.3862605964011759,0.124403065258792,1.463860751027282,0.8982581240453359,1.5519102634345483,2.031633180741902,0.7988676822668856,1.1107300166806988,0.3151116652172357,0.0478348191024231,0.2992954059276067,1.4951767433915082,HFT_small_BTC,2916,0.0001635322976287,23239.34573576737,-6.007448226985623e-06,2,default
2917,2917,2917,77917,23247.1,0.29462382,23247.0,0.00984059,23246.2,0.02831562,23245.9,0.22290682,23245.8,0.01199017,23247.2,0.0125883,23247.4,0.03454164,23247.9,0.00028048,23248.3,0.00717,23248.5,0.0001,-0.0977377232053266,-0.111740561821935,0.4764592102344119,-0.6339467871450462,-0.5123549599313375,1.1514053255152266,-0.7077293913623812,-0.597839191749497,2.707490246466171,-0.7271909443276933,-0.1071731415206598,-0.7787043333273427,-0.7985693117312157,-0.8561490442654652,1.0321959407881314,-0.5931095761495353,-0.5828150635746857,-0.5823854414092402,-0.5926592393012161,-0.5857481093809169,3.996633953280889,3.0575040730220526,4.033681865135381,3.077373797008541,2.478944302626351,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,3.978783424372173,2.3575755721310983,-1.3433242001008838,-0.8590149209315423,-0.8237868100566177,-2.606736498488478,-1.3648866165184117,-1.1029040917390118,0.9094732720017504,-0.339198855742416,-0.4796729988765468,-1.343324200100001,-0.8590149209308047,-0.8237868100576075,-0.47401804529425,-0.591613470651051,-0.6454233449568187,-2.195434414216248,-0.7978245617425656,-0.6040243103839655,-2.3714792613731883,-1.492909214515291,-1.1636410820064722,-2.5648243011734424,-0.9498044427933044,-0.7968598183066316,1.2106593819611142,1.2424826423834925,1.331701636483545,1.8260293387207736,1.6348731378015502,1.5828534699285604,0.8732911485040546,1.3239889809434713,-1.001711268957167,0.5650189675303128,0.1785489753233971,1.4908573507761762,0.8982581240453359,1.8460222213494488,2.20748303629132,0.7988676822668856,1.1107300166806988,0.3151116652172357,0.0478348191024231,0.5225901281330333,1.6496263288562345,HFT_small_BTC,2917,0.0002710750060239,23239.17457930361,-7.364943303889149e-06,2,default
2918,2918,2918,77918,23248.2,2.36527732,23248.1,0.017948,23248.0,1.79405167,23247.9,0.20799876,23247.8,0.01359742,23248.3,0.0073549,23248.5,0.0001,23249.2,0.00217429,23249.5,0.00717,23249.9,0.00050897,0.0216165572025073,-0.1128888292358099,0.5400917831640896,-0.7050726470695184,1.3586893409667395,-0.5622036265800352,-0.7895610152357074,0.059371913909173,-0.6795682258295827,-0.0814680313617745,1.3412348306777933,-0.6497760300186314,-1.8354714833444497,-0.5163489625895555,1.24085241427306,-0.5823638974961902,-0.5811094068174176,-0.5806797874450855,-0.5819135979587643,-0.5817118068018164,0.6266324798149173,0.2497156911063392,0.6323926919220552,0.2548119479191432,2.4789443026242464,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,0.6177205570979943,2.3575755721290883,-1.492301670935935,-0.8834281427244691,-0.8798680828046835,-2.6066244443811373,-1.4589297734803286,-1.176575722278668,1.46676985135989,-0.139607992826839,-0.4009709029231086,-1.49230167093467,-0.8834281427241836,-0.8798680828054114,-0.47401804529425,-0.591613470651051,-0.6454233449568187,-2.426666948299949,-0.9217978564814968,-0.6906224803373818,-1.7804291064803566,-1.618346989143976,-1.2207999443915445,-2.8145411874199384,-1.083428186732761,-0.8897892465578265,1.2106593819611298,1.2424826423835098,1.331701636483556,1.8260293387207736,1.6348731378015502,1.5828534699285604,0.577506045011622,1.2305425501600755,-1.0485192431013997,0.7437773386594498,0.232694885388002,1.5178539505250708,1.528378472816746,1.8460222213494488,2.383332891840739,0.7988676822668856,1.1107300166806988,0.3151116652172357,0.4694700468842735,0.5225901281330333,1.8040759143209608,HFT_small_BTC,2918,4.731772995358874e-05,23238.972106221143,-8.712576334279909e-06,2,default
2919,2919,2919,77919,23249.4,0.00154981,23248.5,0.005,23248.4,0.01264348,23247.7,0.04172899,23247.2,0.00717,23249.5,1.32212252,23249.9,0.00050897,23250.0,0.08403716,23250.2,0.0003,23250.6,0.00075146,-0.1133014204974726,-0.0701682462673935,-1.2119930711030606,-0.3329366849161516,0.197468706171569,2.24375740297144,-0.3256888035871002,1.7950459503399363,-0.7088762052861848,-0.4347606377906544,-0.7768819930824494,-0.7847585858502766,0.2383328598862102,-1.0826824320480315,-1.1204701407978486,-0.578440871956081,-0.5788920530329705,-0.5786330026880987,-0.5800373748672273,-0.5795480964158548,-0.0728017882620965,0.3556699696695963,-0.0733015123513062,0.3612262057761947,-0.2313375994567932,-0.1030992897248551,-0.146724758572024,2.0797376006347603,7.9285029647134575,0.6176578415743068,1.959315429544925,-1.671057719348742,-0.9811777948450484,-0.9134910703958764,-2.62946516089627,-1.5764757275490908,-1.2691571433642423,1.91189552090807,0.0409037370200677,-0.3189824725799787,-1.6710577193482976,-0.9811777948444956,-0.9134910703966752,-0.47401804529425,-0.591613470651051,-0.6454233449568187,-2.704119732439487,-1.070551732836184,-0.7945304509457636,-0.7938404268291698,-1.7663484774942988,-1.321679408999591,-3.114173095233832,-1.2437615063089134,-0.9938558782040148,1.1944870150596152,1.22447043212102,1.3166867694941122,1.8260293387207736,1.6348731378015502,1.5828534699285604,0.2817209415191892,1.1370961193766802,-1.0953272172456323,0.9225357097885868,0.2868407954526069,1.5448505502739651,2.158498821588156,2.1401341792643507,2.383332891840739,0.7988676822668856,1.1107300166806988,0.3151116652172357,0.8911052746661239,0.7458848503384606,1.8040759143209608,HFT_small_BTC,2919,5.161689937294156e-05,23238.7390198668,-1.0029976940550966e-05,2,default
2920,2920,2920,77920,23249.4,0.16664802,23248.1,0.05929802,23248.0,0.54824512,23247.2,0.00717,23247.1,0.02,23249.5,0.00282885,23249.9,0.00050897,23250.0,0.08403716,23250.2,0.0003,23250.6,0.00075146,-0.0904576985653918,-0.1107037110905644,-0.5818643119946002,-0.329894865234513,2.802879208533605,-0.7524145374484534,-0.6903191934417364,-1.2668714132215326,-0.6796859975511518,4.338327563849871,-0.7606164184764512,-0.7475244366410317,0.3535442122904744,-1.0826824320480315,1.0035622476554404,-0.5786114382839094,-0.5790626187086948,-0.5786330026880987,-0.5781611517756842,-0.5786011873077701,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,-1.909501681717672,-0.973028204592512,-0.9134910703958764,-2.261862461411643,-1.5181552600493158,-1.2422610936988685,2.1412066859981334,0.1809577081961934,-0.2501198103156465,-1.909501681716745,-0.97302820459204,-0.9134910703966752,-0.47401804529425,-0.591613470651051,-0.6454233449568187,-2.704119732439487,-1.070551732836184,-0.7945304509457636,-0.5398867009163775,-1.7236853186476826,-1.321679408999591,-3.114173095233832,-1.2437615063089134,-0.984558215707398,1.1944870150596152,1.22447043212102,1.3166867694941122,1.5273290177956096,1.541269850352033,1.536055957241382,-0.0140641619732436,1.0436496885932849,-1.1421351913898654,0.9225357097885868,0.2868407954526069,1.5448505502739651,2.158498821588156,1.8460222213494488,2.383332891840739,0.190013385483776,1.1107300166806988,0.3151116652172357,1.312740502447974,0.5225901281330333,1.8040759143209608,HFT_small_BTC,2920,0.0,23238.476517234845,-1.1295906878872051e-05,2,default
2921,2921,2921,77921,23247.7,0.01826412,23247.2,0.00717,23247.1,0.02,23247.0,0.00984059,23246.2,0.0100588,23247.8,1.44202543,23247.9,4.622e-05,23249.5,0.00227429,23249.9,0.00050897,23250.0,0.08403716,-0.1133873651986231,-0.0664452224753255,-0.3382591814447083,-0.1380681952231604,0.8269982881788212,-0.0494991476132439,-0.1048315469198017,1.8085096500797275,-0.7106691068825234,-0.7467079452968667,-0.7762691799548057,-0.530281470522825,-0.5681466069268777,0.163251200754023,-1.133290419958314,-0.5786114382839094,-0.5790626187086948,-0.5813620490307498,-0.5810607692807919,-0.5813017862173737,-1.0265757901888724,0.6205556660767755,-1.03552966080925,0.6273974113638747,-2.377488426905305,-0.1030992897248551,-0.146724758572024,0.0866201930588589,0.3543448330450119,-0.9670857871844772,-2.1404213324278745,-1.6711725935471808,-0.8508426828529221,-0.9023301376933444,-1.480808517105063,-1.232028484160727,-1.0563855283307788,2.1514308558582487,0.2618203754269796,-0.2119446551076304,-1.6711725935462225,-0.8508426828525273,-0.9023301376941671,-0.1125324895791081,-0.4064278802856207,-0.5213070013329588,-2.334176321807336,-0.8722098184305596,-0.6039898670408691,-0.14917790533615,-1.359862239436034,-1.187171141888347,-2.714657010887001,-1.0299800686290828,-0.8340218298276845,0.9357291446309968,0.9362750679163008,1.0764488976590083,1.2286286968704456,1.4476665629025165,1.4892584445542023,-0.3098492654656764,0.950203257809889,-1.188943165534098,0.9225357097885868,0.2868407954526069,1.5448505502739651,2.158498821588156,1.8460222213494488,2.383332891840739,0.7988676822668856,1.1107300166806988,0.3151116652172357,0.8911052746661239,0.5225901281330333,1.8040759143209608,HFT_small_BTC,2921,-7.312016654192899e-05,23238.186296239197,-1.24888133452572e-05,2,default
