日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"15,758,217","284,531,708",17.95,18.25,17.80,18.15,+0.30,"3,629",2603
 99/01/05,"29,830,117","556,219,258",18.35,18.85,18.35,18.80,+0.65,"5,557",2603
 99/01/06,"11,828,333","219,496,689",18.95,19.00,18.40,18.50,-0.30,"3,031",2603
 99/01/07,"27,142,548","509,269,866",18.50,19.10,18.40,18.60,+0.10,"5,313",2603
 99/01/08,"28,403,556","546,625,619",18.70,19.80,18.65,19.60,+1.00,"6,358",2603
 99/01/11,"29,298,446","585,019,100",19.60,20.20,19.40,20.05,+0.45,"4,718",2603
 99/01/12,"14,521,998","288,824,481",20.15,20.25,19.50,19.90,-0.15,"3,368",2603
 99/01/13,"8,950,545","173,263,692",19.60,19.85,19.10,19.10,-0.80,"2,648",2603
 99/01/14,"15,209,660","297,930,850",19.10,19.90,19.10,19.60,+0.50,"3,668",2603
 99/01/15,"20,457,526","406,620,358",19.95,20.15,19.70,19.75,+0.15,"2,923",2603
 99/01/18,"7,149,765","139,009,640",19.50,19.60,19.30,19.30,-0.45,"1,710",2603
 99/01/19,"6,520,470","124,675,880",19.30,19.55,18.80,19.00,-0.30,"1,890",2603
 99/01/20,"18,496,576","361,532,418",19.30,19.70,19.10,19.70,+0.70,"3,279",2603
 99/01/21,"17,072,333","338,262,472",19.70,20.00,19.35,19.75,+0.05,"3,624",2603
 99/01/22,"15,268,255","291,560,395",19.20,19.50,18.85,19.05,-0.70,"2,904",2603
 99/01/25,"11,241,045","209,290,179",19.05,19.20,18.20,18.50,-0.55,"2,126",2603
 99/01/26,"10,118,091","183,124,306",18.70,18.70,17.45,17.65,-0.85,"2,680",2603
 99/01/27,"10,715,881","192,213,461",17.80,18.15,17.55,17.90,+0.25,"2,322",2603
 99/01/28,"3,496,038","63,085,834",18.10,18.25,17.85,18.00,+0.10,897,2603
 99/01/29,"8,334,331","151,288,884",18.00,18.60,17.55,18.50,+0.50,"2,685",2603
 99/02/01,"4,624,306","84,652,228",18.55,18.55,18.15,18.25,-0.25,960,2603
 99/02/02,"6,849,115","124,393,380",18.50,18.50,17.95,18.25, 0.00,"1,511",2603
 99/02/03,"5,300,743","96,580,817",18.35,18.40,18.10,18.20,-0.05,"1,148",2603
 99/02/04,"5,186,568","92,721,655",18.00,18.30,17.70,17.75,-0.45,"1,566",2603
 99/02/05,"9,062,424","153,458,910",17.35,17.40,16.60,16.60,-1.15,"2,559",2603
 99/02/06,"8,110,817","133,874,868",16.50,16.75,16.30,16.60, 0.00,"1,590",2603
 99/02/08,"5,151,803","87,187,495",17.00,17.25,16.70,17.25,+0.65,"1,755",2603
 99/02/09,"4,839,600","83,371,745",17.20,17.35,16.90,17.35,+0.10,"1,276",2603
 99/02/10,"5,062,671","87,849,221",17.40,17.60,17.20,17.30,-0.05,"1,680",2603
 99/02/22,"5,554,007","97,540,086",17.55,17.75,17.40,17.70,+0.40,"1,701",2603
 99/02/23,"17,820,114","330,754,929",18.00,18.90,17.80,18.90,+1.20,"3,793",2603
 99/02/24,"18,882,480","355,838,467",18.80,19.10,18.60,18.70,-0.20,"4,308",2603
 99/02/25,"12,794,717","241,375,573",18.95,19.20,18.65,19.10,+0.40,"3,103",2603
 99/02/26,"8,749,173","166,615,998",19.00,19.20,18.80,19.20,+0.10,"2,157",2603
 99/03/01,"6,145,060","117,398,790",19.20,19.35,18.90,19.00,-0.20,"1,824",2603
 99/03/02,"6,631,084","124,636,706",19.00,19.15,18.60,18.65,-0.35,"1,661",2603
 99/03/03,"6,487,392","122,788,162",18.80,19.05,18.65,19.05,+0.40,"1,356",2603
 99/03/04,"17,681,500","340,859,965",19.15,19.65,18.85,19.15,+0.10,"3,842",2603
 99/03/05,"12,994,514","253,014,708",19.50,19.70,19.20,19.60,+0.45,"3,143",2603
 99/03/08,"8,626,470","170,134,602",19.80,19.95,19.50,19.95,+0.35,"2,430",2603
