日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"15,465,745","306,440,450",19.85,19.95,19.70,19.75,-0.10,"3,319",2892
 99/01/05,"14,942,565","296,635,592",20.00,20.00,19.75,19.90,+0.15,"2,836",2892
 99/01/06,"31,840,519","635,808,292",19.95,20.15,19.80,20.15,+0.25,"5,020",2892
 99/01/07,"20,566,752","411,574,859",20.15,20.20,19.85,19.85,-0.30,"4,023",2892
 99/01/08,"16,715,680","333,152,389",19.80,20.10,19.80,19.95,+0.10,"3,169",2892
 99/01/11,"22,059,311","436,516,720",19.80,19.95,19.70,19.75,-0.20,"3,928",2892
 99/01/12,"19,651,832","385,828,932",19.80,19.90,19.50,19.50,-0.25,"4,443",2892
 99/01/13,"12,804,414","247,337,777",19.45,19.45,19.20,19.25,-0.25,"2,693",2892
 99/01/14,"16,148,338","311,543,860",19.25,19.40,19.20,19.25, 0.00,"3,555",2892
 99/01/15,"12,135,319","234,968,362",19.40,19.45,19.30,19.35,+0.10,"3,124",2892
 99/01/18,"6,951,832","133,846,640",19.15,19.40,19.10,19.35, 0.00,"1,979",2892
 99/01/19,"11,770,378","226,495,627",19.40,19.45,19.15,19.20,-0.15,"2,718",2892
 99/01/20,"16,906,293","323,520,267",19.25,19.30,19.00,19.05,-0.15,"3,279",2892
 99/01/21,"13,482,109","256,878,565",19.00,19.15,19.00,19.05, 0.00,"2,462",2892
 99/01/22,"40,121,005","752,035,013",18.80,18.90,18.50,18.55,-0.50,"5,585",2892
 99/01/25,"17,633,798","323,588,717",18.35,18.50,18.25,18.30,-0.25,"3,329",2892
 99/01/26,"27,254,594","491,380,042",18.40,18.45,17.80,17.80,-0.50,"5,070",2892
 99/01/27,"10,899,440","195,639,170",17.85,18.05,17.80,17.95,+0.15,"2,255",2892
 99/01/28,"8,614,739","155,907,252",18.20,18.20,18.00,18.00,+0.05,"1,901",2892
 99/01/29,"15,062,474","267,367,932",17.85,17.95,17.60,17.90,-0.10,"3,610",2892
 99/02/01,"12,094,431","214,345,189",18.00,18.05,17.55,17.65,-0.25,"2,950",2892
 99/02/02,"17,264,703","301,865,637",17.90,17.90,17.20,17.25,-0.40,"3,097",2892
 99/02/03,"14,937,861","259,356,282",17.50,17.55,17.10,17.50,+0.25,"2,288",2892
 99/02/04,"21,428,841","370,296,080",17.55,17.55,17.15,17.20,-0.30,"3,726",2892
 99/02/05,"40,059,111","659,337,058",16.80,16.80,16.20,16.30,-0.90,"5,969",2892
 99/02/06,"12,281,207","201,675,177",16.20,16.65,16.20,16.55,+0.25,"2,744",2892
 99/02/08,"16,704,546","276,416,225",16.60,16.70,16.45,16.50,-0.05,"3,509",2892
 99/02/09,"21,418,373","354,627,066",16.50,16.75,16.35,16.65,+0.15,"4,301",2892
 99/02/10,"22,164,186","370,925,917",16.80,16.95,16.60,16.70,+0.05,"4,299",2892
 99/02/22,"31,538,850","547,458,654",17.00,17.60,16.90,17.40,+0.70,"5,631",2892
 99/02/23,"14,593,186","253,242,913",17.25,17.45,17.20,17.35,-0.05,"2,943",2892
 99/02/24,"18,733,595","323,320,632",17.30,17.45,17.05,17.25,-0.10,"3,144",2892
 99/02/25,"20,214,562","345,736,995",17.35,17.40,16.85,16.95,-0.30,"3,732",2892
 99/02/26,"23,393,787","404,608,920",17.05,17.45,17.05,17.25,+0.30,"4,757",2892
 99/03/01,"18,093,455","317,880,480",17.40,17.75,17.25,17.50,+0.25,"3,619",2892
 99/03/02,"11,405,153","201,234,326",17.70,17.70,17.55,17.70,+0.20,"2,123",2892
 99/03/03,"19,038,666","342,402,738",17.80,18.10,17.80,18.00,+0.30,"4,169",2892
 99/03/04,"13,714,729","243,022,612",18.00,18.10,17.50,17.55,-0.45,"2,877",2892
 99/03/05,"9,914,025","176,500,261",17.70,18.00,17.65,17.75,+0.20,"2,564",2892
 99/03/08,"9,119,879","163,323,594",18.00,18.00,17.85,17.90,+0.15,"1,693",2892
 99/03/09,"9,757,963","174,444,160",17.90,18.00,17.75,17.90, 0.00,"1,834",2892
 99/03/10,"12,162,000","216,319,623",17.95,18.00,17.65,17.75,-0.15,"3,004",2892
 99/03/11,"18,505,871","323,827,566",17.75,17.75,17.40,17.45,-0.30,"4,237",2892
 99/03/12,"8,027,025","140,388,606",17.50,17.60,17.40,17.45, 0.00,"2,515",2892
 99/03/15,"10,042,670","173,742,357",17.45,17.50,17.20,17.20,-0.25,"2,391",2892
 99/03/16,"7,715,610","133,777,691",17.25,17.50,17.20,17.40,+0.20,"1,591",2892
 99/03/17,"15,635,953","275,813,443",17.50,17.75,17.50,17.70,+0.30,"3,426",2892
 99/03/18,"15,342,311","274,702,009",17.80,18.00,17.70,17.95,+0.25,"3,568",2892
 99/03/19,"12,487,852","222,662,841",17.80,17.95,17.75,17.95, 0.00,"2,323",2892
