日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"8,299,290","283,529,760",34.00,34.40,33.90,34.30,+0.30,"2,839",1101
 99/01/05,"48,059,367","1,693,662,333",34.60,35.80,34.50,35.50,+1.20,"13,190",1101
 99/01/06,"36,026,739","1,298,754,915",35.50,36.40,35.40,36.25,+0.75,"9,057",1101
 99/01/07,"14,531,020","520,883,219",36.35,36.40,35.50,35.55,-0.70,"4,733",1101
 99/01/08,"10,671,139","377,286,796",35.55,35.80,35.15,35.40,-0.15,"3,456",1101
 99/01/11,"18,206,405","638,075,331",35.40,35.80,34.70,34.75,-0.65,"4,963",1101
 99/01/12,"15,970,864","553,628,885",34.75,35.25,34.30,34.55,-0.20,"4,895",1101
 99/01/13,"23,801,821","809,471,114",34.00,34.25,33.90,34.00,-0.55,"5,839",1101
 99/01/14,"8,192,369","280,367,979",34.50,34.50,34.10,34.20,+0.20,"2,673",1101
 99/01/15,"7,254,008","248,945,636",34.30,34.45,34.15,34.45,+0.25,"2,218",1101
 99/01/18,"5,327,992","182,387,445",34.20,34.40,34.10,34.20,-0.25,"1,674",1101
 99/01/19,"9,450,472","324,909,372",34.35,34.75,34.05,34.35,+0.15,"3,097",1101
 99/01/20,"6,324,748","215,865,832",34.45,34.50,34.00,34.00,-0.35,"2,175",1101
 99/01/21,"6,215,956","211,476,149",34.00,34.15,33.90,33.90,-0.10,"2,061",1101
 99/01/22,"52,089,477","1,679,653,564",33.55,33.65,31.55,31.80,-2.10,"13,686",1101
 99/01/25,"21,548,104","678,144,524",31.50,32.05,30.95,32.00,+0.20,"5,095",1101
 99/01/26,"31,714,807","972,850,652",32.00,32.20,30.00,30.40,-1.60,"8,382",1101
 99/01/27,"20,990,196","633,445,982",30.70,30.70,29.90,30.05,-0.35,"5,064",1101
 99/01/28,"11,390,136","347,522,609",30.20,30.95,30.20,30.50,+0.45,"3,437",1101
 99/01/29,"22,533,171","669,406,085",30.10,30.10,29.20,29.85,-0.65,"5,053",1101
 99/02/01,"23,299,500","694,210,941",30.05,30.35,29.45,29.50,-0.35,"5,314",1101
 99/02/02,"13,557,228","404,665,537",30.00,30.20,29.30,29.55,+0.05,"4,075",1101
 99/02/03,"8,396,596","250,047,015",30.05,30.30,29.45,29.85,+0.30,"2,134",1101
 99/02/04,"3,824,236","114,206,799",29.85,30.05,29.60,29.95,+0.10,"1,492",1101
 99/02/05,"12,712,021","365,804,543",29.10,29.20,28.55,28.55,-1.40,"3,240",1101
 99/02/06,"5,607,301","158,425,166",28.60,28.70,27.65,28.45,-0.10,"1,749",1101
 99/02/08,"6,550,837","185,336,351",28.35,28.50,28.10,28.30,-0.15,"2,081",1101
 99/02/09,"8,739,774","252,057,913",28.15,29.20,28.15,28.80,+0.50,"2,307",1101
 99/02/10,"17,477,393","511,947,483",29.15,29.85,28.80,29.40,+0.60,"4,134",1101
 99/02/22,"11,914,110","356,276,891",29.75,30.25,29.75,29.80,+0.40,"3,415",1101
 99/02/23,"9,170,246","275,484,539",30.00,30.25,29.80,30.10,+0.30,"3,031",1101
 99/02/24,"9,157,957","276,252,635",30.00,30.55,29.85,30.40,+0.30,"2,878",1101
 99/02/25,"14,123,054","418,800,588",30.40,30.40,29.20,29.40,-1.00,"2,867",1101
 99/02/26,"7,703,498","227,225,932",29.25,29.75,29.25,29.60,+0.20,"2,066",1101
 99/03/01,"9,812,629","296,587,120",29.85,30.50,29.60,30.10,+0.50,"2,960",1101
 99/03/02,"8,728,721","263,847,498",30.55,30.55,30.00,30.25,+0.15,"1,881",1101
 99/03/03,"9,634,259","293,653,797",30.40,30.75,30.30,30.40,+0.15,"2,840",1101
 99/03/04,"13,107,318","399,468,890",30.80,31.10,29.85,30.05,-0.35,"3,598",1101
 99/03/05,"13,334,823","400,520,017",30.35,30.60,29.65,29.95,-0.10,"3,789",1101
 99/03/08,"14,489,768","431,825,704",30.00,30.20,29.70,29.75,-0.20,"4,441",1101
 99/03/09,"7,269,524","215,883,287",29.75,29.90,29.60,29.70,-0.05,"1,900",1101
 99/03/10,"10,633,596","315,185,687",29.70,29.75,29.50,29.70, 0.00,"2,741",1101
 99/03/11,"7,834,368","233,049,750",29.85,29.90,29.65,29.65,-0.05,"1,777",1101
 99/03/12,"7,435,707","219,360,648",29.65,29.70,29.35,29.45,-0.20,"2,677",1101
 99/03/15,"10,648,508","315,450,963",29.60,30.20,29.20,29.20,-0.25,"3,630",1101
