日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"18,746,652","236,710,146",12.65,12.75,12.55,12.60, 0.00,"2,759",2887
 99/01/05,"52,068,498","671,101,273",12.70,13.10,12.50,12.95,+0.35,"7,687",2887
 99/01/06,"47,684,856","618,294,678",13.05,13.10,12.75,13.10,+0.15,"7,245",2887
 99/01/07,"35,150,621","456,685,853",13.10,13.15,12.80,12.85,-0.25,"5,767",2887
 99/01/08,"60,946,847","790,719,927",12.90,13.10,12.85,12.95,+0.10,"4,599",2887
 99/01/11,"97,428,031","1,314,308,659",13.30,13.70,13.20,13.30,+0.35,"11,409",2887
 99/01/12,"44,015,596","583,972,772",13.30,13.45,13.15,13.20,-0.10,"6,088",2887
 99/01/13,"37,225,809","482,894,170",13.10,13.10,12.80,13.05,-0.15,"5,344",2887
 99/01/14,"43,439,852","561,885,829",13.10,13.10,12.85,12.90,-0.15,"7,143",2887
 99/01/15,"32,312,854","418,274,951",12.90,13.10,12.85,12.95,+0.05,"5,702",2887
 99/01/18,"46,069,844","590,308,545",12.65,13.00,12.55,12.85,-0.10,"7,043",2887
 99/02/03,"5,497,152","70,638,021",12.85,12.85,12.85,12.85,X0.00,"1,430",2887
 99/02/04,"36,851,754","456,776,428",12.30,12.55,12.30,12.30,-0.55,"6,600",2887
 99/02/05,"37,025,712","426,825,338",11.75,12.00,11.45,11.45,-0.85,"5,159",2887
 99/02/06,"7,445,206","79,291,350",10.65,10.65,10.65,10.65,-0.80,"1,272",2887
 99/02/08,"133,429,440","1,355,788,726",9.91,10.60,9.91,10.40,-0.25,"14,349",2887
 99/02/09,"87,088,540","923,421,243",10.25,10.85,10.10,10.50,+0.10,"9,493",2887
 99/02/10,"54,036,637","597,829,512",10.95,11.20,10.90,11.20,+0.70,"6,795",2887
 99/02/22,"44,919,898","510,314,458",11.40,11.55,11.15,11.15,-0.05,"6,816",2887
 99/02/23,"18,386,613","206,216,241",11.20,11.35,11.05,11.15, 0.00,"3,358",2887
 99/02/24,"15,658,579","175,596,686",11.10,11.40,11.05,11.15, 0.00,"3,162",2887
 99/02/25,"17,388,016","191,723,606",11.25,11.30,10.80,10.80,-0.35,"3,806",2887
 99/02/26,"20,759,573","224,250,987",10.90,11.05,10.65,10.80, 0.00,"3,239",2887
 99/03/01,"26,248,838","293,683,243",10.80,11.35,10.75,11.35,+0.55,"4,150",2887
 99/03/02,"18,270,127","207,907,001",11.50,11.50,11.30,11.30,-0.05,"2,610",2887
 99/03/03,"23,156,507","266,057,254",11.40,11.70,11.35,11.35,+0.05,"3,875",2887
 99/03/04,"14,612,751","166,503,654",11.60,11.60,11.25,11.40,+0.05,"2,919",2887
 99/03/05,"21,449,870","248,839,358",11.50,11.75,11.50,11.65,+0.25,"3,467",2887
 99/03/08,"13,355,058","157,750,631",11.90,11.90,11.70,11.75,+0.10,"2,978",2887
 99/03/09,"10,879,739","127,112,651",11.75,11.75,11.60,11.70,-0.05,"1,330",2887
 99/03/10,"20,158,079","240,289,522",11.90,12.05,11.85,11.90,+0.20,"3,375",2887
 99/03/11,"9,945,962","116,944,301",12.00,12.00,11.65,11.75,-0.15,"1,946",2887
 99/03/12,"12,374,257","144,471,248",11.75,11.80,11.60,11.65,-0.10,"2,316",2887
 99/03/15,"18,171,543","207,349,893",11.60,11.65,11.25,11.25,-0.40,"3,037",2887
 99/03/16,"11,582,227","131,303,385",11.25,11.45,11.25,11.35,+0.10,"1,835",2887
 99/03/17,"30,559,972","360,753,062",11.55,12.00,11.55,11.85,+0.50,"4,945",2887
 99/03/18,"35,405,814","430,452,338",12.00,12.30,11.95,12.15,+0.30,"5,687",2887
 99/03/19,"21,611,518","262,292,791",12.20,12.40,11.90,12.40,+0.25,"3,537",2887
 99/03/22,"16,237,953","198,800,247",12.30,12.35,12.10,12.30,-0.10,"2,939",2887
 99/03/23,"40,259,203","507,507,476",12.40,12.80,12.30,12.75,+0.45,"6,517",2887
 99/03/24,"17,798,117","226,754,899",12.80,12.95,12.55,12.55,-0.20,"3,489",2887
 99/03/25,"16,064,913","198,889,150",12.55,12.55,12.20,12.40,-0.15,"2,929",2887
 99/03/26,"19,775,014","247,600,132",12.30,12.70,12.15,12.65,+0.25,"3,668",2887
 99/03/29,"17,057,981","216,585,276",12.65,12.80,12.55,12.70,+0.05,"3,718",2887
 99/03/30,"10,509,858","134,482,972",12.85,12.90,12.70,12.80,+0.10,"2,307",2887
 99/03/31,"15,805,837","200,926,264",12.60,12.90,12.60,12.90,+0.10,"2,409",2887
 99/04/01,"34,630,289","454,120,237",12.85,13.25,12.75,13.20,+0.30,"6,661",2887
 99/04/02,"20,891,289","276,302,042",13.30,13.30,13.15,13.25,+0.05,"2,711",2887
 99/04/06,"22,954,969","307,167,582",13.35,13.50,13.25,13.25, 0.00,"3,987",2887
 99/04/07,"9,696,283","128,499,125",13.40,13.45,13.15,13.20,-0.05,"2,195",2887
 99/04/08,"20,057,337","265,546,731",13.20,13.45,13.05,13.05,-0.15,"3,683",2887
 99/04/09,"18,090,543","238,365,431",13.15,13.25,13.05,13.20,+0.15,"3,365",2887
 99/04/12,"9,849,931","130,669,830",13.35,13.40,13.15,13.25,+0.05,"2,386",2887
 99/04/13,"14,867,041","193,599,933",13.20,13.20,12.80,12.90,-0.35,"3,509",2887
 99/04/14,"9,165,128","118,589,261",12.90,13.05,12.85,12.95,+0.05,"2,339",2887
 99/04/15,"24,129,296","311,156,665",13.05,13.20,12.75,12.80,-0.15,"3,841",2887
 99/04/16,"42,602,418","544,242,316",12.80,12.85,12.65,12.75,-0.05,"2,702",2887
 99/04/19,"20,746,025","257,737,686",12.50,12.65,12.20,12.25,-0.50,"4,005",2887
 99/04/20,"15,620,036","191,428,167",12.40,12.45,12.05,12.30,+0.05,"3,288",2887
 99/04/21,"14,901,777","183,441,094",12.45,12.45,12.20,12.25,-0.05,"2,635",2887
 99/04/22,"12,038,721","145,534,122",12.20,12.20,12.00,12.05,-0.20,"2,850",2887
 99/04/23,"25,319,834","314,281,474",12.45,12.50,12.30,12.50,+0.45,"4,363",2887
 99/04/26,"23,960,410","303,891,058",12.65,12.75,12.55,12.65,+0.15,"4,450",2887
 99/04/27,"14,367,405","181,013,859",12.65,12.75,12.55,12.55,-0.10,"2,165",2887
 99/04/28,"16,008,536","196,720,797",12.10,12.45,12.10,12.35,-0.20,"2,900",2887
 99/04/29,"16,804,736","207,970,125",12.35,12.45,12.30,12.40,+0.05,"3,367",2887
 99/04/30,"38,519,626","476,871,094",12.50,12.50,12.20,12.20,-0.20,"5,402",2887
