日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"68,637,858","2,331,362,972",33.70,34.50,33.60,34.10,+1.10,"20,090",2002
 99/01/05,"78,376,272","2,691,369,114",34.50,34.95,33.80,34.15,+0.05,"18,836",2002
 99/01/06,"43,995,398","1,501,037,133",34.20,34.25,33.95,34.25,+0.10,"11,158",2002
 99/01/07,"53,347,705","1,828,555,227",34.40,34.70,33.95,34.00,-0.25,"12,630",2002
 99/01/08,"83,874,781","2,922,838,374",34.50,35.10,34.50,34.85,+0.85,"18,686",2002
 99/01/11,"79,715,466","2,824,168,793",35.00,35.80,35.00,35.30,+0.45,"19,145",2002
 99/01/12,"52,031,003","1,826,389,772",35.50,35.60,34.75,35.20,-0.10,"13,632",2002
 99/01/13,"53,428,998","1,842,498,756",34.70,34.80,34.30,34.35,-0.85,"16,036",2002
 99/01/14,"53,515,658","1,861,899,942",34.60,35.00,34.50,34.90,+0.55,"13,620",2002
 99/01/15,"51,427,354","1,796,686,284",35.20,35.30,34.75,34.75,-0.15,"11,885",2002
 99/01/18,"31,947,134","1,098,272,290",34.40,34.50,34.30,34.40,-0.35,"9,904",2002
 99/01/19,"45,477,878","1,556,523,378",34.60,34.75,34.00,34.15,-0.25,"12,828",2002
 99/01/20,"35,932,747","1,225,299,214",34.35,34.45,33.85,34.20,+0.05,"10,177",2002
 99/01/21,"51,587,993","1,752,217,362",34.20,34.35,33.60,34.00,-0.20,"12,387",2002
 99/01/22,"72,365,917","2,396,679,824",33.50,33.60,32.85,32.95,-1.05,"21,164",2002
 99/01/25,"47,213,856","1,534,976,649",32.50,32.75,32.20,32.30,-0.65,"14,593",2002
 99/01/26,"77,294,701","2,498,966,400",32.80,32.90,31.85,32.00,-0.30,"20,664",2002
 99/01/27,"28,500,385","917,412,406",32.10,32.45,31.95,32.20,+0.20,"9,726",2002
 99/01/28,"41,203,387","1,349,041,529",32.60,33.00,32.40,32.65,+0.45,"9,817",2002
 99/01/29,"35,556,799","1,144,997,478",32.15,32.50,31.95,32.50,-0.15,"9,307",2002
 99/02/01,"36,525,521","1,167,647,960",32.50,32.50,31.70,31.90,-0.60,"10,014",2002
 99/02/02,"38,628,874","1,225,997,547",32.35,32.40,31.35,31.35,-0.55,"10,832",2002
 99/02/03,"20,416,064","647,754,998",31.80,32.00,31.50,32.00,+0.65,"5,878",2002
 99/02/04,"16,887,787","541,225,691",32.00,32.20,31.85,32.20,+0.20,"4,279",2002
 99/02/05,"48,722,697","1,538,464,589",31.55,31.80,31.40,31.40,-0.80,"12,121",2002
 99/02/06,"21,734,070","686,140,946",31.50,32.05,31.25,31.70,+0.30,"6,656",2002
 99/02/08,"28,012,846","889,959,342",31.95,31.95,31.70,31.75,+0.05,"8,239",2002
 99/02/09,"32,056,497","1,023,367,512",31.80,32.20,31.60,31.95,+0.20,"9,177",2002
 99/02/10,"45,395,798","1,483,099,465",32.60,32.85,32.50,32.75,+0.80,"11,778",2002
 99/02/22,"50,115,259","1,668,428,617",33.90,33.90,32.95,33.00,+0.25,"11,824",2002
 99/02/23,"41,631,911","1,369,800,946",33.45,33.45,32.45,33.20,+0.20,"9,843",2002
 99/02/24,"35,512,329","1,167,332,057",33.00,33.10,32.70,32.75,-0.45,"7,398",2002
 99/02/25,"44,033,198","1,425,893,050",32.70,32.70,32.15,32.35,-0.40,"8,917",2002
 99/02/26,"44,106,554","1,419,642,239",32.35,32.50,31.90,32.20,-0.15,"6,752",2002
 99/03/01,"39,528,651","1,295,775,769",32.35,33.05,32.30,32.80,+0.60,"7,701",2002
 99/03/02,"42,803,696","1,412,705,719",33.40,33.40,32.85,32.90,+0.10,"6,160",2002
 99/03/03,"25,419,913","841,127,190",33.30,33.30,32.95,33.10,+0.20,"6,225",2002
 99/03/04,"32,923,106","1,079,490,561",33.30,33.30,32.50,32.60,-0.50,"8,499",2002
 99/03/05,"34,085,566","1,127,746,758",33.10,33.30,32.70,33.10,+0.50,"8,834",2002
 99/03/08,"26,055,692","864,691,093",33.20,33.35,33.05,33.20,+0.10,"6,943",2002
 99/03/09,"18,255,804","604,420,742",33.25,33.25,32.95,33.20, 0.00,"5,364",2002
 99/03/10,"24,836,468","826,763,863",33.20,33.45,33.15,33.45,+0.25,"6,520",2002
 99/03/11,"27,729,612","922,415,969",33.45,33.45,33.10,33.20,-0.25,"5,466",2002
 99/03/12,"16,688,555","550,390,265",33.20,33.20,32.85,33.00,-0.20,"5,177",2002
 99/03/15,"24,652,418","808,481,046",32.80,33.05,32.60,32.70,-0.30,"6,196",2002
 99/03/16,"12,175,054","398,664,162",32.80,32.90,32.60,32.90,+0.20,"2,658",2002
 99/03/17,"32,763,186","1,089,593,696",33.00,33.40,32.95,33.35,+0.45,"7,371",2002
 99/03/18,"19,583,477","650,997,659",33.40,33.40,33.10,33.15,-0.20,"5,857",2002
 99/03/19,"21,130,842","699,266,069",33.10,33.20,33.00,33.20,+0.05,"4,292",2002
 99/03/22,"31,659,453","1,033,756,760",33.00,33.00,32.50,32.70,-0.50,"9,521",2002
 99/03/23,"23,576,143","767,887,153",32.70,32.80,32.50,32.55,-0.15,"6,061",2002
 99/03/24,"27,721,744","906,652,495",32.55,32.80,32.55,32.75,+0.20,"5,928",2002
 99/03/25,"30,393,547","989,162,398",32.80,32.80,32.40,32.70,-0.05,"7,741",2002
 99/03/26,"27,012,563","880,058,657",32.55,32.80,32.35,32.65,-0.05,"7,188",2002
 99/03/29,"33,787,730","1,107,153,987",32.70,32.90,32.65,32.80,+0.15,"5,995",2002
 99/03/30,"32,386,280","1,063,060,094",32.85,32.95,32.70,32.85,+0.05,"5,761",2002
 99/03/31,"28,867,324","949,520,336",32.95,33.00,32.80,32.85, 0.00,"6,405",2002
 99/04/01,"43,678,563","1,445,987,424",32.95,33.20,32.85,33.20,+0.35,"10,045",2002
 99/04/02,"25,870,465","863,155,452",33.35,33.45,33.20,33.40,+0.20,"7,082",2002
 99/04/06,"46,972,801","1,592,858,984",33.50,34.10,33.50,33.90,+0.50,"12,852",2002
 99/04/07,"28,066,167","949,734,535",33.95,34.00,33.70,33.90, 0.00,"6,680",2002
 99/04/08,"35,559,103","1,208,810,950",33.90,34.10,33.90,34.00,+0.10,"8,700",2002
 99/04/09,"25,494,296","869,290,564",34.00,34.20,34.00,34.10,+0.10,"6,560",2002
 99/04/12,"42,657,627","1,466,621,552",34.20,34.75,34.10,34.75,+0.65,"10,709",2002
 99/04/13,"49,890,414","1,729,871,205",34.75,34.80,34.50,34.70,-0.05,"9,299",2002
 99/04/14,"31,187,010","1,082,628,418",34.70,34.80,34.55,34.75,+0.05,"6,801",2002
 99/04/15,"35,665,277","1,244,640,496",34.85,34.95,34.80,34.95,+0.20,"6,901",2002
 99/04/16,"33,334,498","1,161,398,957",34.95,35.00,34.70,34.90,-0.05,"6,675",2002
 99/04/19,"55,693,819","1,900,887,896",34.50,34.60,33.90,34.05,-0.85,"11,404",2002
 99/04/20,"69,050,414","2,321,276,648",34.05,34.05,33.40,33.60,-0.45,"12,351",2002
 99/04/21,"36,971,433","1,245,232,945",33.65,33.90,33.55,33.65,+0.05,"6,994",2002
 99/04/22,"61,897,504","2,043,799,685",33.45,33.45,32.85,33.00,-0.65,"15,729",2002
 99/04/23,"31,218,531","1,032,088,857",33.10,33.20,33.00,33.10,+0.10,"8,121",2002
 99/04/26,"30,782,415","1,037,660,354",33.40,33.85,33.40,33.80,+0.70,"8,284",2002
 99/04/27,"27,896,527","944,255,418",33.80,34.05,33.40,34.00,+0.20,"5,824",2002
 99/04/28,"25,250,284","847,843,300",33.20,33.80,33.20,33.70,-0.30,"6,224",2002
 99/04/29,"19,345,232","649,436,807",33.70,33.80,33.45,33.60,-0.10,"4,479",2002
 99/04/30,"27,578,820","931,211,496",33.80,33.95,33.50,33.50,-0.10,"5,530",2002
 99/05/03,"17,568,080","586,857,470",33.50,33.60,33.25,33.35,-0.15,"4,676",2002
 99/05/04,"30,049,995","996,954,651",33.35,33.45,33.00,33.15,-0.20,"6,437",2002
 99/05/05,"62,775,669","2,025,016,019",32.55,32.55,32.00,32.20,-0.95,"18,598",2002
 99/05/06,"53,530,215","1,701,086,923",32.10,32.20,31.40,31.55,-0.65,"16,402",2002
 99/05/07,"66,198,853","2,062,510,911",31.00,31.55,30.80,31.55, 0.00,"15,421",2002
