日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"3,200,688","235,239,404",72.00,74.50,71.80,72.40,+0.60,"1,714",2395
 99/01/05,"2,398,865","175,820,595",72.80,74.40,72.00,72.60,+0.20,"1,282",2395
 99/01/06,"956,179","69,305,288",73.40,73.80,72.00,72.00,-0.60,640,2395
 99/01/07,"1,428,669","103,307,924",72.50,73.00,71.60,72.20,+0.20,742,2395
 99/01/08,"699,111","50,412,292",72.60,72.80,71.40,72.00,-0.20,504,2395
 99/01/11,"945,595","67,921,737",72.00,72.40,71.40,71.60,-0.40,527,2395
 99/01/12,"1,319,116","94,002,406",71.60,72.20,70.60,71.00,-0.60,875,2395
 99/01/13,"1,453,739","101,232,654",69.10,70.30,69.10,69.50,-1.50,804,2395
 99/01/14,"1,041,605","73,230,063",69.50,70.90,69.50,70.00,+0.50,785,2395
 99/01/15,"954,086","67,214,346",70.50,70.80,70.10,70.40,+0.40,646,2395
 99/01/18,"1,753,389","127,017,578",70.00,73.40,70.00,72.20,+1.80,909,2395
 99/01/19,"1,233,295","87,663,630",72.30,72.50,70.50,70.50,-1.70,756,2395
 99/01/20,"871,600","61,336,900",70.50,71.30,69.90,69.90,-0.60,540,2395
 99/01/21,"892,341","61,624,054",69.90,70.00,68.50,68.50,-1.40,522,2395
 99/01/22,"999,202","66,929,904",66.50,68.20,66.50,66.70,-1.80,664,2395
 99/01/25,"1,127,386","73,978,376",66.10,66.20,65.30,65.30,-1.40,800,2395
 99/01/26,"2,557,891","162,078,590",65.50,65.90,61.00,61.70,-3.60,"1,333",2395
 99/01/27,"1,236,077","77,423,251",62.10,63.80,61.30,62.40,+0.70,729,2395
 99/01/28,"542,002","34,658,030",63.10,64.50,63.00,64.00,+1.60,364,2395
 99/01/29,"1,144,508","74,001,220",63.10,66.10,62.10,65.00,+1.00,732,2395
 99/02/01,"671,510","42,877,789",65.00,65.00,62.50,64.30,-0.70,467,2395
 99/02/02,"691,218","43,741,815",64.90,64.90,62.10,62.30,-2.00,498,2395
 99/02/03,"488,980","30,674,032",62.60,63.50,61.70,63.00,+0.70,340,2395
 99/02/04,"478,365","30,073,043",64.00,64.00,62.50,62.60,-0.40,322,2395
 99/02/05,"1,659,150","100,941,573",61.00,61.60,60.10,60.40,-2.20,899,2395
 99/02/06,"430,510","25,770,253",61.10,61.50,58.20,60.10,-0.30,276,2395
 99/02/08,"729,726","44,272,219",61.50,61.50,59.60,61.30,+1.20,567,2395
 99/02/09,"799,237","50,093,857",62.20,63.30,61.00,62.50,+1.20,634,2395
 99/02/10,"722,118","45,565,601",63.40,63.80,62.50,62.90,+0.40,567,2395
 99/02/22,"696,024","44,683,346",65.00,65.00,63.30,64.90,+2.00,441,2395
 99/02/23,"510,252","32,845,379",65.40,65.40,63.60,64.80,-0.10,399,2395
 99/02/24,"643,410","41,609,243",64.30,65.20,64.30,64.50,-0.30,460,2395
 99/02/25,"847,209","54,893,785",65.40,65.50,64.50,64.60,+0.10,572,2395
 99/02/26,"270,995","17,558,171",64.60,65.10,64.60,64.90,+0.30,174,2395
 99/03/01,"881,676","58,193,053",64.90,66.80,64.30,66.50,+1.60,574,2395
 99/03/02,"545,449","36,424,755",67.50,67.50,66.30,66.30,-0.20,426,2395
 99/03/03,"416,869","27,716,624",66.30,67.20,66.20,66.20,-0.10,318,2395
 99/03/04,"566,421","36,829,904",66.20,66.90,64.10,64.50,-1.70,421,2395
 99/03/05,"784,729","51,245,334",65.00,66.00,64.30,65.00,+0.50,425,2395
 99/03/08,"1,045,611","67,920,072",64.60,65.30,64.50,65.00, 0.00,588,2395
 99/03/09,"1,588,234","101,067,120",64.70,65.00,62.80,63.40,-1.60,918,2395
 99/03/10,"1,900,407","120,172,799",64.30,64.30,62.80,62.90,-0.50,944,2395
 99/03/11,"474,416","30,021,244",63.20,63.60,63.00,63.10,+0.20,333,2395
 99/03/12,"605,914","38,540,037",63.40,63.90,63.10,63.80,+0.70,409,2395
 99/03/15,"609,166","38,526,058",63.80,63.80,63.00,63.00,-0.80,369,2395
 99/03/16,"161,202","10,198,006",63.00,63.70,63.00,63.20,+0.20,117,2395
 99/03/17,"1,609,931","104,887,053",63.70,66.40,63.70,66.10,+2.90,"1,065",2395
 99/03/18,"927,492","61,202,613",66.50,66.50,65.60,65.90,-0.20,609,2395
 99/03/19,"2,614,235","181,647,280",67.20,70.50,67.20,68.90,+3.00,"1,295",2395
 99/03/22,"1,303,678","89,141,871",68.60,69.20,67.50,68.40,-0.50,831,2395
 99/03/23,"775,380","52,995,663",68.80,69.40,67.60,67.60,-0.80,479,2395
 99/03/24,"631,575","42,835,353",68.20,68.20,66.60,67.40,-0.20,382,2395
 99/03/25,"597,803","40,437,204",66.90,68.60,66.60,68.20,+0.80,421,2395
 99/03/26,"1,863,237","129,080,720",68.20,70.20,67.40,69.60,+1.40,958,2395
 99/03/29,"1,542,362","107,380,340",70.50,70.90,68.60,68.90,-0.70,915,2395
 99/03/30,"1,126,550","76,729,818",68.90,69.00,67.80,68.10,-0.80,612,2395
 99/03/31,"687,794","46,572,773",68.00,68.00,67.40,67.80,-0.30,389,2395
 99/04/01,"1,502,527","102,425,682",67.80,68.70,67.50,68.50,+0.70,"1,027",2395
 99/04/02,"689,687","47,491,717",68.70,69.20,68.40,68.70,+0.20,503,2395
 99/04/06,"905,773","62,657,624",69.30,69.50,68.80,69.00,+0.30,541,2395
 99/04/07,"1,210,231","84,575,325",69.50,70.40,69.30,69.60,+0.60,745,2395
 99/04/08,"774,777","54,035,319",70.00,70.50,68.80,69.60, 0.00,548,2395
 99/04/09,"573,707","39,927,990",70.00,70.20,69.00,69.40,-0.20,440,2395
