日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,股票代號
 99/01/04,"19,954,945","782,788,770",39.50,39.60,38.75,39.20,-0.10,"4,842",2881
 99/01/05,"21,767,471","858,140,533",39.60,39.65,39.20,39.45,+0.25,"6,014",2881
 99/01/06,"46,939,458","1,883,877,071",39.70,40.75,39.35,40.70,+1.25,"13,092",2881
 99/01/07,"35,092,787","1,420,413,908",40.90,40.95,39.80,40.05,-0.65,"9,714",2881
 99/01/08,"22,657,164","911,547,237",40.05,40.70,39.60,40.25,+0.20,"6,820",2881
 99/01/11,"26,579,915","1,072,768,950",40.25,40.80,40.00,40.00,-0.25,"7,354",2881
 99/01/12,"30,490,762","1,217,615,210",40.50,40.55,39.60,39.75,-0.25,"7,634",2881
 99/01/13,"34,643,403","1,349,149,863",39.40,39.40,38.75,38.80,-0.95,"8,643",2881
 99/01/14,"20,748,088","808,167,641",39.30,39.30,38.75,38.95,+0.15,"4,714",2881
 99/01/15,"25,093,788","982,745,654",39.00,39.60,38.90,39.20,+0.25,"6,589",2881
 99/01/18,"13,106,562","510,909,740",38.90,39.30,38.70,39.10,-0.10,"3,498",2881
 99/01/19,"22,023,515","859,827,534",39.35,39.65,38.70,38.95,-0.15,"5,545",2881
 99/01/20,"28,272,724","1,090,652,152",39.15,39.15,38.25,38.30,-0.65,"5,911",2881
 99/01/21,"17,957,517","690,287,570",38.25,38.70,38.20,38.30, 0.00,"4,756",2881
 99/01/22,"22,242,322","834,793,665",37.85,37.95,37.30,37.30,-1.00,"6,905",2881
 99/01/25,"13,718,930","511,446,075",37.25,37.65,36.95,37.20,-0.10,"4,472",2881
 99/01/26,"29,947,937","1,097,693,352",37.50,37.50,36.00,36.20,-1.00,"6,993",2881
 99/01/27,"13,927,735","508,235,517",36.45,36.90,36.15,36.50,+0.30,"4,058",2881
 99/01/28,"21,173,844","794,256,498",37.20,38.00,36.80,37.35,+0.85,"4,986",2881
 99/01/29,"16,288,121","603,683,562",37.00,37.60,36.55,37.40,+0.05,"4,668",2881
 99/02/01,"22,011,562","824,816,388",38.00,38.00,37.05,37.05,-0.35,"4,162",2881
 99/02/02,"20,751,080","761,267,370",37.60,37.60,35.80,36.15,-0.90,"5,814",2881
 99/02/03,"25,671,686","929,232,249",36.30,36.65,36.00,36.05,-0.10,"6,429",2881
 99/02/04,"20,559,338","738,990,675",36.20,36.20,35.70,35.75,-0.30,"4,480",2881
 99/02/05,"54,814,600","1,841,017,527",35.00,35.00,33.25,33.50,-2.25,"11,299",2881
 99/02/06,"35,253,121","1,125,556,822",33.25,33.25,31.20,32.00,-1.50,"8,713",2881
 99/02/08,"16,622,638","542,241,223",32.00,33.10,32.00,32.80,+0.80,"4,946",2881
 99/02/09,"21,461,299","719,762,287",33.30,33.90,32.95,33.90,+1.10,"6,341",2881
 99/02/10,"18,617,775","643,328,533",34.50,34.80,34.40,34.65,+0.75,"4,958",2881
 99/02/22,"37,367,181","1,338,023,940",36.00,36.05,35.50,35.80,+1.15,"7,659",2881
 99/02/23,"27,757,703","968,574,654",35.40,35.50,34.50,34.75,-1.05,"6,776",2881
 99/02/24,"28,139,000","991,227,785",34.50,35.75,34.50,35.20,+0.45,"6,298",2881
 99/02/25,"28,967,493","1,021,653,724",35.80,35.80,34.80,35.25,+0.05,"6,364",2881
 99/02/26,"20,882,045","744,921,639",35.50,35.95,35.40,35.50,+0.25,"4,844",2881
 99/03/01,"13,920,515","503,840,598",36.00,36.45,35.60,36.15,+0.65,"3,720",2881
 99/03/02,"17,794,372","648,659,413",36.90,36.90,36.15,36.45,+0.30,"4,728",2881
 99/03/03,"20,273,631","747,917,462",36.70,37.05,36.65,36.90,+0.45,"5,088",2881
 99/03/04,"16,731,586","609,410,061",37.00,37.00,36.10,36.15,-0.75,"4,323",2881
 99/03/05,"17,925,085","660,901,667",36.70,37.10,36.60,36.85,+0.70,"4,115",2881
 99/03/08,"12,677,699","469,611,102",37.00,37.25,36.90,36.95,+0.10,"3,115",2881
 99/03/09,"7,938,560","293,514,513",37.00,37.10,36.85,37.10,+0.15,"2,387",2881
 99/03/10,"28,639,461","1,083,705,227",37.40,38.30,37.40,38.30,+1.20,"7,677",2881
 99/03/11,"24,212,514","921,796,932",38.50,38.50,37.75,38.15,-0.15,"5,896",2881
 99/03/12,"15,900,289","606,575,748",38.30,38.30,38.05,38.05,-0.10,"3,446",2881
 99/03/15,"16,249,202","613,208,809",38.10,38.10,37.25,37.85,-0.20,"4,976",2881
 99/03/16,"14,460,214","552,970,035",38.00,38.50,37.90,38.50,+0.65,"4,024",2881
 99/03/17,"22,143,662","856,913,009",38.80,38.80,38.50,38.75,+0.25,"5,329",2881
 99/03/18,"23,071,727","902,707,714",39.00,39.35,38.85,39.05,+0.30,"5,874",2881
 99/03/19,"22,331,033","866,906,956",39.15,39.20,38.65,38.80,-0.25,"4,232",2881
 99/03/22,"14,366,859","555,161,167",38.60,38.95,38.30,38.95,+0.15,"3,541",2881
 99/03/23,"29,511,993","1,162,041,203",39.20,39.75,39.00,39.10,+0.15,"6,922",2881
 99/03/24,"17,931,671","697,917,536",39.20,39.35,38.65,38.65,-0.45,"4,475",2881
 99/03/25,"18,077,772","688,951,391",38.55,38.85,37.70,38.60,-0.05,"5,191",2881
 99/03/26,"19,809,297","756,863,097",38.50,38.80,37.90,38.25,-0.35,"5,749",2881
 99/03/29,"15,765,965","615,234,110",38.50,39.25,38.50,39.15,+0.90,"4,362",2881
 99/03/30,"18,201,390","714,354,960",39.50,39.60,38.95,39.15, 0.00,"4,000",2881
 99/03/31,"12,733,944","490,912,987",38.25,38.85,38.20,38.60,-0.55,"3,150",2881
 99/04/01,"13,417,747","522,061,885",38.60,39.15,38.50,39.05,+0.45,"3,845",2881
 99/04/02,"8,861,072","346,039,377",39.05,39.30,38.80,39.00,-0.05,"2,435",2881
 99/04/06,"9,532,526","372,234,075",39.00,39.30,38.75,38.85,-0.15,"2,657",2881
 99/04/07,"10,767,658","417,435,154",38.90,39.10,38.60,38.80,-0.05,"2,583",2881
 99/04/08,"23,089,022","895,944,435",38.60,39.30,38.30,38.50,-0.30,"5,726",2881
 99/04/09,"11,740,267","453,428,421",38.90,39.00,38.40,38.55,+0.05,"4,177",2881
 99/04/12,"12,392,834","483,311,110",38.90,39.15,38.85,39.00,+0.45,"3,207",2881
 99/04/13,"13,102,455","508,009,686",39.00,39.00,38.55,38.55,-0.45,"3,407",2881
 99/04/14,"6,999,223","271,263,388",38.80,38.95,38.55,38.95,+0.40,"1,756",2881
 99/04/15,"14,836,522","575,662,560",39.05,39.15,38.55,38.90,-0.05,"3,387",2881
 99/04/16,"9,955,268","383,206,350",38.60,38.75,38.35,38.50,-0.40,"2,962",2881
 99/04/19,"19,601,648","733,867,778",37.50,37.95,37.00,37.05,-1.45,"6,321",2881
 99/04/20,"10,978,530","408,198,227",37.20,37.50,37.00,37.25,+0.20,"3,278",2881
 99/04/21,"9,066,023","340,398,042",37.50,37.80,37.30,37.50,+0.25,"2,650",2881
 99/04/22,"14,725,491","541,961,419",37.35,37.40,36.30,37.30,-0.20,"5,602",2881
 99/04/23,"9,803,498","366,284,281",37.30,37.55,37.00,37.35,+0.05,"3,446",2881
 99/04/26,"29,199,554","1,120,363,144",37.65,38.60,37.65,38.45,+1.10,"9,742",2881
 99/04/27,"13,618,553","525,061,232",38.45,38.65,38.30,38.60,+0.15,"3,120",2881
 99/04/28,"32,561,504","1,222,988,039",37.10,37.95,37.00,37.50,-1.10,"9,543",2881
 99/04/29,"20,275,401","765,047,214",37.60,37.90,37.60,37.60,+0.10,"7,057",2881
 99/04/30,"28,356,941","1,092,848,364",38.00,38.85,37.95,38.50,+0.90,"8,426",2881
 99/05/03,"8,420,494","321,472,629",38.50,38.50,38.00,38.20,-0.30,"3,054",2881
 99/05/04,"10,728,274","410,988,383",38.55,38.70,37.95,38.15,-0.05,"4,069",2881
 99/05/05,"25,600,985","967,650,220",37.45,38.15,37.45,37.65,-0.50,"6,645",2881
 99/05/06,"25,093,802","944,689,513",37.95,38.10,37.00,37.10,-0.55,"6,638",2881
 99/05/07,"43,098,380","1,564,755,170",36.10,36.65,36.00,36.25,-0.85,"11,539",2881
 99/05/10,"12,481,028","455,486,418",36.35,36.65,36.30,36.65,+0.40,"3,991",2881
 99/05/11,"34,873,907","1,310,529,455",37.00,38.05,36.85,37.40,+0.75,"9,204",2881
 99/05/12,"19,508,790","740,174,672",37.50,38.20,37.50,37.90,+0.50,"6,257",2881
 99/05/13,"24,022,564","928,962,643",38.50,39.00,38.35,38.60,+0.70,"6,819",2881
 99/05/14,"13,884,525","534,990,546",38.50,38.90,38.30,38.40,-0.20,"4,135",2881
 99/05/17,"14,586,231","548,680,078",37.80,38.00,37.45,37.75,-0.65,"5,200",2881
 99/05/18,"9,016,486","341,901,768",38.00,38.10,37.75,38.00,+0.25,"3,539",2881
 99/05/19,"15,482,959","585,659,570",37.80,38.30,37.35,38.10,+0.10,"4,588",2881
 99/05/20,"13,880,233","520,049,656",38.00,38.05,37.00,37.00,-1.10,"4,645",2881
 99/05/21,"26,386,218","951,470,952",36.05,36.30,35.50,36.10,-0.90,"6,314",2881
 99/05/24,"9,772,556","358,525,989",36.50,37.00,36.25,37.00,+0.90,"3,614",2881
 99/05/25,"19,147,662","692,870,505",36.30,36.50,35.90,36.00,-1.00,"4,984",2881
 99/05/26,"33,790,917","1,248,225,221",36.20,37.60,36.00,37.45,+1.45,"6,934",2881
 99/05/27,"17,000,179","630,655,327",37.40,37.40,36.60,37.10,-0.35,"4,258",2881
 99/05/28,"20,444,196","749,361,100",37.50,37.50,36.25,36.40,-0.70,"6,914",2881
 99/05/31,"9,495,305","346,822,282",36.40,36.70,36.30,36.70,+0.30,"2,862",2881
 99/06/01,"11,766,421","425,565,562",36.50,36.50,36.00,36.15,-0.55,"4,131",2881
 99/06/02,"15,641,352","565,299,134",35.90,36.45,35.90,36.25,+0.10,"4,051",2881
 99/06/03,"15,470,661","572,023,275",36.60,37.20,36.55,37.05,+0.80,"4,750",2881
 99/06/04,"4,079,236","150,801,430",37.40,37.40,36.80,36.85,-0.20,"1,524",2881
 99/06/07,"16,939,737","606,435,328",35.60,36.35,35.30,36.15,-0.70,"5,208",2881
 99/06/08,"21,878,025","781,432,834",36.00,36.30,35.30,35.55,-0.60,"6,676",2881
 99/06/09,"29,935,871","1,041,285,678",35.30,35.50,34.15,34.40,-1.15,"9,022",2881
 99/06/10,"31,844,013","1,089,655,183",34.50,34.60,33.90,34.35,-0.05,"8,019",2881
 99/06/11,"29,227,555","1,041,088,924",35.40,35.95,35.00,35.75,+1.40,"8,531",2881
 99/06/14,"18,136,419","663,358,856",36.45,36.75,36.35,36.70,+0.95,"6,133",2881
 99/06/15,"21,628,994","800,465,858",36.70,37.30,36.40,37.10,+0.40,"6,309",2881
 99/06/17,"16,267,735","605,026,784",37.10,37.40,37.05,37.30,+0.20,"5,369",2881
 99/06/18,"7,081,649","262,290,313",37.20,37.30,36.75,37.00,-0.30,"2,205",2881
 99/06/21,"20,905,061","789,271,076",37.60,38.00,37.45,37.85,+0.85,"5,052",2881
 99/06/22,"10,929,107","409,617,880",37.55,37.70,37.30,37.50,-0.35,"3,115",2881
 99/06/23,"10,545,078","390,154,717",37.05,37.20,36.85,36.95,-0.55,"3,324",2881
