,index,Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,BTC,pct_return,key_indicator_filtered,pct_return_filtered,label
86,86,86,BTC,2020-12-05 23:59:59,19160.44926489,18590.19367526,18698.38527851,19154.231131,19154.231131,-0.0237987027185989,0.0003246350034868,-0.0294471467887393,0.0,0.0243032734755277,-0.0048832132273176,-0.0337213632779358,-0.0313743783224338,-0.0422400398473347,-0.0660604900205116,-0.0885830092634342,BTC,0.0243032734755277,19188.42370012542,-0.0035034665330651,2
87,87,87,BTC,2020-12-06 23:59:59,19390.49989515,18897.89407205,19154.18059333,19345.12095871,19345.12095871,-0.0098702078827803,0.0023457561488944,-0.0231183298163166,0.0,0.0099659352758383,-0.0090978749163496,-0.0319122778939275,-0.0385101085915882,-0.0448958077871544,-0.0677419632543765,-0.0910645421095438,BTC,0.0099659352758385,19024.494815165846,-0.0085431136773627,2
88,88,88,BTC,2020-12-07 23:59:59,19411.82767631,18931.14291942,19343.12879819,19191.63128698,19191.63128698,0.0078939361091612,0.0114735629315361,-0.0135730185550574,0.0,-0.0079342833812005,-0.0012714809193188,-0.0133148789933954,-0.027966241024169,-0.033228748246541,-0.054209842422338,-0.0762260547789803,BTC,-0.0079342833812001,18799.83685908093,-0.0118088789356879,2
89,89,89,BTC,2020-12-08 23:59:59,19283.47833933,18269.94544375,19191.52946283,18321.14491611,18321.14491611,0.0475071045344257,0.052525834363867,-0.0027945563770406,0.0,-0.0453576018553755,0.0339080263798219,0.0368604209060743,0.0180612878990094,0.0141164458758296,-0.0048990097723137,-0.027165152974803,BTC,-0.0453576018553751,18566.201335535778,-0.0124275293076439,2
90,90,90,BTC,2020-12-09 23:59:59,18626.29265152,17935.54781966,18320.88478403,18553.91537685,18553.91537685,-0.0125596451254033,0.0039009165019856,-0.0333281436629566,0.0,0.0127050171703693,0.0193648267647212,0.0258812136576924,0.0033000980902246,0.0033793539015076,-0.0120241392392227,-0.0335821573554814,BTC,0.0127050171703693,18383.96614910198,-0.0098154265991395,2
91,91,91,BTC,2020-12-10 23:59:59,18553.29972814,17957.06521319,18553.29972814,18264.99210672,18264.99210672,0.0157847109779984,0.0157847109779984,-0.0168588571914417,0.0,-0.0155720916184889,0.0257524788188077,0.0346584779346876,0.0174657124179811,0.01827580331618,0.0086616295257961,-0.0128672884208107,BTC,-0.0155720916184889,18312.442765028205,-0.0038905306664345,2
92,92,92,BTC,2020-12-11 23:59:59,18268.4528447,17619.53238938,18263.92925463,18058.90334725,18058.90334725,0.0113531759618845,0.0116036668130188,-0.0243298803599226,0.0,-0.0112832657285507,0.0232137052550223,0.042345654961958,0.0324300890409556,0.0282813237342993,0.0231467563279723,0.0027495186669734,BTC,-0.0112832657285505,18399.33198624917,0.0047448187189367,2
93,93,93,BTC,2020-12-12 23:59:59,18919.55122775,18046.04072366,18051.31998973,18803.65687045,18803.65687045,-0.0400101366400861,0.0061633946044892,-0.0402908940537303,0.0,0.0412402408318666,-0.0214391461060705,-0.0010519688725592,-0.0024508355193978,-0.0112925435447449,-0.0149129738796646,-0.0324860462785634,BTC,0.0412402408318668,18671.274588260585,0.014780025829995,2
94,94,94,BTC,2020-12-13 23:59:59,19381.53577302,18734.33288842,18806.76647897,19142.3825335,19142.3825335,-0.017532616639682,0.0124933894253482,-0.0213165547374208,0.0,0.01801381855581,-0.0301745347286394,-0.0203113754897317,-0.0151398342330419,-0.0267549626623387,-0.0295474729834784,-0.0446877315683647,BTC,0.0180138185558103,19127.457908499226,0.0244323609554464,2
95,95,95,BTC,2020-12-14 23:59:59,19305.10044332,19012.70940762,19144.49245994,19246.64434137,19246.64434137,-0.0053075164490065,0.0030372100670219,-0.0121545828769311,0.0,0.0054466473902887,-0.0282297782343352,-0.0227770642352294,-0.0167715943494018,-0.0316656001135736,-0.0318335323289499,-0.0443579284339754,BTC,0.0054466473902889,19737.89564508331,0.0319142114704558,2
96,96,96,BTC,2020-12-15 23:59:59,19525.0075905,19079.84237737,19246.91998427,19417.07603342,19417.07603342,-0.0087632169157256,0.0055585896091787,-0.0173678907920823,0.0,0.0088551380192365,-0.0248926979216687,-0.0300008742449878,-0.0261185499331852,-0.0384012747958357,-0.0386922263197664,-0.0468036489954933,BTC,0.0088551380192369,20447.455354911937,0.0359491063580212,2
97,97,97,BTC,2020-12-16 23:59:59,21458.90789704,19298.31727724,19418.81840055,21310.59813054,21310.59813054,-0.0887717800505518,0.0069594370646717,-0.0944262962950918,0.0,0.0975183953475244,-0.0810172731008301,-0.10696572767492,-0.1048067553673148,-0.1140823841309467,-0.1190993029544067,-0.1243119752835488,BTC,0.0975183953475247,21185.88311847916,0.0361134307790447,2
98,98,98,BTC,2020-12-17 23:59:59,23642.66010576,21234.67652917,21308.35140371,22805.16149213,22805.16149213,-0.0656347068156717,0.0367240816917266,-0.0688653296097889,0.0,0.0701323985575119,-0.1061509249462412,-0.1496465604277224,-0.1529384763232201,-0.1596519812681642,-0.1690509574803944,-0.1741594355099378,BTC,0.0701323985575119,21882.59415817717,0.0328856265184582,2
99,99,99,BTC,2020-12-18 23:59:59,23238.60062331,22399.81280236,22806.79637266,23137.96056165,23137.96056165,-0.0143125919895849,0.0043495649234879,-0.0319020234010357,0.0,0.0145931468029658,-0.0844703855648989,-0.1410596008911708,-0.1544827127462744,-0.1600253832869553,-0.1727498793939582,-0.1783534297699882,BTC,0.014593146802966,22482.904621499245,0.0274332402722805,2
100,100,100,BTC,2020-12-19 23:59:59,24085.85537123,22826.47216789,23132.86511797,23869.83196434,23869.83196434,-0.0308744044562601,0.0090500598082436,-0.0437103955322648,0.0,0.0316307654142618,-0.0738047226539289,-0.1451250780222566,-0.1659674535423514,-0.1738560618700085,-0.1901335797141162,-0.1950934542175816,BTC,0.031630765414262,22960.79780138303,0.021255846961464,2
101,101,101,BTC,2020-12-20 23:59:59,24209.65988828,23147.71102921,23861.7657379,23477.29519711,23477.29519711,0.016376270671816,0.0311945939692468,-0.014038421595541,0.0,-0.0164448902621695,-0.0237304051969573,-0.1086302373643085,-0.1397466855426005,-0.1518405411389478,-0.1685080338821564,-0.1747409631412879,BTC,-0.0164448902621695,23323.715492242543,0.0158059704196189,2
102,102,102,BTC,2020-12-21 23:59:59,24059.98230987,22159.36806298,23474.45540815,22803.0814087,22803.0814087,0.0294422489407002,0.0551197830960887,-0.0282292263130019,0.0,-0.0287176943829966,0.0182249367371658,-0.0614703131675971,-0.1042021322310753,-0.1179922667083478,-0.1340082376645697,-0.1442584172098462,BTC,-0.0287176943829966,23607.55844423068,0.0121697142156678,2
103,103,103,BTC,2020-12-22 23:59:59,23789.90284154,22430.60469165,22794.03960022,23783.02850288,23783.02850288,-0.041583808493533,0.0002890438725735,-0.0568650796960624,0.0,0.0429743277505521,-0.0155063925479188,-0.0792044834024351,-0.1282420214191529,-0.1447013987228439,-0.158464376209263,-0.1719313974628381,BTC,0.0429743277505523,23863.825559110337,0.0108552993942618,2
104,104,104,BTC,2020-12-23 23:59:59,24024.48959027,22802.64570202,23781.97438638,23241.34486501,23241.34486501,0.023261542071256,0.0336961879705606,-0.018875807985211,0.0,-0.0227760580535152,0.008328757381395,-0.040107085915598,-0.0938106936386643,-0.1166006764602232,-0.1293437174790748,-0.145636648785422,BTC,-0.0227760580535151,24143.761394154284,0.0117305515140708,2
105,105,105,BTC,2020-12-24 23:59:59,23768.3385448,22777.59680778,23240.20362271,23735.94972763,23735.94972763,-0.0208858760912744,0.0013645469231973,-0.0403755876991271,0.0,0.0212812496648862,-0.0138106876331308,-0.0411956104773328,-0.0981390092039058,-0.1244000018493183,-0.1381191059123186,-0.1569397324386289,BTC,0.0212812496648862,24485.237725345247,0.0141434603173986,2
106,106,106,BTC,2020-12-25 23:59:59,24710.10155607,23463.67427254,23733.56954677,24664.79027412,24664.79027412,-0.0377550636758141,0.0018370836097294,-0.0486975963805496,0.0,0.0391322258914619,-0.0413200885604676,-0.0560266698541106,-0.1148037300395963,-0.1462029370316696,-0.1624044010326666,-0.1806704393795752,BTC,0.0391322258914619,24906.709857663693,0.0172133159190106,2
107,107,107,BTC,2020-12-26 23:59:59,26718.07089319,24522.68948211,24677.01605649,26437.0375091,26437.0375091,-0.0665740800951761,0.0106302903263373,-0.0724115940120391,0.0,0.0718533267578422,-0.0780952605843726,-0.09991623902352,-0.1530169513223336,-0.1900256859369271,-0.2070033813654298,-0.2238866059761536,BTC,0.0718533267578422,25409.641505786127,0.0201926168087465,2
108,108,108,BTC,2020-12-27 23:59:59,28288.84002225,25922.76976496,26439.37328852,26272.29456706,26272.29456706,0.0063595024421461,0.0767555894306366,-0.0133039313032912,0.0,-0.0062315205318788,-0.0533646261805328,-0.0810752598659814,-0.1287539902991122,-0.1714711316616882,-0.1912647967005161,-0.2073930980556297,BTC,-0.0062315205318785,25987.38261765565,0.0227370823684374,2
109,109,109,BTC,2020-12-28 23:59:59,27389.11206428,26207.63993146,26280.82141511,27084.80788628,27084.80788628,-0.0296840381717186,0.0112352348695872,-0.0323859766147478,0.0,0.0309266218504842,-0.0533816558534422,-0.0940697717611516,-0.1353408549514164,-0.1801478626675483,-0.2042437238401467,-0.2196419290962306,BTC,0.0309266218504844,26635.99786985501,0.0249588525994417,2
110,110,110,BTC,2020-12-29 23:59:59,27370.7200843,25987.29807483,27081.80972919,27362.4365573,27362.4365573,-0.0102559151675815,0.0003027335296932,-0.0502564338373268,0.0,0.0102503466956704,-0.0364793243627163,-0.0904974197964971,-0.1243404221339704,-0.1723703535536821,-0.1996541442503271,-0.2163704612848216,BTC,0.0102503466956704,27362.10485157896,0.0272603634101393,2
111,111,111,BTC,2020-12-30 23:59:59,28937.74000401,27360.08970906,27360.08970906,28840.95341968,28840.95341968,-0.0513458653419381,0.0033558732584739,-0.0513458653419381,0.0,0.0540345469338527,-0.0569137714662352,-0.118525240763068,-0.147447111759127,-0.1964633962599031,-0.227248792053183,-0.2458923311569226,BTC,0.054034546933853,28184.35588707321,0.0300507230695303,2
