,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
364,364,364,2019-06-13,0.1444836155579957,YUAN,0.1444836155579957,0.1444836155579957,0.1444836155579957,0.1444836155579957,0.0,0.0,0.0,0.0,-0.0007368664393451,0.0006520596763279,0.001436750301885,0.0016810421218667,0.0018945076678906,0.003469200474611,0.0069431624974451,YUAN,-0.0007368664393454,0.144531856623466,0.0002595868339005,2
365,365,365,2019-06-14,0.1444105881843256,YUAN,0.1444105881843256,0.1444105881843256,0.1444105881843256,0.1444105881843256,0.0,0.0,0.0,0.0,-0.0005054370586451,0.0006078120058132,0.001624453645606,0.0020331901665706,0.0020996997370597,0.0033958926728228,0.0065068731909629,YUAN,-0.0005054370586454,0.1446184239812838,0.000598950015866,2
366,366,366,2019-06-17,0.1444022468989617,YUAN,0.1444022468989617,0.1444022468989617,0.1444022468989617,0.1444022468989617,0.0,0.0,0.0,0.0,-5.776089875919599e-05,0.0008012574012736,0.0013592544061249,0.0018456505490087,0.0021077167969876,0.0028475525869551,0.0056175401333882,YUAN,-5.776089875930701e-05,0.144749599212338,0.0009070437046889,2
367,367,367,2019-06-18,0.1449233355554911,YUAN,0.1449233355554911,0.1449233355554911,0.1449233355554911,0.1449233355554911,0.0,0.0,0.0,0.0,0.0036085910553325,-0.0024933629632399,-0.0021399053728827,-0.0016832546116751,-0.0014166190432426,-0.000896162896687,0.0013114107865102,YUAN,0.0036085910553318,0.144912810938104,0.0011275452688921,2
368,368,368,2019-06-19,0.1449359383152646,YUAN,0.1449359383152646,0.1449359383152646,0.1449359383152646,0.1449359383152646,0.0,0.0,0.0,0.0,8.696156298948488e-05,-0.0021029526313471,-0.0020992921417128,-0.0016331380280901,-0.0014954796579604,-0.0011337583818314,0.00061380970477,YUAN,8.696156298904079e-05,0.1450895644772914,0.0012197233498074,2
369,369,369,2019-06-20,0.145964092833163,YUAN,0.145964092833163,0.145964092833163,0.145964092833163,0.145964092833163,0.0,0.0,0.0,0.0,0.0070938549116921,-0.0071034763111702,-0.0083003900625864,-0.0081815401764839,-0.0081349376377702,-0.0080346613914926,-0.0067745265268802,YUAN,0.0070938549116916,0.1452594686439647,0.0011710295449949,2
370,370,370,2019-06-21,0.1455900765803802,YUAN,0.1455900765803802,0.1455900765803802,0.1455900765803802,0.1455900765803802,0.0,0.0,0.0,0.0,-0.0025623853478147,-0.0029324700814507,-0.005215508110813,-0.0053042505308343,-0.0052966542102436,-0.0054014898874219,-0.0044329557841319,YUAN,-0.0025623853478149,0.1454047654113505,0.0010002567732219,2
371,371,371,2019-06-24,0.1454376218040082,YUAN,0.1454376218040082,0.1454376218040082,0.1454376218040082,0.1454376218040082,0.0,0.0,0.0,0.0,-0.0010471508769882,-0.0004634893331632,-0.0033934834400523,-0.0040007984043466,-0.0040807619329129,-0.0041137529673269,-0.0036537065552399,YUAN,-0.0010471508769887,0.1455137093184531,0.0007492457815565,2
372,372,372,2019-06-25,0.1453678533529095,YUAN,0.1453678533529095,0.1453678533529095,0.1453678533529095,0.1453678533529095,0.0,0.0,0.0,0.0,-0.0004797139160643,0.0006278088458391,-0.0024579060434744,-0.0032515598341659,-0.0033950401364982,-0.0034505738860735,-0.0031881192891737,YUAN,-0.0004797139160644,0.1455817340222307,0.0004674796903754,2
373,373,373,2019-06-26,0.1453889882380308,YUAN,0.1453889882380308,0.1453889882380308,0.1453889882380308,0.1453889882380308,0.0,0.0,0.0,0.0,0.0001453889882381,0.0011055742640178,-0.0020534739913654,-0.0031040573544266,-0.0032817351665677,-0.003464438934131,-0.0033543610605049,YUAN,0.0001453889882379,0.14561052166931,0.0001977421636902,2
