,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
56,56,56,2018-03-19,0.1580003476007647,YUAN,0.1580003476007647,0.1580003476007647,0.1580003476007647,0.1580003476007647,0.0,0.0,0.0,0.0,0.0001422003128408,0.0010828798417732,0.000847722509522,6.412349163942288e-05,-7.898886989055054e-05,-0.0003714981545448,0.0007188996540159,YUAN,0.0001422003128406,0.1580813110355155,0.0001702549478979,2
57,57,57,2018-03-20,0.1579080343607883,YUAN,0.1579080343607883,0.1579080343607883,0.1579080343607883,0.1579080343607883,0.0,0.0,0.0,0.0,-0.0005842597271341,0.0011996114901191,0.0010603533331225,0.0004809584366107,0.0005237190702895,0.0001635578900376,0.001050407552946,YUAN,-0.0005842597271347,0.1581552135369954,0.0004674967647713,2
58,58,58,2018-03-21,0.1582278481012658,YUAN,0.1582278481012658,0.1582278481012658,0.1582278481012658,0.1582278481012658,0.0,0.0,0.0,0.0,0.0020253164556962,-0.0010140898804317,-0.0009234713963904,-0.0014569550271736,-0.0013793850403482,-0.0017443950318321,-0.0011692352803854,YUAN,0.002025316455696,0.158281044787291,0.0007956187310018,2
59,59,59,2018-03-22,0.1579529300268519,YUAN,0.1579529300268519,0.1579529300268519,0.1579529300268519,0.1579529300268519,0.0,0.0,0.0,0.0,-0.0017374822302953,0.0003828900821607,0.0009400549261804,0.0005484582376067,0.0004855500360847,7.378389016698961e-05,0.0002175410946141,YUAN,-0.0017374822302959,0.1584511635305701,0.0010747891101408,2
60,60,60,2018-03-23,0.1584534938995405,YUAN,0.1584534938995405,0.1584534938995405,0.1584534938995405,0.1584534938995405,0.0,0.0,0.0,0.0,0.0031690698779918,-0.0021770621348177,-0.0019454465398549,-0.0022780957292629,-0.0025021358781788,-0.002878691694091,-0.0028831535568201,YUAN,0.0031690698779915,0.1586459325324158,0.0012292052485187,2
61,61,61,2018-03-26,0.1595277977187524,YUAN,0.1595277977187524,0.1595277977187524,0.1595277977187524,0.1595277977187524,0.0,0.0,0.0,0.0,0.0067799314030467,-0.0069817104808039,-0.007742010042178,-0.0081507137245512,-0.0088789112781447,-0.0091187850003218,-0.0094492535724632,YUAN,0.0067799314030463,0.1588379231784193,0.0012101832233506,2
62,62,62,2018-03-27,0.1592838597664898,YUAN,0.1592838597664898,0.1592838597664898,0.1592838597664898,0.1592838597664898,0.0,0.0,0.0,0.0,-0.0015291250537575,-0.0037334219850115,-0.0055908708510106,-0.0063020573430038,-0.0070539295123805,-0.0072413836522843,-0.0076850906076153,YUAN,-0.0015291250537581,0.1589985993014672,0.0010115728022168,2
63,63,63,2018-03-28,0.1588663298700473,YUAN,0.1588663298700473,0.1588663298700473,0.1588663298700473,0.1588663298700473,0.0,0.0,0.0,0.0,-0.0026212944428553,-0.0003112529492649,-0.0026701272785379,-0.0033962491952949,-0.0041803784011668,-0.004376513510736,-0.004848851884921,YUAN,-0.0026212944428555,0.159105408113763,0.0006717594542655,2
64,64,64,2018-03-29,0.1590431961320694,YUAN,0.1590431961320694,0.1590431961320694,0.1590431961320694,0.1590431961320694,0.0,0.0,0.0,0.0,0.0011133023729248,-5.1939692425895245e-05,-0.0032634157725598,-0.0039650108716392,-0.0047458289428377,-0.0051087364575961,-0.0056602225097057,YUAN,0.0011133023729243,0.1591471977217697,0.000262653598656,2
65,65,65,2018-03-30,0.1594235245352804,YUAN,0.1594235245352804,0.1594235245352804,0.1594235245352804,0.1594235245352804,0.0,0.0,0.0,0.0,0.0023913528680299,-0.0012205408914383,-0.0047344853044463,-0.0057523292398272,-0.0065667716439543,-0.0071013285882972,-0.00765824859155,YUAN,0.0023913528680292,0.1591267213396976,-0.0001286631644489,2
66,66,66,2018-04-02,0.1592737118738552,YUAN,0.1592737118738552,0.1592737118738552,0.1592737118738552,0.1592737118738552,0.0,0.0,0.0,0.0,-0.0009397149000551,-0.0006001457314092,-0.0029988580019996,-0.0043061037258766,-0.0050763652339528,-0.0059582672523468,-0.0063817359719218,YUAN,-0.0009397149000556,0.1590599305938539,-0.0004197330610562,2
67,67,67,2018-04-03,0.1590305497686105,YUAN,0.1590305497686105,0.1590305497686105,0.1590305497686105,0.1590305497686105,0.0,0.0,0.0,0.0,-0.0015266932777783,0.0006093965436395,-0.0007685667911733,-0.0024681595576082,-0.0033870935432298,-0.0042559820399988,-0.0046151667510612,YUAN,-0.0015266932777787,0.1589723122775883,-0.0005508509650323,2
68,68,68,2018-04-04,0.1586168609723213,YUAN,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.0,0.0,0.0,0.0,-0.0026013165199455,0.0029045315944467,0.0020827828897598,0.0002338104470136,-0.0006454776546883,-0.0015104349107556,-0.0018580948370499,YUAN,-0.0026013165199461,0.1588929332380937,-0.0004993261930792,2
69,69,69,2018-04-05,0.1586168609723213,YUAN,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.1586168609723213,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0023669655915203,0.0025013581543311,0.0003994170206453,-0.0003741372012973,-0.001183210809442,-0.0016343706165397,YUAN,0.0,0.1588474531003209,-0.0002862313436221,2
