,date,open,high,low,close,adjcp
0,2000-01-03,0.6591088847877669,0.6591088847877669,0.6591088847877669,0.6591088847877669,0.6591088847877669
1,2000-01-04,0.6562110374696503,0.6562110374696503,0.6562110374696503,0.6562110374696503,0.6562110374696503
2,2000-01-05,0.6550075325866248,0.6550075325866248,0.6550075325866248,0.6550075325866248,0.6550075325866248
3,2000-01-06,0.6539794650447976,0.6539794650447976,0.6539794650447976,0.6539794650447976,0.6539794650447976
4,2000-01-07,0.6547930853850183,0.6547930853850183,0.6547930853850183,0.6547930853850183,0.6547930853850183
5,2000-01-10,0.6560818790185015,0.6560818790185015,0.6560818790185015,0.6560818790185015,0.6560818790185015
6,2000-01-11,0.6575054244197515,0.6575054244197515,0.6575054244197515,0.6575054244197515,0.6575054244197515
7,2000-01-12,0.6578081831337982,0.6578081831337982,0.6578081831337982,0.6578081831337982,0.6578081831337982
8,2000-01-13,0.6687174000267486,0.6687174000267486,0.6687174000267486,0.6687174000267486,0.6687174000267486
9,2000-01-14,0.6664889362836577,0.6664889362836577,0.6664889362836577,0.6664889362836577,0.6664889362836577
10,2000-01-17,0.6597945094108582,0.6599177122116089,0.6598492860794067,0.6611135005950928,0.659662127494812
11,2000-01-18,0.6640106241699867,0.6640106241699867,0.6640106241699867,0.6640106241699867,0.6640106241699867
12,2000-01-19,0.6633939233116625,0.6633939233116625,0.6633939233116625,0.6633939233116625,0.6633939233116625
13,2000-01-20,0.6665777896280496,0.6665777896280496,0.6665777896280496,0.6665777896280496,0.6665777896280496
14,2000-01-21,0.6621201085876978,0.6621201085876978,0.6621201085876978,0.6621201085876978,0.6621201085876978
15,2000-01-24,0.654407434068451,0.654407434068451,0.654407434068451,0.654407434068451,0.654407434068451
16,2000-01-25,0.6541933795629988,0.6541933795629988,0.6541933795629988,0.6541933795629988,0.6541933795629988
17,2000-01-26,0.6504911207962011,0.6504911207962011,0.6504911207962011,0.6504911207962011,0.6504911207962011
18,2000-01-27,0.6550075325866248,0.6550075325866248,0.6550075325866248,0.6550075325866248,0.6550075325866248
19,2000-01-28,0.6264879087833605,0.6264879087833605,0.6264879087833605,0.6264879087833605,0.6264879087833605
20,2000-01-31,0.6382028208564682,0.6382028208564682,0.6382028208564682,0.6382028208564682,0.6382028208564682
21,2000-02-01,0.6315124723713293,0.6315124723713293,0.6315124723713293,0.6315124723713293,0.6315124723713293
22,2000-02-02,0.6360109393881574,0.6360109393881574,0.6360109393881574,0.6360109393881574,0.6360109393881574
23,2000-02-03,0.6386919588682378,0.6386919588682378,0.6386919588682378,0.6386919588682378,0.6386919588682378
24,2000-02-04,0.6315124723713293,0.6315124723713293,0.6315124723713293,0.6315124723713293,0.6315124723713293
25,2000-02-07,0.6339144215530904,0.6339144215530904,0.6339144215530904,0.6339144215530904,0.6339144215530904
26,2000-02-08,0.6352836541515786,0.6352836541515786,0.6352836541515786,0.6352836541515786,0.6352836541515786
27,2000-02-09,0.6345177664974619,0.6345177664974619,0.6345177664974619,0.6345177664974619,0.6345177664974619
28,2000-02-10,0.6319914049168931,0.6319914049168931,0.6319914049168931,0.6319914049168931,0.6319914049168931
29,2000-02-11,0.6282196255811031,0.6282196255811031,0.6282196255811031,0.6282196255811031,0.6282196255811031
30,2000-02-14,0.6279040562602034,0.6279040562602034,0.6279040562602034,0.6279040562602034,0.6279040562602034
31,2000-02-15,0.63000063000063,0.63000063000063,0.63000063000063,0.63000063000063,0.63000063000063
32,2000-02-16,0.630119722747322,0.630119722747322,0.630119722747322,0.630119722747322,0.630119722747322
33,2000-02-17,0.6319914049168931,0.6319914049168931,0.6319914049168931,0.6319914049168931,0.6319914049168931
34,2000-02-18,0.6292078273453722,0.6292078273453722,0.6292078273453722,0.6292078273453722,0.6292078273453722
35,2000-02-21,0.6267445087432861,0.6286457777023315,0.6276307106018066,0.6279515027999878,0.6280546188354492
36,2000-02-22,0.6257039169065198,0.6257039169065198,0.6257039169065198,0.6257039169065198,0.6257039169065198
37,2000-02-23,0.6196170766466325,0.6196170766466325,0.6196170766466325,0.6196170766466325,0.6196170766466325
38,2000-02-24,0.6144015728680265,0.6144015728680265,0.6144015728680265,0.6144015728680265,0.6144015728680265
39,2000-02-25,0.6175126590095097,0.6175126590095097,0.6175126590095097,0.6175126590095097,0.6175126590095097
40,2000-02-28,0.611583389395144,0.611583389395144,0.611583389395144,0.611583389395144,0.611583389395144
41,2000-02-29,0.6154982458299993,0.6154982458299993,0.6154982458299993,0.6154982458299993,0.6154982458299993
42,2000-03-01,0.6066856761511861,0.6066856761511861,0.6066856761511861,0.6066856761511861,0.6066856761511861
43,2000-03-02,0.6077180188392586,0.6077180188392586,0.6077180188392586,0.6077180188392586,0.6077180188392586
44,2000-03-03,0.6081985159956209,0.6081985159956209,0.6081985159956209,0.6081985159956209,0.6081985159956209
45,2000-03-06,0.6016123210203346,0.6016123210203346,0.6016123210203346,0.6016123210203346,0.6016123210203346
46,2000-03-07,0.6035003017501509,0.6035003017501509,0.6035003017501509,0.6035003017501509,0.6035003017501509
47,2000-03-08,0.6093845216331505,0.6093845216331505,0.6093845216331505,0.6093845216331505,0.6093845216331505
48,2000-03-09,0.6154982458299993,0.6154982458299993,0.6154982458299993,0.6154982458299993,0.6154982458299993
49,2000-03-10,0.613609866846659,0.613609866846659,0.613609866846659,0.613609866846659,0.613609866846659
50,2000-03-13,0.61648480364959,0.61648480364959,0.61648480364959,0.61648480364959,0.61648480364959
51,2000-03-14,0.613986615091791,0.613986615091791,0.613986615091791,0.613986615091791,0.613986615091791
52,2000-03-15,0.6124823911312549,0.6124823911312549,0.6124823911312549,0.6124823911312549,0.6124823911312549
53,2000-03-16,0.6106870229007634,0.6106870229007634,0.6106870229007634,0.6106870229007634,0.6106870229007634
54,2000-03-17,0.6066856761511861,0.6066856761511861,0.6066856761511861,0.6066856761511861,0.6066856761511861
55,2000-03-20,0.606501698204755,0.606501698204755,0.606501698204755,0.606501698204755,0.606501698204755
56,2000-03-21,0.610016470444702,0.610016470444702,0.610016470444702,0.610016470444702,0.610016470444702
57,2000-03-22,0.6055834796826742,0.6055834796826742,0.6055834796826742,0.6055834796826742,0.6055834796826742
58,2000-03-23,0.6040836051709557,0.6040836051709557,0.6040836051709557,0.6040836051709557,0.6040836051709557
59,2000-03-24,0.6063913649869626,0.6063913649869626,0.6063913649869626,0.6063913649869626,0.6063913649869626
60,2000-03-27,0.6113964294448521,0.6113964294448521,0.6113964294448521,0.6113964294448521,0.6113964294448521
61,2000-03-28,0.6140997297961188,0.6140997297961188,0.6140997297961188,0.6140997297961188,0.6140997297961188
62,2000-03-29,0.6124073733847756,0.6124073733847756,0.6124073733847756,0.6124073733847756,0.6124073733847756
63,2000-03-30,0.6124823911312549,0.6124823911312549,0.6124823911312549,0.6124823911312549,0.6124823911312549
