,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
468,468,468,2019-11-12,0.142722575857049,YUAN,0.142722575857049,0.142722575857049,0.142722575857049,0.142722575857049,0.0,0.0,0.0,0.0,-0.0015984928495987,0.0014146954588831,-0.0020064141866547,-0.0042200550125215,-0.0057937082914669,-0.007946681772015,-0.009905022733441,YUAN,-0.0015984928495993,0.142818675599063,-0.0003309810104086,0
469,469,469,2019-11-13,0.1424034860373381,YUAN,0.1424034860373381,0.1424034860373381,0.1424034860373381,0.1424034860373381,0.0,0.0,0.0,0.0,-0.002235734730786,0.0032562240941624,0.0008412560898443,-0.0014818960909244,-0.0031486557038459,-0.0050241789434134,-0.007101669413888,YUAN,-0.0022357347307864,0.1427290713223722,-0.0006273988770372,0
470,470,470,2019-11-14,0.142460289194387,YUAN,0.142460289194387,0.142460289194387,0.142460289194387,0.142460289194387,0.0,0.0,0.0,0.0,0.000398888809745,0.0022073279258356,0.0009326857845968,-0.0014750734895748,-0.003034990690114,-0.0047337221937929,-0.0069015382580511,YUAN,0.0003988888097443,0.142617052014808,-0.0007848387614823,0
471,471,471,2019-11-15,0.1427042454513021,YUAN,0.1427042454513021,0.1427042454513021,0.1427042454513021,0.1427042454513021,0.0,0.0,0.0,0.0,0.0017124509454158,-0.0003917873303045,-0.0003464851043211,-0.0026076878727486,-0.0042510969621838,-0.0057390962691235,-0.0079472689273037,YUAN,0.0017124509454153,0.1425021051549142,-0.0008059825825164,0
472,472,472,2019-11-18,0.1423568601770919,YUAN,0.1423568601770919,0.1423568601770919,0.1423568601770919,0.1423568601770919,0.0,0.0,0.0,0.0,-0.0024343023090275,0.0012126648910841,0.0022662862462128,0.0002045985316705,-0.0014264819391113,-0.002802971314488,-0.0049541755300628,YUAN,-0.0024343023090278,0.14239960511193,-0.0007192879212053,0
473,473,473,2019-11-19,0.1423224172039338,YUAN,0.1423224172039338,0.1423224172039338,0.1423224172039338,0.1423224172039338,0.0,0.0,0.0,0.0,-0.0002419481092458,0.0008926380774909,0.002561472943831,0.0008305988617569,-0.0008420546217032,-0.0022201630553935,-0.0041490521489218,YUAN,-0.0002419481092463,0.1423186052251511,-0.0005688210070191,0
474,474,474,2019-11-20,0.1421585351984533,YUAN,0.1421585351984533,0.1421585351984533,0.1421585351984533,0.1421585351984533,0.0,0.0,0.0,0.0,-0.0011514841351069,0.0017018622641444,0.0033433896405363,0.0022778126375639,0.0006044400620697,-0.0008044266794369,-0.0024744844856208,YUAN,-0.0011514841351074,0.1422611637933618,-0.0004036115425556,0
475,475,475,2019-11-21,0.1422778686775272,YUAN,0.1422778686775272,0.1422778686775272,0.1422778686775272,0.1422778686775272,0.0,0.0,0.0,0.0,0.0008394394251978,0.000605270973869,0.0020487858058126,0.0016791064736398,5.201137425636659e-06,-0.0012843373078081,-0.0027804955859702,YUAN,0.0008394394251973,0.1422230497290571,-0.0002679161570759,0
476,476,476,2019-11-22,0.1420676526161758,YUAN,0.1420676526161758,0.1420676526161758,0.1420676526161758,0.1420676526161758,0.0,0.0,0.0,0.0,-0.0014775035872079,0.0011896737599883,0.0026385220858962,0.0031518083420858,0.0016935738983459,0.0004065487904287,-0.0008716371689987,YUAN,-0.0014775035872083,0.1421956440844395,-0.0001926948175402,0
477,477,477,2019-11-25,0.1421484313920595,YUAN,0.1421484313920595,0.1421484313920595,0.1421484313920595,0.1421484313920595,0.0,0.0,0.0,0.0,0.0005685937255681,0.0003274719609251,0.0015040953064235,0.0025997472579073,0.0013352486322379,9.565607615846794e-05,-0.0010627593259102,YUAN,0.0005685937255677,0.142168765885158,-0.0001890226627869,0
