,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
430,430,430,2019-09-17,0.1410337775897327,YUAN,0.1410337775897327,0.1410337775897327,0.1410337775897327,0.1410337775897327,0.0,0.0,0.0,0.0,-0.0034694309287067,0.0007594381282292,-0.0022066683015303,-0.0047002956641563,-0.0034881580525137,-0.0012902489736995,-7.648969461104826e-05,YUAN,-0.0034694309287071,0.1412176507422338,-0.0001417539106596,0
431,431,431,2019-09-18,0.1411452525794294,YUAN,0.1411452525794294,0.1411452525794294,0.1411452525794294,0.1411452525794294,0.0,0.0,0.0,0.0,0.0007904134144449,0.0008235458257981,-0.0021674470161623,-0.0047843535731917,-0.0044536701366183,-0.0023209855065773,-0.0011782198060592,YUAN,0.0007904134144443,0.1411435603929107,-0.0005246536033827,0
432,432,432,2019-09-19,0.1409264504854916,YUAN,0.1409264504854916,0.1409264504854916,0.1409264504854916,0.1409264504854916,0.0,0.0,0.0,0.0,-0.0015501909553392,0.0018914573025263,9.399245060093264e-05,-0.0026165224425361,-0.0031458699593049,-0.0011906515722266,0.0001992523577751,YUAN,-0.0015501909553398,0.1410265915567801,-0.0008287224426321,0
433,433,433,2019-09-20,0.1410258218279766,YUAN,0.1410258218279766,0.1410258218279766,0.1410258218279766,0.1410258218279766,0.0,0.0,0.0,0.0,0.0007051291091397,0.0007473544951503,-0.0002986058224652,-0.0028293482460308,-0.0039047595734145,-0.0022254699217624,-0.0007274585869261,YUAN,0.0007051291091393,0.1408799976189973,-0.0010394772798842,0
434,434,434,2019-09-23,0.1405125899280575,YUAN,0.1405125899280575,0.1405125899280575,0.1405125899280575,0.1405125899280575,0.0,0.0,0.0,0.0,-0.0036392760791358,0.0029619307016766,0.0034118527648421,0.0011623263470315,-0.0004356388440591,0.0009900721088136,0.00266046168788,YUAN,-0.0036392760791362,0.1407169599200524,-0.001157280676465,0
435,435,435,2019-09-24,0.1405718462706289,YUAN,0.1405718462706289,0.1405718462706289,0.1405718462706289,0.1405718462706289,0.0,0.0,0.0,0.0,0.0004217155388122,0.0018819269626622,0.0029649738442529,0.0013420872623883,-0.0006017589294926,0.0002055586520799,0.0019733196385591,YUAN,0.0004217155388122,0.1405489984790109,-0.0011936119223787,0
436,436,436,2019-09-25,0.1402268871033332,YUAN,0.1402268871033332,0.1402268871033332,0.1402268871033332,0.1402268871033332,0.0,0.0,0.0,0.0,-0.0024539705243078,0.0030367358825456,0.0052074074723535,0.0039239104876342,0.0020592735304918,0.0022603886765701,0.0040169174427053,YUAN,-0.0024539705243081,0.1403852585103972,-0.0011650027420023,0
437,437,437,2019-09-26,0.1402524544179523,YUAN,0.1402524544179523,0.1402524544179523,0.1402524544179523,0.1402524544179523,0.0,0.0,0.0,0.0,0.0001823281907435,0.0018927689553744,0.0042994538957323,0.0038976137194723,0.002105563923695,0.0016942371789643,0.0033231436623157,YUAN,0.0001823281907433,0.1402327750219346,-0.0010861787774625,0
438,438,438,2019-09-27,0.1404139402959925,YUAN,0.1404139402959925,0.1404139402959925,0.1404139402959925,0.1404139402959925,0.0,0.0,0.0,0.0,0.0011513943104271,-0.0001310175667801,0.0024886457839823,0.0026615213697769,0.0011042607609741,0.0003225345334425,0.0017469387781445,YUAN,0.0011513943104264,0.1400975043647928,-0.0009646151345189,0
439,439,439,2019-09-30,0.1399051443121563,YUAN,0.1399051443121563,0.1399051443121563,0.1399051443121563,0.1399051443121563,0.0,0.0,0.0,0.0,-0.0036235432376841,0.0026368592067866,0.0049767445817807,0.0060579567416714,0.0047911238089763,0.0036508188101431,0.0048863180938929,YUAN,-0.0036235432376845,0.1399855813625219,-0.0007988936189723,0
440,440,440,2019-10-01,0.139912974130091,YUAN,0.139912974130091,0.139912974130091,0.139912974130091,0.139912974130091,0.0,0.0,0.0,0.0,5.5965189652118497e-05,0.0016389182149816,0.0041194321584789,0.0056717015524663,0.0049529027126555,0.0036114349577074,0.004369555960898,YUAN,5.596518965167441e-05,0.1399041242037744,-0.0005818967779008,0
441,441,441,2019-10-02,0.139912974130091,YUAN,0.139912974130091,0.139912974130091,0.139912974130091,0.139912974130091,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0011901921762509,0.0032386857823833,0.0053718781671792,0.0049298064080642,0.0036840576131829,0.0039559406514653,YUAN,0.0,0.1398611019343867,-0.0003075125171083,0
