,Unnamed: 0,date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
580,20,2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,13.918123245239258,AAPL,0.0017138142582071,0.0045042629442848,-0.0025048325337684,-0.1437259436744764,-0.0023454798792127,-0.0033045570811987,-0.0271817590674658,-0.0405093344095591,-0.0488001680118348,-0.0721283557200436,-0.1264814499120539
609,21,2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,14.057574272155762,AAPL,-0.0051774590229166,0.0006961523755792,-0.0089627294749776,-0.1437258976700156,0.0100193301350739,-0.0077967305578159,-0.0282652716829592,-0.0444743500898492,-0.0537057386705344,-0.0721283557200436,-0.1264814499120539
638,22,2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,14.188770294189451,AAPL,-0.0120481525533001,0.0021768860331328,-0.0124360600158455,-0.1437257003887938,0.0093325313794285,-0.0122466427620262,-0.0293705593841754,-0.0469643463823057,-0.0579758044156997,-0.0721283557200436,-0.1264814499120539
667,23,2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,14.33739185333252,AAPL,-0.0076360338690236,0.0019623766366569,-0.0090651844630621,-0.1437259480140491,0.0104748827615881,-0.0172172853983794,-0.0291042976696912,-0.0505683365322267,-0.0627177112708026,-0.0721283557200436,-0.1264814499120539
696,24,2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,14.577458381652832,AAPL,-0.0129646885390374,0.0002306840223809,-0.0146430016304732,-0.1437257251001582,0.0167438217373281,-0.0248050629178244,-0.0387955884938039,-0.0595509373446451,-0.0725477546703678,-0.0819167040712179,-0.1264814499120539
725,25,2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,15.081742286682127,AAPL,-0.0251637437723329,0.007259163754818,-0.0255692927215496,-0.1437257354215982,0.0345934163295382,-0.0419815467632471,-0.0610926479255899,-0.0821529994514054,-0.0963989042106242,-0.1061476571314676,-0.1264814499120539
754,26,2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,15.089384078979492,AAPL,-0.00498556241218,0.0085119965433779,-0.0098699242500172,-0.1437259215692301,0.0005069091138274,-0.0287907510166305,-0.0522170957238633,-0.0727384808736358,-0.0895574751588985,-0.1004887081995195,-0.1264814499120539
783,27,2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,15.37012004852295,AAPL,-0.0061082970193295,0.0024472503897048,-0.0109630569431206,-0.143725938983973,0.018604886764675,-0.0311579035932765,-0.0596617094810556,-0.0797014913087152,-0.0979505841721455,-0.1105355221053092,-0.1264814499120539
812,28,2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,15.57990550994873,AAPL,-0.0094217468147959,0.0001962383457274,-0.0146429237836263,-0.1437259812441427,0.0136489649844808,-0.0282532810298765,-0.0619242546619684,-0.0804405863316666,-0.1017781940861427,-0.1156242145376227,-0.1264814499120539
841,29,2012-02-15,18.36642837524414,18.79607009887696,17.746070861816406,17.773929595947266,15.219355583190918,AAPL,0.0333352720960464,0.0575078514524303,-0.0015673930731228,-0.143725899158441,-0.0231420778202448,0.0032028897680638,-0.0313661787578412,-0.0518228389103815,-0.0736110276488908,-0.0886908824561675,-0.0999979572208202
870,30,2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.358190536499023,AAPL,-0.021325723252429,0.0053364288633359,-0.0310228977695615,-0.1437260592064776,0.0091224508936802,-0.002265851891087,-0.0307458909864054,-0.0527506375654098,-0.0745721838299626,-0.0905841881294541,-0.1022418478457729
899,31,2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.35544204711914,AAPL,0.0019716055614655,0.0112523082898903,-0.0036246612682304,-0.1437258654611336,-0.0001791854177737,0.0013780585327389,-0.0221202349020714,-0.0452999628768142,-0.0662590796745713,-0.0839902845401515,-0.0964988252329349
928,32,2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.74474048614502,AAPL,-0.0154802535095731,0.0,-0.0208410569496156,-0.1437259098376759,0.0253525267331931,-0.0186229588110693,-0.0364164404895903,-0.060898003905657,-0.0808546104538117,-0.0992552955842486,-0.112852892822422
957,33,2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,18.32285690307617,15.6893892288208,AAPL,7.796841581741987e-05,0.0047754353479443,-0.0077382351489944,-0.143725822244087,-0.0035156414510437,-0.0137650771050474,-0.0243997012555133,-0.0502352498354203,-0.0685843621594288,-0.0891899488661137,-0.1037904852989139
986,34,2012-02-23,18.395713806152344,18.49392890930176,18.196428298950195,18.4424991607666,15.791834831237791,AAPL,-0.0025368229222308,0.0027886539718309,-0.0133425985096359,-0.1437258750249892,0.0065296726554877,-0.0129127113760125,-0.0230387647421128,-0.048624705564368,-0.0678750099870528,-0.0883378288910901,-0.1035915304315894
1015,35,2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,18.65749931335449,15.975932121276855,AAPL,-0.0052448894657817,0.0009379565509903,-0.0072164894704024,-0.1437259702943281,0.0116578643010194,-0.0165539247631578,-0.0286995882695412,-0.051000676795659,-0.0711719373573713,-0.0915953559874925,-0.1075494722145962
1044,36,2012-02-27,18.618213653564453,18.875,18.43857192993164,18.777143478393555,16.078384399414062,AAPL,-0.0084640043898039,0.0052114700896357,-0.0180310465674132,-0.1437257526462901,0.0064126581504642,-0.0138277690414752,-0.0287376460668131,-0.0486687551543921,-0.0696269910544901,-0.0893603144309693,-0.1066191252583325
1073,37,2012-02-28,18.85571479797364,19.12178611755371,18.780357360839844,19.12178611755371,16.373493194580078,AAPL,-0.0139145641492047,0.0,-0.0178554845564576,-0.1437257433002408,0.0183543700114305,-0.0239219838344462,-0.0401152272732038,-0.0569197754165508,-0.0787005910470892,-0.097704706173715,-0.1155240587237088
1102,38,2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.588481903076172,AAPL,-0.0016222380012279,0.0095311036101761,-0.0124252778096114,-0.1437255413925195,0.013130050772429,-0.0257321083178819,-0.0464754686079633,-0.0600954083536867,-0.0827172707999938,-0.1003999566754227,-0.1197517567648468
1131,39,2012-03-01,19.57749938964844,19.578929901123047,19.24178504943848,19.445356369018555,16.650556564331055,AAPL,0.0067956080681772,0.0068691737795718,-0.0104688911695347,-0.1437258207898073,0.0037423613925273,-0.0190496291562344,-0.0414347730909481,-0.0552990349673094,-0.078030005543154,-0.09656803502806,-0.1159708742516579
1160,40,2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,19.4707145690918,16.672273635864258,AAPL,-0.0017241916400658,0.0029714166818992,-0.0048791851149589,-0.1437256410542756,0.0013040748439896,-0.0119741134755423,-0.0348015398109592,-0.0501696035105377,-0.0709712783544994,-0.090367445735781,-0.1099425055329782
1189,41,2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.304689407348633,AAPL,0.0229949476084454,0.0268586413184639,-0.0134294709117613,-0.1437255595479322,-0.0220477295743388,0.0130765774412917,-0.0072195076642249,-0.0237868238088281,-0.0431356016767205,-0.063416952949884,-0.0828203748722121
1218,42,2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,16.215999603271484,AAPL,-0.0124467072908747,0.0064684968341379,-0.0264775794194941,-0.1437257192167785,-0.0054393419019346,0.0166749276099071,0.0011164211947183,-0.0149700916215843,-0.0316515374176032,-0.0524671865689531,-0.0713386809512371
1247,43,2012-03-07,19.17142868041992,19.20642852783203,18.689285278320312,18.953214645385746,16.22914695739746,AAPL,0.0115132994121025,0.0133599437976044,-0.0139253088198253,-0.1437258923594511,0.0008109667031297,0.0114230450147361,0.0036312632165464,-0.0131010946735166,-0.0266077396589651,-0.0476413178109538,-0.0651641696871858
1276,44,2012-03-08,19.096071243286133,19.39249992370605,19.00428581237793,19.35678672790528,16.57472038269043,AAPL,-0.0134689444216115,0.001844996088596,-0.0182107144373901,-0.1437256288619507,0.0212930676969769,-0.0105796285745553,-0.0125705026060632,-0.0282258374168927,-0.0408773859665334,-0.0611652157722383,-0.0787919890849869
1305,45,2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.67196273803711,AAPL,-0.0017609588487544,0.0047141111326083,-0.0037786752154543,-0.1437259228600886,0.0058672531029366,-0.0163543383926846,-0.0141550136084228,-0.0286404733603252,-0.0417025029430574,-0.060034030781692,-0.0780177921978375
1334,46,2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,16.88083267211914,AAPL,-0.0054710910370817,0.0,-0.0090580810846477,-0.1437259262899909,0.0125282190814624,-0.0216991785020775,-0.0215994656975524,-0.0346351475527295,-0.0482535485894564,-0.0649745627833623,-0.0831019939773842
1363,47,2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,17.373188018798828,AAPL,-0.0185882321752747,0.0001408235016187,-0.0217391815259119,-0.1437259886763991,0.029166607004436,-0.0361026349517169,-0.0435730523198303,-0.0557446513098199,-0.0694611735298489,-0.0841413423030702,-0.1023339269877523
1392,48,2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,21.05642890930176,18.030078887939453,AAPL,-0.0195562660461631,0.0087180434349583,-0.024051071262967,-0.1437257017511363,0.0378102641155118,-0.0512433891035543,-0.070423097372525,-0.0814920006310548,-0.0965688635531285,-0.1093165903483714,-0.1275135088283866
1421,49,2012-03-15,21.41464233398437,21.42892837524414,20.662500381469727,20.912857055664062,17.907136917114258,AAPL,0.0239941045350571,0.0246772269425665,-0.0119714237766728,-0.143725944788387,-0.0068184331852335,-0.0298482707082934,-0.0570238558951449,-0.0673108769877294,-0.0828615538781126,-0.0957639204656506,-0.1141589667298893
1450,50,2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,17.90744400024414,AAPL,-0.0014515875576072,0.0061990705133554,-0.0129275746640513,-0.1437258648259705,1.705525903927807e-05,-0.0160663856325367,-0.0501425017292141,-0.0601361486735732,-0.0757594216340611,-0.0894676342454906,-0.1067483428764083
1479,51,2012-03-19,21.37035751342773,21.49178504943848,21.037500381469727,21.467857360839844,18.382369995117188,AAPL,-0.00454166644455,0.0011145820561619,-0.0200465734486918,-0.1437259114340393,0.0265212051168188,-0.0251505345283126,-0.0633804007945501,-0.0760626442778201,-0.0914048187650606,-0.1058265723532775,-0.1219840591944764
1508,52,2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,18.530990600585938,AAPL,-0.0106443116204323,0.001551160717701,-0.0238959833927092,-0.1437261453955821,0.0080852288780259,-0.0204730836339503,-0.0583996563868164,-0.0757109614499438,-0.0911740410450188,-0.1061750574541334,-0.1212151086049864
1537,53,2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,18.42518424987793,AAPL,0.0003983493763359,0.0118672480759298,-0.0018090592838539,-0.1437258554982762,-0.0057100341237731,-0.0105594112195284,-0.0410738581151773,-0.063757622460133,-0.0785310570705094,-0.0948653466738397,-0.1087734002422127
1566,54,2012-03-22,21.349285125732425,21.58928680419922,21.26892852783203,21.405000686645508,18.32854461669922,AAPL,-0.0026029226407754,0.0086094889811747,-0.0063570266035249,-0.1437260439737185,-0.0052447561745483,-0.0007440811302555,-0.0264489820214215,-0.0527177939128443,-0.0667523853637196,-0.0833074490532014,-0.0972523534853312
1595,55,2012-03-23,21.44607162475586,21.49285697937012,21.22857093811035,21.287500381469727,18.22794342041016,AAPL,0.0074490306726742,0.0096468159351932,-0.0027682650524187,-0.1437255152663598,-0.0054893857232665,0.0082874492554534,-0.0125396528422179,-0.0417999938332916,-0.0554243717386729,-0.0719506833536124,-0.0865165913756211
1624,56,2012-03-26,21.42107009887696,21.68392944335937,21.259286880493164,21.6778564453125,18.562191009521484,AAPL,-0.0118455598727368,0.0002801475349831,-0.0193086233353042,-0.1437257158543795,0.0183373367867356,-0.0079311881893158,-0.0212627829165302,-0.050946324406502,-0.0657427547289162,-0.0817516970419239,-0.0967292540893379
1653,57,2012-03-27,21.6492862701416,22.01000022888184,21.645000457763672,21.945714950561523,18.79154396057129,AAPL,-0.0135073603702455,0.0029292861255665,-0.0137026519060914,-0.1437260529946658,0.0123563188050792,-0.01726641035117,-0.0256605415592751,-0.0533923876009451,-0.0707115916770104,-0.0864735452992591,-0.1016846929629083
1682,58,2012-03-28,22.084999084472656,22.194643020629883,21.79678535461425,22.05785751342773,18.887575149536133,AAPL,0.0012304717730815,0.0062012145612457,-0.0118357895210152,-0.1437257613057699,0.005109998153117,-0.0173667353056981,-0.0260744300774076,-0.0488219389881783,-0.0693501680227344,-0.0843451405191542,-0.1004145792790238
1711,59,2012-03-29,21.88500022888184,22.020000457763672,21.686786651611328,21.78071403503418,18.650266647338867,AAPL,0.0047880062003438,0.0109861606164334,-0.0043124106616417,-0.1437256548458422,-0.0125643879159543,-0.0014135245549983,-0.0096975172402932,-0.0292998378384808,-0.052147377954699,-0.0665636276781884,-0.0828361190281709
1740,60,2012-03-30,21.74178504943848,21.805713653564453,21.354999542236328,21.412500381469727,18.3349723815918,AAPL,0.0153781511781647,0.0183637251647179,-0.0026853864896208,-0.1437257650928615,-0.0169054904707064,0.0169259839426696,0.0096638172038423,-0.0065605887257755,-0.0313135623458957,-0.0453654094340406,-0.061652417965507
1769,61,2012-04-02,21.49392890930176,22.09892845153809,21.442142486572266,22.093929290771484,18.918460845947266,AAPL,-0.0271567983029772,0.0002262685238469,-0.0295007192075819,-0.1437258354108427,0.031823883113224,-0.0106719595528536,-0.018642825154289,-0.0300201376749948,-0.0542820687987827,-0.0688036382106485,-0.0843153449271657
1798,62,2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,19.2453727722168,AAPL,-0.0032098448821075,0.0045923423169218,-0.010821175980781,-0.143725845437788,0.0172800606927978,-0.0227609627558371,-0.0316007008044904,-0.0400114052184525,-0.0624761325883406,-0.0786524478702828,-0.0938064830692103
1827,63,2012-04-04,22.298213958740234,22.35214233398437,22.03571319580078,22.29678535461425,19.092164993286133,AAPL,6.40722015867734e-05,0.0024827336537398,-0.0117089595949061,-0.143725667640467,-0.0079609652176004,-0.0127757886701552,-0.0203361647938175,-0.0285992127909138,-0.0474549523651488,-0.0660134969824051,-0.080593641313728
1856,64,2012-04-05,22.39214324951172,22.66642951965332,22.26428604125977,22.63142967224121,19.37870407104492,AAPL,-0.0105731907437995,0.0015465150862756,-0.016222732558154,-0.1437260327033582,0.015008635204792,-0.0198552522819339,-0.0294026134982775,-0.0379001344682125,-0.0543048528831924,-0.0741924613942762,-0.0880184691857293
1885,65,2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.456689834594727,AAPL,-0.0158747479882287,0.0056740736736444,-0.0171792745720815,-0.1437258239519508,0.0040240575381147,-0.0122534374142538,-0.0269776448353769,-0.0364480394181864,-0.050939141796089,-0.0721789205256119,-0.0857105904320226
1914,66,2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,19.218456268310547,AAPL,0.0182833401460151,0.0247596936247744,-0.0038826337799676,-0.143726114893259,-0.0122439653578982,0.0031127016002172,-0.0115012138738306,-0.0216034805854622,-0.0330927899407761,-0.0546130560065168,-0.0689307052814378
1943,67,2012-04-11,22.7214298248291,22.74535751342773,22.262142181396484,22.36428642272949,19.14995574951172,AAPL,0.0159693627307795,0.017039268926146,-0.0045672926648441,-0.1437260555718402,-0.0035643781437838,0.005704370039637,-0.0060936891813341,-0.0159488976794236,-0.0249950149859184,-0.0451029691759797,-0.0607673714543651
1972,68,2012-04-12,22.321428298950195,22.54750061035156,22.16071319580078,22.24178504943848,19.045066833496094,AAPL,0.0035807939576202,0.0137451000553032,-0.0036450245993068,-0.1437257939880635,-0.0054775444642179,0.0107485954071566,0.0002070985768796,-0.0083594489122125,-0.016960566243703,-0.0339297393115742,-0.0512950362707099
2001,69,2012-04-13,22.28964233398437,22.310714721679688,21.55392837524414,21.6153564453125,18.50867080688477,AAPL,0.0311947614825522,0.0321696418991037,-0.0028418717139259,-0.1437258574147384,-0.0281644932155205,0.0306395363336331,0.0284288728398574,0.0210278836404236,0.0131537054170323,-0.0017526979431103,-0.0204544253837867
2030,70,2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,17.741079330444336,AAPL,0.051591843858876,0.0519710318424007,-0.0032406349589779,-0.1437260544951774,-0.0414717729411033,0.0558909888635463,0.0695776619414101,0.063374500816272,0.0565202842357119,0.0438482922258769,0.0239350774011393
2059,71,2012-04-17,20.67642974853516,21.78571319580078,20.42535781860352,21.77499961853028,18.64536476135254,AAPL,-0.0504509708032439,0.0004920127420524,-0.0619812548138107,-0.143726057956596,0.0509712791108942,-0.0014661694938418,0.0162393058348382,0.0120990677992485,0.0059851418964944,-0.0029920635594489,-0.0215404105682402
2088,72,2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,18.603784561157227,AAPL,0.0088437214739547,0.0195778983691026,-0.0092547511146172,-0.1437256176111013,-0.0022305687157503,-0.0051060203464496,0.0150619439249002,0.0136883137112895,0.0084292016775922,0.0018821947394338,-0.0150752003769629
2117,73,2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,17.964635848999023,AAPL,0.0217554117154845,0.0294328083245496,-0.0049707433805091,-0.1437256319842553,-0.0343558273591231,0.0182620574959684,0.0448995996557042,0.0463284572947504,0.0430254390149409,0.0373816058215605,0.0231868079793093
2146,74,2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,20.46357154846192,17.522428512573242,AAPL,0.0321128028704034,0.0377674866865413,-0.0044678787618939,-0.1437257923878756,-0.0246152528618863,0.0327026638984917,0.0606756499189762,0.0684432521055484,0.0670476626298235,0.0626834308663986,0.0508114596462452
2175,75,2012-04-23,20.3789291381836,20.59535789489746,19.87928581237793,20.417856216430664,17.4832820892334,AAPL,-0.0019065213230241,0.0086934532492179,-0.026377421720667,-0.1437258689693267,-0.0022339859844595,0.0320658937245501,0.0517631862452303,0.0675879423939023,0.0673072267633254,0.0640924214034599,0.054711155840295
2204,76,2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,20.01000022888184,17.134044647216797,AAPL,0.0041586109545481,0.0132255228599207,-0.0094238844465111,-0.1437259144811989,-0.0199754559550973,0.035461007434566,0.061035598330835,0.0824052612139094,0.0848942200162214,0.0828672003904189,0.0767015867665481
2233,77,2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,18.65454864501953,AAPL,0.0092459386229437,0.0131147922760905,-0.0065573523628286,-0.1437255931279213,0.0887412766920379,-0.0483935963067192,-0.0281034964371439,-0.0079314086317512,-0.0039010543174501,-0.0051307253028417,-0.0087690979755747
2262,78,2012-04-26,21.938213348388672,21.953214645385746,21.504642486572266,21.70357131958008,18.58420753479004,AAPL,0.0108112174422145,0.0115024076973195,-0.0091657188615935,-0.1437258292129959,-0.0037704469659743,-0.0381240495564366,-0.0269047178948541,-0.0059986183576972,-0.0009470233264778,-0.0010228750988994,-0.004023389186427
2291,79,2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,18.44047737121582,AAPL,0.0034329367077037,0.0052737085281655,-0.0041458992343933,-0.1437257172048751,-0.0077341245506384,-0.02067003505645,-0.0196899480260953,-0.0016430079846952,0.0062710427393284,0.0070062259253891,0.0047036026959117
2320,80,2012-04-30,21.350000381469727,21.37142944335937,20.821428298950195,20.856428146362305,17.858823776245117,AAPL,0.0236652331666631,0.0246926891499823,-0.0016781323804102,-0.1437256825129004,-0.0315422592817092,0.0154319580116428,0.0128976018477509,0.0249082103665707,0.0377117325793718,0.0389772007697821,0.0373355831419006
2349,81,2012-05-01,20.88928604125977,21.312856674194336,20.758214950561523,20.79035758972168,17.802249908447266,AAPL,0.0047583814328906,0.0251317988263448,-0.0015460358977205,-0.1437256511043212,-0.0031678749677062,0.0261658802169302,0.0113804930323075,0.0228617984852994,0.0378744546797311,0.0405714551423654,0.0395459076864221
2378,82,2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,17.91998291015625,AAPL,-0.0097955528432521,0.0024233008731866,-0.01215059043636,-0.1437258298773338,0.0066135878133619,0.0112257579163559,0.0009199347073067,0.0115658736970696,0.027357616075899,0.0317895247291393,0.0315796175478513
2407,83,2012-05-03,21.08928680419922,21.12142944335937,20.725000381469727,20.779285430908203,17.79277229309082,AAPL,0.0149187696719301,0.0164656293686713,-0.002612459875917,-0.1437254975753442,-0.00709919884975,0.009559441099928,0.0071101610038102,0.0141059846790552,0.0310513159780574,0.0367051425105564,0.0377701919747257
2436,84,2012-05-04,20.61000061035156,20.65571403503418,20.184642791748047,20.1875,17.286033630371094,AAPL,0.0209288228037924,0.0231932648933339,-0.0001415335357004,-0.1437258882788312,-0.0284795852521448,0.025797640038575,0.0352659646071991,0.0391191007400901,0.0552234338829022,0.0639392244832206,0.0661820256887266
