,date,open,high,low,close,adjcp
0,2012-01-03,178.51815795898438,180.4110870361328,177.8202667236328,178.10707092285156,122.93230438232422
1,2012-01-04,177.4091796875,178.13575744628906,176.806884765625,177.3804931640625,122.4307632446289
2,2012-01-05,176.68260192871094,176.89292907714844,175.0478057861328,176.53919982910156,121.85009765625
3,2012-01-06,176.28106689453125,176.3671112060547,174.29254150390625,174.51242065429688,120.45116424560548
4,2012-01-09,174.1873779296875,174.25430297851562,172.34225463867188,173.6042022705078,119.82424926757812
5,2012-01-10,175.17208862304688,175.64053344726562,173.23135375976562,173.33651733398438,119.63955688476562
6,2012-01-11,172.7820281982422,174.7705535888672,172.5621337890625,174.30210876464844,120.30602264404295
7,2012-01-12,173.86233520507812,173.91014099121094,170.53536987304688,172.6099395751953,119.13805389404295
8,2012-01-13,171.58700561523438,171.71128845214844,169.55067443847656,171.28106689453125,118.2208480834961
9,2012-01-16,175.86598205566406,176.63607788085938,174.68399047851562,175.4454345703125,121.00347900390625
10,2012-01-17,172.4282989501953,173.9961700439453,171.4340362548828,172.08413696289062,118.775146484375
11,2012-01-18,171.92160034179688,173.61376953125,171.6061248779297,173.10707092285156,119.48116302490234
12,2012-01-19,173.79541015625,174.34034729003906,172.41873168945312,172.58126831054688,119.11827850341795
13,2012-01-20,177.6003875732422,180.6596527099609,176.625244140625,180.2294464111328,124.39714813232422
14,2012-01-23,179.64627075195312,182.14149475097656,179.4168243408203,181.625244140625,125.36052703857422
15,2012-01-24,180.3346099853516,183.8432159423828,180.2294464111328,183.489486694336,126.64729309082033
16,2012-01-25,182.91586303710932,183.78585815429688,181.27151489257807,183.2982788085937,126.51529693603516
17,2012-01-26,183.3556365966797,184.3116607666016,182.0936889648437,182.58126831054688,126.02033996582033
18,2012-01-27,181.65391540527344,183.3365173339844,181.46270751953125,182.08413696289065,125.67728424072266
19,2012-01-30,181.06118774414065,184.2543029785156,179.94264221191406,184.034423828125,127.0234146118164
20,2012-01-31,184.5984649658203,184.6080322265625,182.6003875732422,184.1300201416016,127.0894012451172
21,2012-02-01,184.71319580078125,186.24282836914065,183.9483795166016,184.14913940429688,127.10260009765624
22,2012-02-02,184.24473571777344,184.82791137695312,182.91586303710932,183.1070709228516,126.38336181640624
23,2012-02-03,184.4455108642578,185.5927276611328,184.0726623535156,185.1242828369141,127.77560424804688
24,2012-02-06,184.01528930664065,185.238998413086,183.5564117431641,184.34034729003903,127.23455047607422
