,Unnamed: 0.1,Unnamed: 0,system_time,midpoint,spread,buys,sells,bids_distance_0,bids_distance_1,bids_distance_2,bids_distance_3,bids_distance_4,bids_distance_5,bids_distance_6,bids_distance_7,bids_distance_8,bids_distance_9,bids_distance_10,bids_distance_11,bids_distance_12,bids_distance_13,bids_distance_14,bids_notional_0,bids_notional_1,bids_notional_2,bids_notional_3,bids_notional_4,bids_notional_5,bids_notional_6,bids_notional_7,bids_notional_8,bids_notional_9,bids_notional_10,bids_notional_11,bids_notional_12,bids_notional_13,bids_notional_14,bids_cancel_notional_0,bids_cancel_notional_1,bids_cancel_notional_2,bids_cancel_notional_3,bids_cancel_notional_4,bids_cancel_notional_5,bids_cancel_notional_6,bids_cancel_notional_7,bids_cancel_notional_8,bids_cancel_notional_9,bids_cancel_notional_10,bids_cancel_notional_11,bids_cancel_notional_12,bids_cancel_notional_13,bids_cancel_notional_14,bids_limit_notional_0,bids_limit_notional_1,bids_limit_notional_2,bids_limit_notional_3,bids_limit_notional_4,bids_limit_notional_5,bids_limit_notional_6,bids_limit_notional_7,bids_limit_notional_8,bids_limit_notional_9,bids_limit_notional_10,bids_limit_notional_11,bids_limit_notional_12,bids_limit_notional_13,bids_limit_notional_14,bids_market_notional_0,bids_market_notional_1,bids_market_notional_2,bids_market_notional_3,bids_market_notional_4,bids_market_notional_5,bids_market_notional_6,bids_market_notional_7,bids_market_notional_8,bids_market_notional_9,bids_market_notional_10,bids_market_notional_11,bids_market_notional_12,bids_market_notional_13,bids_market_notional_14,asks_distance_0,asks_distance_1,asks_distance_2,asks_distance_3,asks_distance_4,asks_distance_5,asks_distance_6,asks_distance_7,asks_distance_8,asks_distance_9,asks_distance_10,asks_distance_11,asks_distance_12,asks_distance_13,asks_distance_14,asks_notional_0,asks_notional_1,asks_notional_2,asks_notional_3,asks_notional_4,asks_notional_5,asks_notional_6,asks_notional_7,asks_notional_8,asks_notional_9,asks_notional_10,asks_notional_11,asks_notional_12,asks_notional_13,asks_notional_14,asks_cancel_notional_0,asks_cancel_notional_1,asks_cancel_notional_2,asks_cancel_notional_3,asks_cancel_notional_4,asks_cancel_notional_5,asks_cancel_notional_6,asks_cancel_notional_7,asks_cancel_notional_8,asks_cancel_notional_9,asks_cancel_notional_10,asks_cancel_notional_11,asks_cancel_notional_12,asks_cancel_notional_13,asks_cancel_notional_14,asks_limit_notional_0,asks_limit_notional_1,asks_limit_notional_2,asks_limit_notional_3,asks_limit_notional_4,asks_limit_notional_5,asks_limit_notional_6,asks_limit_notional_7,asks_limit_notional_8,asks_limit_notional_9,asks_limit_notional_10,asks_limit_notional_11,asks_limit_notional_12,asks_limit_notional_13,asks_limit_notional_14,asks_market_notional_0,asks_market_notional_1,asks_market_notional_2,asks_market_notional_3,asks_market_notional_4,asks_market_notional_5,asks_market_notional_6,asks_market_notional_7,asks_market_notional_8,asks_market_notional_9,asks_market_notional_10,asks_market_notional_11,asks_market_notional_12,asks_market_notional_13,asks_market_notional_14,tic,adjcp,date,pct_return,adjcp_filtered,pct_return_filtered,label,stock_type
0,309,309,2021-04-17 05:48:00.385744+00:00,62345.485,0.01,75914.270513407,138265.1948496217,-8.019826935878882e-08,-6.552198465215041e-05,-8.220322342822328e-05,-0.0001028943806886,-0.0001134805497713,-0.0001150845200754,-0.000126953862491,-0.0001280766300624,-0.0001409083633916,-0.0001555044436827,-0.0001556648348923,-0.0001672133948886,-0.0001686569594312,-0.0002138887793989,-0.0002140491851605,1231.949951171875,19325.830078125,9973.6796875,3218.60009765625,916.3699951171876,1027.0899658203125,2708.010009765625,916.3599853515624,916.3499755859376,9973.2099609375,1840.18994140625,4438.490234375,174.5399932861328,16078.919921875,17323.419921875,153555.21875,0.0,0.0,0.0,916.3699951171876,0.0,0.0,0.0,0.0,0.0,151475.953125,0.0,19323.83984375,0.0,0.0,154787.171875,19325.830078125,9973.6796875,3218.60009765625,1832.75,1027.0899658203125,2708.010009765625,916.3599853515624,916.3499755859376,9973.2099609375,153969.375,4438.490234375,19498.380859375,16078.919921875,17323.419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.239990234375,0.0,0.0,0.0,0.0,8.019826935878882e-08,7.514577737310901e-05,0.0001155657082563,0.0001174904682557,0.0001336905115749,0.0001393043930875,0.0001692985533736,0.0001694589445833,0.0002182194875786,0.0002183798933401,0.0002191818639403,0.0002193422697018,0.0002552710939198,0.0002705087536014,0.0002854256308637,4705.83984375,3117.510009765625,19329.330078125,5000.0,24854.23046875,942.8800048828124,2836.7900390625,1247.1199951171875,10507.5595703125,4926.3701171875,17419.380859375,2962.06005859375,13659.2001953125,2836.659912109375,4926.7001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.83984375,3117.510009765625,19329.330078125,5000.0,24854.23046875,942.8800048828124,2836.7900390625,1247.1199951171875,10507.5595703125,4926.3701171875,17419.380859375,2962.06005859375,13659.2001953125,2836.659912109375,4926.7001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62345.485,2021-04-17 05:48:00.385744+00:00,-0.0004899316716857,62355.36998815352,-4.996889776562903e-05,0,0
1,310,310,2021-04-17 05:49:00.385744+00:00,62343.135,0.01,160840.4630425288,135668.63487816445,-8.02012891654158e-08,-9.279289224650712e-05,-9.29532980080694e-05,-9.327410225523636e-05,-0.0001314499240834,-0.0001396304433001,-0.0002134156384272,-0.0002716417657211,-0.0002745290112216,-0.000291531701805,-0.0002916920930147,-0.0002926545275839,-0.0002955417730845,-0.0003131860576104,-0.0003348403843119,546.4199829101561,3325.56005859375,6233.72998046875,68571.046875,9972.8095703125,2493.3798828125,1850.52001953125,9971.6796875,1246.52001953125,26578.869140625,17306.08984375,5000.0,2492.989990234375,2492.93994140625,5055.330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,0.0,0.0,0.0,0.0,1069.550048828125,3325.56005859375,6233.72998046875,68571.046875,9972.8095703125,2493.3798828125,1850.52001953125,9971.6796875,1246.52001953125,26578.869140625,19799.08984375,5000.0,2492.989990234375,2492.93994140625,5055.330078125,523.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02012891654158e-08,4.892278866464039e-06,5.373486601456534e-06,1.3072810361336453e-05,1.579965464770794e-05,1.596005677129142e-05,2.3980186597327705e-05,2.478219903423451e-05,2.991508154082112e-05,3.1839914299780496e-05,4.2747287807287655e-05,5.076741945231333e-05,6.263721297727898e-05,9.343450801679865e-05,0.0001622472191229,1306.7099609375,1496.239990234375,125171.671875,916.4600219726562,3325.919921875,97880.359375,24937.849609375,94434.0390625,916.469970703125,1350.52001953125,916.47998046875,7605.5400390625,232.1000061035156,1044.25,3246.22998046875,86396.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87808.9375,1496.239990234375,136307.96875,916.4600219726562,3325.919921875,103876.5234375,24937.849609375,94434.0390625,916.469970703125,1639.449951171875,916.47998046875,7605.5400390625,232.1000061035156,1044.25,3246.22998046875,105.47000122070312,0.0,11136.2998046875,0.0,0.0,5996.169921875,0.0,0.0,0.0,288.92999267578125,0.0,0.0,0.0,0.0,0.0,OE_BTC,62343.135,2021-04-17 05:49:00.385744+00:00,-3.769318660362675e-05,62353.7386659612,-0.0001256518581582,0,0
2,311,311,2021-04-17 05:50:00.385744+00:00,62345.095,4.13,144106.39991698542,27110.168654249,-3.312209082650952e-05,-3.3282489312114194e-05,-3.360328628332354e-05,-5.894609785173088e-05,-7.193829515017569e-05,-0.0001181327897938,-0.0001182931882794,-0.000118453586765,-0.0001741115265758,-0.0001742719323374,-0.000174432323547,-0.0002050682523986,-0.0002118049596901,-0.0002283258945681,-0.0002429220767226,5651.06005859375,68577.3203125,916.4400024414062,916.4199829101562,916.4099731445312,26584.3203125,82285.7890625,82285.78125,9972.9697265625,82281.1796875,82281.171875,2493.2900390625,5039.43994140625,1246.6199951171875,9972.009765625,0.0,0.0,0.0,0.0,0.0,0.0,26584.3203125,268292.84375,0.0,2709.830078125,335397.1875,0.0,191405.734375,0.0,0.0,5651.06005859375,68577.3203125,916.4400024414062,916.4199829101562,916.4099731445312,26584.3203125,108870.109375,350578.59375,9972.9697265625,84991.0078125,418299.0,2493.2900390625,196957.875,1246.6199951171875,9972.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.6400146484375,0.0,512.7100219726561,0.0,0.0,3.312209082650952e-05,5.076582237961702e-05,5.878569936612621e-05,6.391842180164531e-05,6.407882028724998e-05,6.953233241802081e-05,7.434425788233057e-05,0.0001001682685455,0.0001009702536975,0.0001296814152738,0.000139465657412,0.0001543826365377,0.0001821314072003,0.0001824522041715,0.0002034642820945,1702.0799560546875,3471.27001953125,995.77001953125,1798.030029296875,17164.69921875,6234.93994140625,100.0,4925.759765625,7651.509765625,3117.659912109375,5000.0,5859.52978515625,17106.580078125,4817.89990234375,84681.8671875,0.0,0.0,0.0,0.0,0.0,0.0,366.55999755859375,0.0,0.0,0.0,3472.469970703125,0.0,0.0,0.0,0.0,1702.0799560546875,3471.27001953125,995.77001953125,1798.030029296875,17164.69921875,6234.93994140625,716.02001953125,4925.759765625,7651.509765625,3117.659912109375,8472.4697265625,5859.52978515625,17106.580078125,4817.89990234375,84681.8671875,0.0,0.0,0.0,0.0,0.0,0.0,249.4600067138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62345.095,2021-04-17 05:50:00.385744+00:00,3.1438906625380625e-05,62344.95048875488,-0.0001968151881684,0,0
3,312,312,2021-04-17 05:51:00.385744+00:00,62346.205,4.17,217965.4085186948,48545.46226534709,-3.3442291169194505e-05,-3.4725449950201444e-05,-4.033926234114915e-05,-4.049965718877502e-05,-6.103017949499189e-05,-6.664399552391842e-05,-6.680438673356548e-05,-6.808754551457241e-05,-9.551503899274394e-05,-0.00010786542407,-0.0001088277931557,-0.0001357740984531,-0.0001494076568633,-0.0002041022380581,-0.0002042626292677,615.9600219726562,920.6300048828124,3691.18994140625,2493.75,5452.22998046875,28383.990234375,9973.9501953125,133943.578125,124.68000030517578,2493.580078125,31.170000076293945,4576.77001953125,2493.47998046875,9972.849609375,3787.3798828125,0.0,0.0,0.0,615.9600219726562,0.0,0.0,0.0,1797.8199462890625,68574.28125,0.0,0.0,0.0,0.0,3690.580078125,0.0,615.9600219726562,1377.5799560546875,3691.18994140625,3109.699951171875,5452.22998046875,28383.990234375,9973.9501953125,135741.40625,68698.953125,2493.580078125,31.170000076293945,4576.77001953125,2493.47998046875,13663.4296875,3787.3798828125,0.0,456.9500122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3442291169194505e-05,5.798267739010043e-05,0.0001057802946888,0.0001059406931744,0.0001113941107178,0.0001118752916227,0.0001149227900896,0.0001181306870421,0.0001354533160338,0.0001867796090664,0.000186940000276,0.0001871004060376,0.0001891855354188,0.0002024982968578,0.0002255951258121,6234.830078125,8499.5,6235.27978515625,18065.1796875,47780.5703125,58806.21875,2423.510009765625,569.8400268554688,3117.72998046875,6235.77978515625,4316.75,29971.6796875,3460.8701171875,1247.1800537109375,5000.0,0.0,4156.56005859375,0.0,0.0,0.0,199430.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234.830078125,12656.0498046875,6235.27978515625,18065.1796875,47780.5703125,291748.125,2423.510009765625,569.8400268554688,3117.72998046875,6235.77978515625,4316.75,29971.6796875,3460.8701171875,1247.1800537109375,5000.0,0.0,0.0,0.0,0.0,0.0,36628.94921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62346.205,2021-04-17 05:51:00.385744+00:00,1.7804127173226547e-05,62326.629154066366,-0.0002553030142288,0,0
4,313,313,2021-04-17 05:52:00.385744+00:00,62294.725,5.23,244944.6211953256,132606.06823019712,-4.1977873479481786e-05,-5.096739550936036e-05,-5.112792496220209e-05,-5.128845077706501e-05,-8.098599209915847e-05,-9.639660856919364e-05,-0.0001249704509973,-0.0001474442688049,-0.0001522600796306,-0.0001933550520334,-0.0001936761109391,-0.0002135814866051,-0.0002387842687312,-0.000244563241722,-0.0002447237784508,615.4500122070312,2765.570068359375,6229.14990234375,68520.6796875,82845.2734375,100493.0703125,2491.47998046875,82839.7734375,5468.89013671875,9964.7197265625,81615.203125,4976.85986328125,18124.150390625,1245.5899658203125,5000.0,0.0,0.0,29330.189453125,0.0,0.0,2360229.5,0.0,180.259994506836,4968.89013671875,0.0,0.0,0.0,24040.01953125,0.0,0.0,615.4500122070312,2765.570068359375,35559.33984375,68520.6796875,82845.2734375,2461808.25,2491.47998046875,83020.03125,10437.76953125,9964.7197265625,81615.203125,4976.85986328125,42164.171875,1245.5899658203125,5000.0,0.0,0.0,0.0,0.0,0.0,1085.6700439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1977873479481786e-05,6.685959669994189e-05,8.483864075969905e-05,0.000123044126667,0.0001232046488439,0.000137491573696,0.0001736101985443,0.0001920708309626,0.0001922313676914,0.0001984919217647,0.0002185578341595,0.0002366974076721,0.0002495395892765,0.0002524290757719,0.0003466585767455,100.01000213623048,3114.93994140625,3115.0,17421.7109375,24030.0390625,18099.109375,4922.14013671875,4316.41015625,1246.1300048828125,3738.429931640625,915.9299926757812,915.9500122070312,915.9600219726562,5782.0,24926.529296875,195547.46875,0.0,432880.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207629.3125,3114.93994140625,493393.90625,17421.7109375,24030.0390625,18099.109375,4922.14013671875,4316.41015625,1246.1300048828125,3738.429931640625,915.9299926757812,915.9500122070312,915.9600219726562,5782.0,24926.529296875,11981.830078125,0.0,57398.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62294.725,2021-04-17 05:52:00.385744+00:00,-0.0008257118456528,62299.814237382256,-0.0002942710492422,0,0
5,314,314,2021-04-17 05:53:00.385744+00:00,62256.145,0.01,63479.725126834775,89200.6581178397,-8.031335596569987e-08,-2.4094006789709965e-07,-3.614101160565042e-06,-3.774727701966185e-06,-6.666008630418219e-06,-8.408808207605034e-05,-8.424871339229867e-05,-8.778250048635527e-05,-9.099503222387284e-05,-9.228004637407142e-05,-0.0001552457251818,-0.0001677746040513,-0.0001849616674007,-0.0001860860502347,-0.0002005424466915,182702.296875,155413.28125,135517.59375,82177.796875,5000.0,9959.6298828125,95624.1875,9959.330078125,2726.5400390625,95759.203125,933.7000122070312,2489.830078125,3781.97998046875,18429.5390625,29876.9609375,11202.099609375,179600.765625,0.0,185208.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193974.734375,335014.03125,135517.59375,267386.25,5000.0,9959.6298828125,95624.1875,9959.330078125,2726.5400390625,95759.203125,0.0,2489.830078125,3781.97998046875,18429.5390625,29876.9609375,70.33999633789061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.031335596569987e-08,2.1122412363183685e-05,0.0001973299222299,0.0002043974964179,0.0002082525315927,0.0002297765167895,0.000240538502112,0.0002477667003404,0.0002606168563943,0.0002761976211331,0.0002977216208819,0.000339163292665,0.0003393239458091,0.0003451064985711,0.0003459096187725,28352.91015625,1400.8699951171875,5052.75,25326.419921875,11163.8603515625,3736.22998046875,9007.3203125,921.6199951171876,921.6300048828124,921.6500244140624,25576.2109375,4297.52978515625,12.779999732971191,24973.330078125,21865.25,73622.3984375,226893.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103745.203125,248954.234375,5052.75,25326.419921875,11163.8603515625,3736.22998046875,9007.3203125,921.6199951171876,921.6300048828124,921.6500244140624,25576.2109375,4297.52978515625,12.779999732971191,24973.330078125,21865.25,1769.8800048828125,20659.470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62256.145,2021-04-17 05:53:00.385744+00:00,-0.0006193140751484,62269.28746086378,-0.0003095183037563,0,0
6,315,315,2021-04-17 05:54:00.385744+00:00,62253.45,8.2,283620.07565030607,246225.97346814023,-6.585980736417696e-05,-7.694352825637907e-05,-8.256570436060429e-05,-0.0001069820209522,-0.0001119616645155,-0.0001222422142745,-0.000122563491459,-0.0001750906958477,-0.0001752513344399,-0.0001987038413062,-0.0001988644798984,-0.000208823767025,-0.0002104301092913,-0.0002343645173823,-0.0002509097976144,19297.30078125,4184.10009765625,9958.9501953125,17060.810546875,933.7000122070312,5000.0,3782.06005859375,9958.2998046875,1244.8499755859375,22707.140625,58150.69140625,25506.140625,97212.03125,2489.550048828125,8301.169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19297.30078125,4184.10009765625,9958.9501953125,17060.810546875,0.0,5000.0,3782.06005859375,9958.2998046875,1244.8499755859375,22707.140625,58150.69140625,25506.140625,97212.03125,2489.550048828125,8301.169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.585980736417696e-05,6.826930621173233e-05,7.517655467381701e-05,7.533719326602295e-05,8.385077671846375e-05,9.348879393655808e-05,9.46132277022116e-05,0.0001024842786137,0.0001029661798384,0.0001153349730884,0.0001167806767625,0.0001260974240722,0.0001281856675632,0.0001408757234457,0.0001545295817777,615.0999755859375,615.1099853515625,3837.010009765625,68483.953125,82181.4375,68485.203125,6225.93017578125,921.4500122070312,5949.47021484375,921.4600219726562,322.9700012207031,2770.030029296875,921.469970703125,5477.85986328125,8606.400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.489990234375,0.0,615.0999755859375,615.1099853515625,3837.010009765625,68483.953125,82181.4375,68485.203125,6225.93017578125,921.4500122070312,5949.47021484375,921.4600219726562,322.9700012207031,2770.030029296875,921.469970703125,9906.6103515625,8606.400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.260009765625,0.0,OE_BTC,62253.45,2021-04-17 05:54:00.385744+00:00,-4.328889943316927e-05,62241.81385555268,-0.0003003964629504,0,0
7,316,316,2021-04-17 05:55:00.385744+00:00,62225.455,0.01,123270.38594235564,192068.00062354395,-8.035296872321852e-08,-9.007567859953272e-05,-9.055779810296372e-05,-9.296838106820358e-05,-0.0001530724111944,-0.0001535545161459,-0.000195659478777,-0.0002311754942638,-0.0002313361910637,-0.0002323004300706,-0.000269905605819,-0.0002779409114737,-0.0002782623341772,-0.0002790658618323,-0.0002901545667555,6417.35009765625,19288.150390625,653.5900268554688,1244.3900146484375,4977.27001953125,5000.0,5681.47021484375,9953.259765625,3779.93994140625,62211.0,397.8500061035156,26301.609375,5909.77001953125,116335.3515625,74648.8828125,399532.78125,0.0,1607777.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073152.5,0.0,408204.09375,19288.150390625,1612649.5,1244.3900146484375,4977.27001953125,5000.0,5681.47021484375,9953.259765625,3779.93994140625,62211.0,397.8500061035156,26301.609375,5909.77001953125,3198579.5,74648.8828125,2253.9599609375,0.0,4218.35986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9091.6201171875,0.0,8.035296872321852e-08,4.154248381382786e-05,5.343472366803326e-05,0.0001042177973431,0.000125913094962,0.0001421444030711,0.0001628754689591,0.0002393714967183,0.0002401750243734,0.0002470853796694,0.0002570491342339,0.0002572098455857,0.0002742446667979,0.0003616687026806,0.0003624722303356,58388.7109375,20124.55078125,2271.68994140625,700.9299926757812,5319.7900390625,7922.16015625,9956.919921875,24896.140625,16955.029296875,17547.7109375,4339.10009765625,5000.0,3112.1298828125,4917.58984375,26546.060546875,80075.0,0.0,0.0,10125.1904296875,0.0,0.0,0.0,0.0,0.0,54194.140625,0.0,0.0,0.0,0.0,0.0,172478.171875,20124.55078125,2271.68994140625,10826.1201171875,5319.7900390625,7922.16015625,9956.919921875,24896.140625,16955.029296875,71741.8515625,4339.10009765625,5000.0,3112.1298828125,4917.58984375,26546.060546875,34014.4609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62225.455,2021-04-17 05:55:00.385744+00:00,-0.0004496939527045,62223.13524656786,-0.0002700157702085,0,0
8,317,317,2021-04-17 05:56:00.385744+00:00,62203.285,0.01,150218.50888178425,78675.96447512372,-8.038160359546964e-08,-5.281071571516805e-05,-5.9241243434371433e-05,-7.8372067946475e-05,-0.0001733831304591,-0.0001735438854666,-0.0001798136509023,-0.0001799744204618,-0.0001992659963434,-0.00021019790438,-0.0002325439854757,-0.0002418682561255,-0.0002690372348297,-0.0002823805843945,-0.000282541353954,10160.5703125,14623.669921875,397.7900085449219,346.45001220703125,9950.2900390625,89541.40625,3778.7900390625,1243.8399658203125,5270.89013671875,5000.0,2612.81005859375,248.75,22424.470703125,18508.609375,81780.4296875,548575.6875,8339.8896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.550048828125,0.0,0.0,0.0,0.0,559996.3125,8339.8896484375,397.7900085449219,0.0,9950.2900390625,89541.40625,3778.7900390625,1243.8399658203125,5270.89013671875,5000.0,2487.550048828125,0.0,22424.470703125,18508.609375,81780.4296875,1260.0400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.038160359546964e-08,6.189383839227957e-06,6.567177479155363e-05,0.0001240288256667,0.0001241895806742,0.0001605220750207,0.0001679171837167,0.0001687209878582,0.0001738654100336,0.0001791706017684,0.0001901024952529,0.0001920316572068,0.0002135739341611,0.0002137346891686,0.0002214513224316,1572.5699462890625,1111.1099853515625,23844.080078125,18485.7109375,13269.7900390625,920.760009765625,24947.7109375,9953.4296875,3110.699951171875,920.77001953125,5000.0,920.7899780273438,5266.919921875,5052.25,265.0799865722656,137315.21875,63119.80078125,0.0,0.0,1968691.75,0.0,0.0,0.0,1043.0400390625,0.0,0.0,0.0,0.0,0.0,279424.84375,146802.375,64953.08984375,23844.080078125,18485.7109375,2086837.375,920.760009765625,24947.7109375,9953.4296875,4153.75,920.77001953125,5000.0,920.7899780273438,5266.919921875,5052.25,282630.9375,7914.580078125,722.1799926757812,0.0,0.0,104875.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.030029296875,OE_BTC,62203.285,2021-04-17 05:56:00.385744+00:00,-0.0003562850605109,62215.264367949385,-0.0002246649032531,0,0
9,318,318,2021-04-17 05:57:00.385744+00:00,62199.995,0.01,90929.11418391696,44745.36380141182,-8.038585974645683e-08,-2.4035371097852483e-05,-2.500000118743629e-05,-2.532154576329049e-05,-2.548231714172289e-05,-3.255627234466374e-05,-6.84083643136546e-05,-0.0001229099725605,-0.0001237138349097,-0.0001438103063264,-0.0001770900416886,-0.0001772508112479,-0.0001774115953594,-0.0001848070824053,-0.0002283762296428,460575.125,24350.7109375,92433.796875,82723.8984375,5354.7001953125,2487.919921875,68415.3125,6281.43017578125,74008.84375,29851.69921875,3778.60009765625,82711.328125,177224.8125,5120.18994140625,17452.23046875,710703.6875,0.0,0.0,1243.969970703125,177872.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577928.125,0.0,0.0,1171580.75,24350.7109375,92433.796875,83967.8671875,183227.234375,2487.919921875,68415.3125,6281.43017578125,74008.84375,29851.69921875,3778.60009765625,82711.328125,755940.25,5120.18994140625,17452.23046875,301.94000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.3200073242188,0.0,0.0,8.038585974645683e-08,1.4389068383025004e-05,0.0002145498583558,0.0002161575685022,0.0002539389242883,0.000266157585429,0.0003142283239867,0.0003227492270525,0.0003283762198407,0.0003413987287785,0.0003595659509301,0.000367765314877,0.0003975080617237,0.0003976688312832,0.0003995980951003,48404.01171875,186.2899932861328,5458.22998046875,52.88000106811523,269.1400146484375,7711.77001953125,17926.83984375,3111.0,9954.490234375,920.8699951171876,920.8900146484376,920.9000244140624,26536.130859375,26352.169921875,3111.239990234375,1244.0,417535.1875,0.0,440134.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49945.859375,417721.5,5458.22998046875,443427.84375,269.1400146484375,7711.77001953125,17926.83984375,3111.0,9954.490234375,920.8699951171876,920.8900146484376,920.9000244140624,26536.130859375,26352.169921875,3111.239990234375,297.8500061035156,0.0,0.0,3240.110107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OE_BTC,62199.995,2021-04-17 05:57:00.385744+00:00,-5.289109731099195e-05,62215.45143485273,-0.0001726087079528,0,0
