,Unnamed: 0,date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
505,17,2012-01-30,181.06118774414065,184.2543029785156,179.94264221191406,184.034423828125,127.0234146118164,IBM,-0.0161558692234727,0.0011947718574429,-0.0222337839361638,-0.3097844850458673,0.010710910339388,-0.0050910995012196,-0.0245767712864265,-0.0363222253608424,-0.0113135749522021,-0.0130832715419428,-0.0040301476741257
534,18,2012-01-31,184.5984649658203,184.6080322265625,182.6003875732422,184.1300201416016,127.0894012451172,IBM,0.0025440980447319,0.0025960573109875,-0.0083073502473038,-0.3097844602016467,0.0005194480004779,-0.0049119268727283,-0.018541172930836,-0.0330115353338862,-0.0357581633225201,-0.0130832715419428,-0.0040301476741257
563,19,2012-02-01,184.71319580078125,186.24282836914065,183.9483795166016,184.14913940429688,127.10260009765624,IBM,0.0030630411758048,0.0113695289134483,-0.0010902026930167,-0.3097844469497941,0.0001038356628679,-0.0040911205988717,-0.0126468043154956,-0.0291975057572436,-0.0342177707593317,-0.0130832715419428,-0.0040301476741257
592,20,2012-02-02,184.24473571777344,184.82791137695312,182.91586303710932,183.1070709228516,126.38336181640624,IBM,0.0062131123019337,0.0093980011008234,-0.0010442408628927,-0.3097843727200722,-0.0056588289514479,0.0021509997995814,-0.0012794017863825,-0.020466971560666,-0.0271578424081151,-0.0130832715419428,-0.0040301476741257
621,21,2012-02-03,184.4455108642578,185.5927276611328,184.0726623535156,185.1242828369141,127.77560424804688,IBM,-0.0036665744885248,0.0025304342414733,-0.0056806188106879,-0.3097847441191101,0.0110165702716766,-0.0054840503268369,-0.0095174029980288,-0.026633334535481,-0.0354392104182732,-0.0130832715419428,-0.0040301476741257
650,22,2012-02-06,184.01528930664065,185.238998413086,183.5564117431641,184.34034729003903,127.23455047607422,IBM,-0.001763357768264,0.004874956222324,-0.0042526530865296,-0.3097845786528501,-0.0042346446120504,-0.0009230739525908,-0.003832573789101,-0.0177712982844659,-0.0286717988794911,-0.0130832715419428,-0.0040301476741257
679,23,2012-02-07,183.9866180419922,185.602294921875,183.52772521972656,184.84703063964844,127.5843276977539,IBM,-0.0046547277209639,0.0040858880968388,-0.0071372821914235,-0.3097842726699017,0.0027486296790586,-0.0028862387505679,-0.0058291608195861,-0.0158610517391704,-0.02829357497964,-0.0321761759875015,-0.0040301476741257
708,24,2012-02-08,184.30210876464844,185.06692504882807,183.2982788085937,184.46463012695312,127.81612396240234,IBM,-0.0008810434943156,0.0032650970620244,-0.0063228995041308,-0.3070968462927764,-0.0020687403599184,-0.0035780331001129,-0.0066143699246379,-0.013298430371506,-0.0268572113305495,-0.0324029483472178,-0.0040301476741257
737,25,2012-02-09,184.5411071777344,185.90821838378903,184.08221435546875,184.6367034912109,127.93533325195312,IBM,-0.0005177535759083,0.0068865770918546,-0.0030031360247316,-0.3070969594187803,0.0009328257896341,-0.0020803113412217,-0.0060431552996825,-0.0096232950915413,-0.0247822734445164,-0.0315835012052186,-0.0040301476741257
766,26,2012-02-10,183.32696533203125,183.96749877929688,182.8680725097656,183.9579315185547,127.46502685546876,IBM,-0.0034299482567284,5.200787301329335e-05,-0.0059245013237124,-0.3070968682716887,-0.0036762569945285,0.0011143887603206,-0.0009732271844252,-0.0043645526427813,-0.0179176470883989,-0.0262483150871941,-0.0040301476741257
795,27,2012-02-13,184.8087921142578,185.17208862304688,183.307846069336,184.14913940429688,127.59751892089844,IBM,0.0035821655865178,0.0055550040693055,-0.0045685433973919,-0.3070968491426948,0.0010394109357709,0.0006437994836545,-0.0015606421300726,-0.0042296049144461,-0.0152630858917913,-0.0250191390311987,-0.0040301476741257
824,28,2012-02-14,183.32696533203125,184.1300201416016,182.4378662109375,183.7667236328125,127.33253479003906,IBM,-0.0023930246569555,0.0019769439298216,-0.0072312189911499,-0.3070968874404899,-0.0020766633649305,0.0023306907900846,0.00070809413933,-0.0017985990985673,-0.00985355664831,-0.0206315260941908,-0.0248301839913926
853,29,2012-02-15,183.852767944336,184.93307495117188,182.8489532470703,183.79541015625,127.35242462158205,IBM,0.0003120741047732,0.0061898433369729,-0.0051495133005502,-0.3070968175248995,0.0001561029269629,0.001445932945159,0.0007479719586298,-0.0015162766004545,-0.006917850987552,-0.018361956147902,-0.0238255593969058
882,30,2012-02-16,184.1395721435547,184.75143432617188,183.5564117431641,184.53155517578125,127.8625030517578,IBM,-0.0021242059757918,0.0011915531204469,-0.0052844264585981,-0.3070968110036334,0.0040052415830484,-0.0026630278281877,-0.0020874631560442,-0.0045390090557655,-0.0074601409829134,-0.0199140388254946,-0.0263037490545984
911,31,2012-02-17,185.1912078857422,185.3346099853516,183.8432159423828,184.91395568847656,128.1274871826172,IBM,0.001499357883689,0.0022748650598536,-0.0057904755869135,-0.3070967158451101,0.0020722770819929,-0.0036915846836528,-0.0038766396850861,-0.0053228728847164,-0.0080571273209135,-0.0191345799665902,-0.0266843679077781
940,32,2012-02-21,185.2103271484375,185.6978912353516,183.9961700439453,184.88528442382807,128.1076202392578,IBM,0.001758077856885,0.0043951946422124,-0.0048090056634499,-0.3070967187113391,-0.0001550519242409,-0.0027407133279916,-0.0030406480204476,-0.0046044022025186,-0.0068311149056636,-0.0158954464693131,-0.0245412322706534
969,33,2012-02-22,184.5411071777344,186.1759033203125,184.2734222412109,185.3441619873047,128.42552185058594,IBM,-0.0043327763926294,0.0044875507493178,-0.0057770351901729,-0.3070970217050454,0.0024819582851423,-0.0035071725225286,-0.0048534930514424,-0.0063747914066366,-0.008597263468938,-0.0153257264455097,-0.0247233676251218
998,34,2012-02-23,185.3441619873047,190.46844482421875,184.78012084960932,188.9196929931641,130.90304565429688,IBM,-0.0189261953013484,0.0081979374755321,-0.0219118085466322,-0.3070968749719834,0.0192913063326178,-0.0169423869972498,-0.021329862865261,-0.0232450411255012,-0.0256849976139026,-0.0304718877632022,-0.0403136958413987
1027,35,2012-02-24,189.6558380126953,189.82791137695312,187.9636688232422,189.06309509277344,131.00242614746094,IBM,0.0031351592950015,0.0040452965387263,-0.0058151289070548,-0.3070967864818994,0.000759063797624,-0.0128944629675465,-0.0197310484399341,-0.0216353974054714,-0.0245226038466578,-0.0275787068124572,-0.0383200481438881
1056,36,2012-02-27,188.12619018554688,189.9713134765625,187.47610473632807,188.8432159423828,130.8500518798828,IBM,-0.0037969368042043,0.0059737254978959,-0.007239398033085,-0.3070968886708329,-0.0011629934984547,-0.007583632649201,-0.0160025801744969,-0.0189296990880918,-0.0214100637300534,-0.0244737165859181,-0.034216609104652
1085,37,2012-02-28,189.0535430908203,190.2103271484375,188.7476043701172,189.2734222412109,131.14813232421875,IBM,-0.0011617011400067,0.0049500077513926,-0.0027780861405021,-0.3070969459352672,0.0022781136017051,-0.0052024892832094,-0.0155317312869782,-0.0191701326659007,-0.0220617134020033,-0.0249257329093312,-0.0331260229875215
1114,38,2012-02-29,189.15870666503903,190.4110870361328,187.81069946289065,188.07839965820312,130.3201141357422,IBM,0.0057439185403489,0.012402739401063,-0.0014233436471118,-0.3070968576265306,-0.0063137368620348,0.0040257783386505,-0.0069841975894366,-0.0115386880567412,-0.0146086326593767,-0.0176030561576102,-0.0240297948124768
1143,39,2012-03-01,188.5564117431641,189.7418670654297,188.26959228515625,188.8432159423828,130.8500518798828,IBM,-0.0015187424011368,0.0047587154167141,-0.0030375656036358,-0.3070968886708329,0.0040664759247717,-0.0001214872001725,-0.00833286979751,-0.013996165849347,-0.0171674661056191,-0.020256620428531,-0.0250862749977484
1172,40,2012-03-02,188.43212890625,190.14340209960932,188.3938751220703,190.06692504882807,131.697998046875,IBM,-0.0086011605762448,0.0004023690642736,-0.0088024253895198,-0.3070967081040435,0.006480026832516,-0.0055029567973899,-0.0118054422682992,-0.01843992248062,-0.0214777614541139,-0.0248403144030328,-0.0281793392623763
1201,41,2012-03-05,189.6367034912109,192.34225463867188,189.579345703125,191.8355712890625,132.9234619140625,IBM,-0.0114622527150518,0.0026412377339857,-0.0117612472534499,-0.3070969006380459,0.0093053867198622,-0.0115518376650389,-0.0173078512529514,-0.0247516053530031,-0.0285626714445375,-0.0316500667181555,-0.0350007132521327
1230,42,2012-03-06,190.3824157714844,190.8604278564453,188.1548767089844,188.5850830078125,130.67117309570312,IBM,0.0095306199992364,0.0120653490315485,-0.0022812318554923,-0.3070969823721963,-0.0169441374162672,0.0047553466003926,0.0015919700744984,-0.0063737850900148,-0.0105036879065576,-0.0138426650455542,-0.017012976685452
1259,43,2012-03-07,189.3785858154297,189.8374786376953,188.6328887939453,189.0726623535156,131.0090789794922,IBM,0.0016180205964524,0.0040450918427843,-0.00232595000301,-0.3070966614171855,0.0025854608324606,0.0032156077043856,0.0009806528468887,-0.0070657157489257,-0.0117487852923852,-0.0151894515264777,-0.0184385590753549
1288,44,2012-03-08,190.4780120849609,191.1950225830078,189.91395568847656,191.02294921875,132.36041259765625,IBM,-0.0028527312347431,0.0009007994325371,-0.0058055512953235,-0.307096800991782,0.0103150124452569,-0.0047445279035762,-0.0081377994856574,-0.0146806785167463,-0.0201217016056032,-0.0236549366340296,-0.0269877903937406
1317,45,2012-03-09,191.1854705810547,192.25621032714844,190.93690490722656,191.7973175048828,132.89698791503906,IBM,-0.0031900702876751,0.0023925924941778,-0.0044860512589511,-0.3070967329266441,0.0040537971447924,-0.0069585099644218,-0.0107168842614709,-0.0161334255387703,-0.0222112581874329,-0.0256364534647479,-0.0291915479165731
1346,46,2012-03-12,192.0936889648437,192.7055511474609,191.42446899414065,192.16061401367188,133.1487274169922,IBM,-0.0003482766183469,0.0028358419678564,-0.0038308839889471,-0.3070966800328869,0.0018941688732418,-0.0084976509949823,-0.0108608892813287,-0.0154794856235773,-0.0219255853317114,-0.0258644756753784,-0.0291565699656258
1375,47,2012-03-13,192.8489532470703,194.93307495117188,192.7437896728516,194.818359375,134.99026489257812,IBM,-0.0101089349805006,0.0005888334987518,-0.0106487381826018,-0.307096798650586,0.0138308538145024,-0.0156246121444756,-0.0215084977237896,-0.0255112345567093,-0.0325302270151588,-0.0368554793515609,-0.0404335526763472
1404,48,2012-03-14,194.818359375,196.12811279296875,194.6845092773437,195.71701049804688,135.6129608154297,IBM,-0.0045915841487669,0.0021004934311827,-0.0052754802358554,-0.3070967083017906,0.0046127640430289,-0.0133548451195275,-0.0220985445789162,-0.0264524984497944,-0.033919608831744,-0.0389098614677124,-0.0427445372623735
1433,49,2012-03-15,195.9273376464844,197.11280822753903,195.73614501953125,196.9407196044922,136.4608612060547,IBM,-0.0051456192505182,0.0008738092528171,-0.0061164323324299,-0.3070967675953285,0.00625244123304,-0.0134756643083118,-0.0240630792525051,-0.0297864234012542,-0.0365849746268045,-0.0423476179789578,-0.0464065047995853
1462,50,2012-03-16,197.9254302978516,198.3938751220703,196.9502868652344,196.9502868652344,136.46749877929688,IBM,0.0049512161070597,0.0073297088306538,0.0,-0.307096725009208,4.857939364422137e-05,-0.0082908836708174,-0.0206155754537299,-0.0271638332975159,-0.0334790699068174,-0.039893332993423,-0.043989750956762
1491,51,2012-03-19,196.6634826660156,197.44741821289065,195.50669860839844,196.67303466796875,136.27537536621094,IBM,-4.856792884333494e-05,0.0039374159565355,-0.0059303303146736,-0.3070967985200592,-0.0014077268009025,-0.0023040344115956,-0.0167751602490352,-0.0231382135869265,-0.0291269578139732,-0.0359537150780158,-0.0405628834491498
1520,52,2012-03-20,195.73614501953125,195.98471069335932,194.7418670654297,195.26768493652344,135.3016357421875,IBM,0.0023990660982133,0.0036720144301858,-0.0026928053726077,-0.3070966361578434,-0.0071456147194651,0.0053364516673268,-0.0062767561266737,-0.0140613886856412,-0.0194812627042261,-0.0267380486669414,-0.0316705683433612
1549,53,2012-03-21,195.3346099853516,196.7208404541016,195.31549072265625,195.68833923339844,135.5930938720703,IBM,-0.0018076153614087,0.0052762531725085,-0.0019053179775698,-0.3070967110086832,0.0021542442980861,0.0031461714524798,-0.0050320557797913,-0.0135881185746319,-0.0189458486833954,-0.0263932135892515,-0.0317831744676697
1578,54,2012-03-22,195.0286865234375,196.93116760253903,194.9904327392578,196.45315551757807,136.12301635742188,IBM,-0.0072509346586346,0.0024332115394205,-0.0074456568257533,-0.3070968190926209,0.0039083385713005,-0.0012554257065215,-0.006141313522606,-0.0148457374196806,-0.0208476881070396,-0.0276061786189331,-0.033518248077542
1607,55,2012-03-23,196.8355712890625,196.9024810791016,195.5640563964844,196.443588256836,136.11639404296875,IBM,0.001995397435492,0.0023360030548089,-0.0044772744590759,-0.307096784115925,-4.86999596260862e-05,-0.0017227239117343,-0.0037277742876986,-0.0126337795104114,-0.0189215229957343,-0.0251333307325892,-0.0314677796207188
1636,56,2012-03-26,197.37094116210932,198.7762908935547,197.2466583251953,198.6328887939453,137.63336181640625,IBM,-0.0063531655784609,0.0007219453962536,-0.0069788567098172,-0.3070968123552681,0.0111446780041861,-0.0107522001254996,-0.0114500983376828,-0.0212349601734231,-0.0272705084512756,-0.0331154530961403,-0.0396800884115268
1665,57,2012-03-27,199.29254150390625,199.48374938964844,197.8967437744141,198.0688323974609,137.24256896972656,IBM,0.0061782012426354,0.007143562038818,-0.000868832420345,-0.3070965920861059,-0.0028396928620897,-0.0051068845713782,-0.0069941293008072,-0.0152558573296572,-0.0222803835616864,-0.0276998628802659,-0.0346030352384635
1694,58,2012-03-28,198.31739807128903,199.51242065429688,197.1988525390625,198.1739959716797,137.31539916992188,IBM,0.000723617137083,0.0067537856117532,-0.0049206427303234,-0.3070967838305833,0.0005309445860099,-0.0031260230187412,-0.0062810044824472,-0.0127164317802672,-0.0202517929011137,-0.0256259346765933,-0.0326917267226589
1723,59,2012-03-29,197.0267639160156,199.33078002929688,196.95985412597656,199.11090087890625,137.96453857421875,IBM,-0.010467216780653,0.0011043049346872,-0.0108032596077595,-0.3070970099315407,0.0047276884266918,-0.0051468737322547,-0.0098666680528453,-0.0146537141549331,-0.0222832484888809,-0.0281631437822589,-0.0346790546792891
1752,60,2012-03-30,199.5602264404297,199.92352294921875,198.86233520507807,199.47418212890625,138.21624755859375,IBM,0.0004313556301127,0.0022526264578046,-0.0030672988218234,-0.307097058459053,0.0018245171328963,-0.0039201204662325,-0.0104045974118307,-0.0138824821284134,-0.0217058027365441,-0.0278452883263009,-0.0339400325747523
1781,61,2012-04-02,199.7705535888672,200.46844482421875,198.93881225585932,200.2581329345703,138.759521484375,IBM,-0.0024347542771829,0.0010502039870567,-0.0065881003651523,-0.3070966983912137,0.0039300865771063,-0.0061968095868983,-0.0124888274840373,-0.0150476562055554,-0.0234330986225255,-0.0293714360113942,-0.0351683017834385
1810,62,2012-04-03,200.10516357421875,201.42446899414065,199.3690185546875,200.28680419921875,138.77938842773438,IBM,-0.0009069026076192,0.0056801784794084,-0.0045823570264686,-0.3070966957478883,0.0001431715367974,-0.0041243111909495,-0.0101242368647723,-0.0133684425565301,-0.0206516382654908,-0.0273108503244513,-0.0327431768899243
1839,63,2012-04-04,197.1510467529297,197.87762451171875,196.16635131835932,196.988525390625,136.49395751953125,IBM,0.0008250295898322,0.0045134564022482,-0.0041737155534075,-0.3070969121228458,-0.0164677789022639,0.0113468260537303,0.0071100720515024,0.0035818416321717,-0.0022443989380753,-0.0092150486715434,-0.014577196941817
1868,64,2012-04-05,196.12811279296875,196.63479614257807,195.46844482421875,196.4340362548828,136.1097869873047,IBM,-0.0015573852054697,0.0010220219037537,-0.0049156014358486,-0.3070967252808696,-0.0028148296183376,0.0114759815791116,0.009942925470155,0.0062424998429573,0.001949105676164,-0.0048728202436499,-0.0105207035817608
1897,65,2012-04-09,195.4110870361328,197.103256225586,194.4263916015625,195.9273376464844,135.7586669921875,IBM,-0.0026349085153347,0.0060018096158858,-0.0076607280175985,-0.3070968624238667,-0.0025794847881703,0.0104715030099764,0.0122914933888422,0.0084969150927418,0.0055944590809569,-0.0011026314251416,-0.0067937420666855
1926,66,2012-04-10,195.9273376464844,196.6921539306641,193.27915954589844,193.43212890625,134.02978515625,IBM,0.0128996602288533,0.0168535860244505,-0.0007908167129034,-0.3070965722493304,-0.0127353781774778,0.0164480742678319,0.0226606416192762,0.0203887940676081,0.018894539205007,0.0121125538720479,0.006808662546343
1955,67,2012-04-11,195.0191192626953,195.3346099853516,193.5564117431641,193.671127319336,134.19532775878906,IBM,0.0069602111683726,0.0085892135241862,-0.0005923215182339,-0.3070968831739169,0.001235567299173,0.0083622667254146,0.0191283425956194,0.0185804473376256,0.0173414500334012,0.0119144727603508,0.0063235745317926
1984,68,2012-04-12,193.88145446777344,196.52008056640625,193.72848510742188,196.29063415527344,136.01043701171875,IBM,-0.0122735335685667,0.0011689116606108,-0.0130528339208726,-0.3070966549319451,0.0135255413245893,-0.0058057032079141,0.0045682430628322,0.0051916813072487,0.0039107743465589,-0.0001190228841834,-0.0057116033438118
2013,69,2012-04-13,195.3346099853516,195.6501007080078,193.88145446777344,193.88145446777344,134.3411102294922,IBM,0.0074950722933619,0.0091223074692188,0.0,-0.3070966452244039,-0.0122735335685667,0.0039150726035896,0.0143538540050129,0.0167979546985583,0.0155964570915698,0.0128952807524698,0.0075096723953476
2042,70,2012-04-16,195.73614501953125,196.9120483398437,193.8049774169922,193.8049774169922,134.2881317138672,IBM,0.0099644891905121,0.0160319459503164,0.0,-0.3070965797491781,-0.0003944526359738,0.0021210114141967,0.0118288905652692,0.0162914638562561,0.0151856720147598,0.0137092576766844,0.0085500782304572
2071,71,2012-04-17,195.5736083984375,198.50860595703125,195.17208862304688,198.32696533203125,137.42138671875,IBM,-0.0138829176808317,0.0009158644902165,-0.0159074521394637,-0.3070968111235681,0.0233326717162145,-0.0157916324674262,-0.012214902696499,-0.0069831665713232,-0.0075439415823677,-0.0081599964823638,-0.013354181545557
2100,72,2012-04-18,193.52772521972656,195.09559631347656,191.20458984375,191.3288726806641,132.5723876953125,IBM,0.0114925285883664,0.0196871678593919,-0.0006495770093284,-0.3070968022867025,-0.0352856336991351,0.0177586224359664,0.0192325877758778,0.0269891584018779,0.0277270234882365,0.0273882515540502,0.0232116412055005
2129,73,2012-04-19,191.2332763671875,192.4091796875,188.83364868164065,190.73614501953125,132.16171264648438,IBM,0.0026063824851096,0.0087714610557816,-0.009974492971407,-0.3070966563104695,-0.0030979519861704,0.015096907525963,0.0191217304461774,0.0275807043166864,0.0296223741102714,0.02953617161297,0.0266818490574025
2158,74,2012-04-20,191.0420684814453,191.31930541992188,190.3346099853516,190.8221740722656,132.22129821777344,IBM,0.0011523524991201,0.0026052074402422,-0.0025550703909775,-0.3070967833764415,0.0004510369690313,0.0114329930279029,0.0157215684939451,0.0242218530595272,0.0276829245071263,0.0277896449671706,0.0261841034491578
2187,75,2012-04-23,189.1873779296875,190.3441619873047,188.13575744628903,189.88528442382807,131.57211303710938,IBM,-0.0036754111634202,0.0024166041348017,-0.00921359958381,-0.3070968430421519,-0.0049097525116902,0.0122949049660721,0.017551257087389,0.025908892525281,0.03102666099173,0.0313725499291985,0.0309117087319414
2216,76,2012-04-24,190.3059234619141,193.57553100585932,190.1242828369141,191.20458984375,132.48626708984375,IBM,-0.0047000251540524,0.0124000222172848,-0.0056500056181638,-0.3070968265034335,0.0069479076481631,-0.0021399301132606,0.0093651225091044,0.015673448797713,0.0219700850664892,0.0231120882867152,0.023631753241917
2245,77,2012-04-25,193.13575744628903,194.73231506347656,192.9254302978516,194.6175842285156,134.85116577148438,IBM,-0.0076140436543834,0.0005895193664835,-0.0086947638229705,-0.3070967029724037,0.0178499605451658,-0.0162598106319743,-0.007849874728518,-0.0040805243712682,0.0031610087618751,0.0050360470923913,0.0056458351579224
2274,78,2012-04-26,194.4550628662109,197.14149475097656,194.4550628662109,196.5391998291016,136.18260192871094,IBM,-0.0106041795463852,0.003064502767889,-0.0106041795463852,-0.3070969961863742,0.0098738025559379,-0.0199725418754326,-0.0174235503671037,-0.0139698951121154,-0.0070626518300616,-0.0046168820742681,-0.00404677733802
2303,79,2012-04-27,197.3900604248047,199.01528930664065,196.8546905517578,197.7151031494141,136.99742126464844,IBM,-0.0016439954228674,0.0065760588671064,-0.0043517798284031,-0.3070968323491254,0.0059830472563997,-0.0188288759195403,-0.0213286690309696,-0.0194025577850267,-0.0133213128196401,-0.0102818150905136,-0.009839854323715
2332,80,2012-04-30,197.6195068359375,198.8145294189453,197.2466583251953,197.9732360839844,137.17628479003906,IBM,-0.0017867528714681,0.0042495306517291,-0.0036700807299065,-0.307096820239651,0.0013055802539032,-0.0119374615196798,-0.0204993223014275,-0.0199922024341531,-0.014986899310733,-0.011263244599407,-0.0109586871761558
2361,81,2012-05-01,198.0688323974609,199.7418670654297,197.6195068359375,198.852767944336,137.7856903076172,IBM,-0.0039422913494193,0.0044711427971804,-0.0062018805226975,-0.3070969454838719,0.0044426806256703,-0.0086152451133858,-0.0245671087117796,-0.0225093613755068,-0.0196968512356086,-0.0155920576509899,-0.0149676913081097
2390,82,2012-05-02,197.8680725097656,199.11090087890625,197.81069946289065,198.9101409912109,137.8254852294922,IBM,-0.0052388906681803,0.0010092994087427,-0.0055273276809393,-0.3070967395494322,0.0002885202326727,-0.0045854257239748,-0.0210373371538941,-0.0210356764897901,-0.020325952936115,-0.0157071146503676,-0.0146417063685323
2419,83,2012-05-03,199.11090087890625,199.73231506347656,197.466537475586,198.12619018554688,137.28231811523438,IBM,0.0049701187532913,0.0081065752913611,-0.0033294573995651,-0.3070965631213708,-0.0039412309586502,0.0009551253793791,-0.0134340209675873,-0.0165446880755896,-0.0161626727505169,-0.011822329695872,-0.0103329089665434
2448,84,2012-05-04,197.3900604248047,198.0019073486328,195.4110870361328,195.9751434326172,135.7918243408203,IBM,0.0072198798653972,0.010341943781827,-0.0028782037691341,-0.3070966962322439,-0.0108569530909327,0.0101662690115675,2.4249226311612304e-05,-0.0050377486739616,-0.0054808420437086,-0.0016157940447359,0.0004486893450494
2477,85,2012-05-07,194.9904327392578,195.7648162841797,193.97705078125,194.7896728515625,134.9703826904297,IBM,0.0010306495450007,0.0050061351730914,-0.0041717923666916,-0.3070968254395986,-0.0060490864315264,0.0130455097717812,0.0086282741382854,0.0013546673142335,0.0002798680311244,0.0034985114893937,0.0062544804265349
