,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
410,410,410,2019-08-19,0.1418459836309734,YUAN,0.1418459836309734,0.1418459836309734,0.1418459836309734,0.1418459836309734,0.0,0.0,0.0,0.0,-0.0012198754592261,0.0017324632422601,0.0009822433981689,0.0064433541123278,0.0110586691473935,0.0138532718503439,0.0157507479378429,YUAN,-0.0012198754592267,0.1419446268876708,-0.000689871393308,1
411,411,411,2019-08-20,0.1416490785727439,YUAN,0.1416490785727439,0.1416490785727439,0.1416490785727439,0.1416490785727439,0.0,0.0,0.0,0.0,-0.0013881609700118,0.0026308054242139,0.0017967106144696,0.0061339187483537,0.0111484767649898,0.0141897938804025,0.0163248745141193,YUAN,-0.0013881609700121,0.1417408228517103,-0.0014357995820559,1
412,412,412,2019-08-21,0.1415969301785537,YUAN,0.1415969301785537,0.1415969301785537,0.1415969301785537,0.1415969301785537,0.0,0.0,0.0,0.0,-0.0003681520184641,0.0018636982851667,0.0021217456004374,0.0047708008290796,0.0101340227100943,0.0134622031046955,0.0157686258871165,YUAN,-0.0003681520184644,0.1414436019234554,-0.002096932431145,1
413,413,413,2019-08-22,0.1411851077948298,YUAN,0.1411851077948298,0.1411851077948298,0.1411851077948298,0.1411851077948298,0.0,0.0,0.0,0.0,-0.0029084132205728,0.0033584145575158,0.0044925882312614,0.0059066822477868,0.0115414916816996,0.0152315328099486,0.0176895177725573,YUAN,-0.0029084132205734,0.1410810163331623,-0.0025634640617346,1
414,414,414,2019-08-23,0.1409880442138506,YUAN,0.1409880442138506,0.1409880442138506,0.1409880442138506,0.1409880442138506,0.0,0.0,0.0,0.0,-0.0013957816377168,0.0032980432272284,0.0054505067397803,0.0058320860374008,0.0113976037507148,0.0154205369664615,0.0180789697599039,YUAN,-0.0013957816377174,0.1406914372427004,-0.002761385624994,1
415,415,415,2019-08-26,0.1398542718487336,YUAN,0.1398542718487336,0.1398542718487336,0.1398542718487336,0.1398542718487336,0.0,0.0,0.0,0.0,-0.0080416206313012,0.0085833250364142,0.0122908988138372,0.0130194874212903,0.0177281708925778,0.0220826619155629,0.0250071356031476,YUAN,-0.0080416206313018,0.1403168822684998,-0.0026622442811103,1
416,416,416,2019-08-27,0.1396589528371716,YUAN,0.1396589528371716,0.1396589528371716,0.1396589528371716,0.1396589528371716,0.0,0.0,0.0,0.0,-0.0013965895283714,0.007143892440748,0.0120310419382516,0.0130961047206692,0.0171393909339443,0.0218745694628774,0.0250588939821141,YUAN,-0.0013965895283717,0.1399960685879948,-0.0022863512595096,1
417,417,417,2019-08-28,0.1396102082984308,YUAN,0.1396102082984308,0.1396102082984308,0.1396102082984308,0.1396102082984308,0.0,0.0,0.0,0.0,-0.0003490255207454,0.0046494357975956,0.0103850734541401,0.012471432309917,0.0154642463138408,0.0205368682130411,0.0240117962614851,YUAN,-0.0003490255207458,0.1397586058794824,-0.0016962098358003,1
418,418,418,2019-08-29,0.1399893608085785,YUAN,0.1399893608085785,0.1399893608085785,0.1399893608085785,0.1399893608085785,0.0,0.0,0.0,0.0,0.0027157935996862,0.0002200652435055,0.0060744326944743,0.0087884628074008,0.0109291420893897,0.0161894327698952,0.0199561233742811,YUAN,0.0027157935996859,0.1396215809224614,-0.0009804402108818,1
419,419,419,2019-08-30,0.1397760787218875,YUAN,0.1397760787218875,0.1397760787218875,0.1397760787218875,0.1397760787218875,0.0,0.0,0.0,0.0,-0.0015235592580682,1.2132126530062235e-05,0.0060047683148836,0.0094497317224917,0.0109180975834359,0.016136181953587,0.0201895299656651,YUAN,-0.0015235592580684,0.1395889452875182,-0.0002337434852663,1
