,index,Unnamed: 0,date,close,tic,open,high,low,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,YUAN,pct_return,key_indicator_filtered,pct_return_filtered,label
212,212,212,2018-10-29,0.1436678399540263,YUAN,0.1436678399540263,0.1436678399540263,0.1436678399540263,0.1436678399540263,0.0,0.0,0.0,0.0,-0.0025860211191717,0.0020888481777767,0.0032913224833104,0.0045012708158835,0.0067430177595539,0.0080213246012765,0.0093182350375584,YUAN,-0.0025860211191719,0.1439051734036563,0.0002791705839946,1
213,213,213,2018-10-30,0.1435482250261975,YUAN,0.1435482250261975,0.1435482250261975,0.1435482250261975,0.1435482250261975,0.0,0.0,0.0,0.0,-0.000832579705152,0.0020878020926127,0.0033154951647702,0.0049087281596089,0.0068662722688614,0.0082171652838485,0.0096131200494049,YUAN,-0.0008325797051523,0.1439879889073855,0.00057548663311,1
214,214,214,2018-10-31,0.1433959017451281,YUAN,0.1433959017451281,0.1433959017451281,0.1433959017451281,0.1433959017451281,0.0,0.0,0.0,0.0,-0.0010611296729133,0.0022389952648333,0.0036969258728409,0.0054821510480438,0.0071663121043044,0.0086441364353784,0.0101286641395332,YUAN,-0.0010611296729137,0.1440995984335473,0.0007751308078454,1
215,215,215,2018-11-01,0.1444982298966837,YUAN,0.1444982298966837,0.1444982298966837,0.1444982298966837,0.1444982298966837,0.0,0.0,0.0,0.0,0.0076873058305035,-0.0046237543131285,-0.0037263982535189,-0.0025028891190219,-0.0008992265795528,0.0006924162493739,0.0020629447245956,YUAN,0.0076873058305033,0.1442181511943839,0.0008227140264462,1
216,216,216,2018-11-02,0.1451505210903707,YUAN,0.1451505210903707,0.1451505210903707,0.1451505210903707,0.1451505210903707,0.0,0.0,0.0,0.0,0.004514181205911,-0.0075671622784294,-0.0076306011795728,-0.0067080075110567,-0.0055448754908193,-0.0038127204276001,-0.0026539866162517,YUAN,0.0045141812059108,0.1443191169884588,0.0007000907530623,1
217,217,217,2018-11-05,0.1444064174211902,YUAN,0.1444064174211902,0.1444064174211902,0.1444064174211902,0.1444064174211902,0.0,0.0,0.0,0.0,-0.0051264278184516,-0.0014303961621989,-0.0022334033288341,-0.0017035229441193,-0.0008348438211424,0.0009890847567144,0.0021497038328164,YUAN,-0.005126427818452,0.144382204826979,0.0004371412452948,1
218,218,218,2018-11-06,0.1445671659052796,YUAN,0.1445671659052796,0.1445671659052796,0.1445671659052796,0.1445671659052796,0.0,0.0,0.0,0.0,0.0011131671774713,-0.001131091507018,-0.0030531112735828,-0.0028810911798158,-0.0019133384827099,-0.0004104907515517,0.0007373439688649,YUAN,0.0011131671774706,0.144397166039947,0.0001036222780081,1
219,219,219,2018-11-07,0.1445629860930407,YUAN,0.1445629860930407,0.1445629860930407,0.1445629860930407,0.1445629860930407,0.0,0.0,0.0,0.0,-2.8912597218822e-05,0.0005124270760745,-0.002669921379943,-0.0027665972264364,-0.0018483657283921,-0.0006693003111208,0.0005030390273661,YUAN,-2.8912597218933023e-05,0.1443661578719502,-0.0002147422199973,1
220,220,220,2018-11-08,0.1442626734758648,YUAN,0.1442626734758648,0.1442626734758648,0.1442626734758648,0.1442626734758648,0.0,0.0,0.0,0.0,-0.0020773824980521,0.0022686347992793,-0.0003649196603808,-0.0006435569539325,-8.845073539853754e-05,0.0010394350671723,0.0023167531709042,YUAN,-0.0020773824980525,0.1443018867313686,-0.0004451953389151,1
221,221,221,2018-11-09,0.143775250528374,YUAN,0.143775250528374,0.143775250528374,0.143775250528374,0.143775250528374,0.0,0.0,0.0,0.0,-0.0033787183874165,0.003753414822041,0.0028396444015303,0.0024923571141366,0.003033288898526,0.0039246867962314,0.0053890930057898,YUAN,-0.0033787183874166,0.1442224587290687,-0.0005504294094765,1
222,222,222,2018-11-13,0.1437897219106778,YUAN,0.1437897219106778,0.1437897219106778,0.1437897219106778,0.1437897219106778,0.0,0.0,0.0,0.0,0.0001006528053377,0.0027946202734796,0.0028234799623239,0.0022954657516307,0.0026321861662375,0.0033192810460151,0.0048676012211261,YUAN,0.0001006528053375,0.144145035987454,-0.0005368286069792,1
223,223,223,2018-11-14,0.1438848920863309,YUAN,0.1438848920863309,0.1438848920863309,0.1438848920863309,0.1438848920863309,0.0,0.0,0.0,0.0,0.0006618705035972,0.0011829784910608,0.0023941633062938,0.0015104691742116,0.0016810323439835,0.002492109206009,0.0038049679350498,YUAN,0.000661870503597,0.1440807466478609,-0.0004460045339244,1
224,224,224,2018-11-15,0.1441337561256846,YUAN,0.1441337561256846,0.1441337561256846,0.1441337561256846,0.1441337561256846,0.0,0.0,0.0,0.0,0.0017296050735087,-0.0011412822694688,0.0011753341633404,-0.0001803440135943,-0.0001329495418029,0.0006710454313711,0.0017320396448661,YUAN,0.0017296050735082,0.1440327014125764,-0.000333460482419,1
225,225,225,2018-11-16,0.1441607680885723,YUAN,0.1441607680885723,0.1441607680885723,0.1441607680885723,0.1441607680885723,0.0,0.0,0.0,0.0,0.0001874089985154,-0.0014698197259479,0.0007536529210185,-0.0002621335868823,-0.0003202985134942,0.0002007351267698,0.0012109108210456,YUAN,0.0001874089985149,0.1439976139005767,-0.0002436079560798,1
226,226,226,2018-11-19,0.1440963716533617,YUAN,0.1440963716533617,0.1440963716533617,0.1440963716533617,0.1440963716533617,0.0,0.0,0.0,0.0,-0.0004466987521251,-0.0005778749282915,0.0004693294820681,0.0002105749067491,4.924612214129986e-05,0.0005228352394066,0.0013098743321329,YUAN,-0.0004466987521254,0.1439700347244722,-0.0001915252298795,1
