,index,Unnamed: 0.1,Unnamed: 0,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size,buy_volume_oe,sell_volume_oe,bid1_size_n,bid2_size_n,bid3_size_n,bid4_size_n,bid5_size_n,ask1_size_n,ask2_size_n,ask3_size_n,ask4_size_n,ask5_size_n,buy_spread_oe,sell_spread_oe,imblance_volume_oe,open,high,close,low,wap,trade_diff,trade_speard,kmid,klen,kmid2,kup,kup2,klow,klow2,ksft,ksft2,roc_10,roc_30,roc_60,ma_10,ma_30,ma_60,std_10,std_30,std_60,beta_10,beta_30,beta_60,max_10,max_30,max_60,min_10,min_30,min_60,qtlu_10,qtlu_30,qtlu_60,qtld_10,qtld_30,qtld_60,rsv_10,rsv_30,rsv_60,imax_10,imax_30,imax_60,imin_10,imin_30,imin_60,imxd_10,imxd_30,imxd_60,cntp_10,cntp_30,cntp_60,cntn_10,cntn_30,cntn_60,cntd_10,cntd_30,cntd_60,BTC,timestamp,pct_return,key_indicator_filtered,pct_return_filtered,label,tic
1700,1700,1700,76700,23068.8,0.01482507,23068.7,0.00140381,23067.7,0.00717,23066.6,0.00717,23065.4,0.00717,23068.9,0.16372194,23069.5,0.01183999,23070.0,0.14520099,23070.5,0.62088129,23070.8,0.00035038,-0.1142470281022753,-0.0844777217560563,0.0471785154299642,-0.5273595108466442,0.2199872406669987,0.145830028183706,0.0586875186454746,-0.7882376040643215,-0.642817664521973,0.0713701123999747,2.5938548940374275,-0.7855152913860132,1.6208690887038553,-0.1765488809218876,-1.13940987227138,-0.8866542263465074,-0.8871042290712985,-0.886674108614428,-0.8862028702593419,-0.8866427796874525,-0.009216854801391,-0.2800557017080191,-0.0091532634296708,-0.2775753457794571,-0.0228543762226752,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-0.0162379740272818,-0.0319852834140999,4.17344811529015,-2.3604702974540994,-2.15911665701208,2.7074589382630263,0.2244020999214118,-1.8088128966600807,4.410784831867932,4.079887451576633,3.894947120944961,4.173448115288246,-2.3604702974538645,-2.159116657012791,5.582310952015713,2.650952798017144,1.527831433835559,0.4883175141487639,-2.521448827523175,-3.3826891978879408,4.882276900819655,2.185995131740756,0.0101671725652235,0.3286074630925401,-2.4096954800561,-3.8141229914976407,-0.8034515335601774,-0.0434298787230061,0.2758049100170406,-0.8622735496057012,0.6988402633063828,1.1148783430567686,1.4648613554889205,-1.105618219424812,-0.7208634240917702,-1.401323114890194,1.0448835363570763,1.0589117547938631,-0.9921029222688942,3.0224700530090534,2.5591827473901576,3.8431391661824335,1.3929107247875,1.661348570105124,-3.32524700315238,1.192474294749314,0.7229288160678792,HFT_small_BTC,1700,0.0,23083.728724603443,-1.859238668910912e-06,0,default
1701,1701,1701,76701,23069.9,1.85523016,23069.8,1.07348316,23068.9,0.30740379,23068.8,2.17588704,23068.7,0.0003,23070.0,6.158e-05,23070.5,0.01018129,23070.8,0.00035038,23071.2,0.00751469,23072.3,0.00717,0.0531882441183302,-0.1126439567376053,-0.1231258526740757,0.3373488999082023,-0.4761982917844706,1.1978507712335988,-0.8033386202010068,-1.3666226113441289,1.4686985887841788,-0.6803978549589809,0.7428362689801239,0.5388266756630158,-0.9137806641312892,0.2765178946432454,1.2390390884841358,-0.8864836600186727,-0.8850574409625757,-0.8847978892538542,-0.8860323045237437,-0.885262624631966,0.6266324798149173,0.3026928303870041,0.6373512137345044,0.3125769928001501,2.251508059095924,0.1268149370827124,0.7769719581467419,-0.1126924907001257,-0.1650260102604531,0.558734594596251,1.923109962036252,3.827818893457414,-2.072902909025682,-2.2155641426373824,1.6509316321499543,0.1858669736658111,-1.8537350515624296,3.678229271697292,3.895065754207849,3.890452690017205,3.827818893457693,-2.07290290902551,-2.215564142638273,5.331584425476312,2.522501324421693,1.4417398151285976,0.2318679263367032,-2.658791232957042,-3.478550913838824,2.893652922835147,2.046771749145812,-0.0830838675173013,0.0516579444011545,-2.468836628782938,-3.916991540463342,-0.7194064255579075,-0.0702667142269279,0.3142647245572919,-0.8622735496057012,0.6052369758568662,1.0680808303695897,1.1690762519964877,-0.8252789270746256,-0.7676713982360028,-1.222564743761057,0.8282998960986565,1.0589117547938631,-0.3619825734974841,3.0224700530090534,2.5591827473901576,3.234284869399324,1.3929107247875,1.661348570105124,-2.481976547588679,1.192474294749314,0.7229288160678792,HFT_small_BTC,1701,4.768345124150919e-05,23083.604487428835,-5.382023679612047e-06,0,default
1702,1702,1702,76702,23081.5,0.16222659,23080.4,0.01822439,23080.3,0.19827,23080.2,0.19827,23079.3,0.05051634,23081.6,0.00492849,23082.4,0.00035,23083.6,0.00913,23083.8,0.01144999,23083.9,0.00717,-0.0958738138351199,-0.1124058204161215,-0.4098025034534144,-0.5711224170602162,0.8784458381102782,0.7708551689412595,-0.4382225392430917,-0.8712117686845029,-0.6534895609492765,0.7267029665013448,0.9954888368777118,0.2276454442681056,0.2383328598862102,0.276517894647366,1.1263006355643703,-0.8846074304125353,-0.8615193777122786,-0.8610892991521085,-0.8841560814322067,-0.870490473189334,8.765503962903201,7.03078951912974,8.912183123170633,7.1258009757703,2.478944302626567,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,8.799587711013244,2.3575755721313048,1.7391703343087084,-2.679052663057752,-2.869820292167676,-2.706166501318883,-1.711659587016891,-3.162424383199927,2.6435437911559614,3.8153239790999898,3.932728683837854,1.7391703343102494,-2.679052663057101,-2.86982029216847,0.5953898387006444,0.9003965338341936,0.3545617296999221,-3.006616563505188,-4.393172066202057,-4.689107276689615,-0.7579938588219858,0.2886376495698449,-1.2013782027410695,-3.4457027977271566,-4.338519940640169,-5.216031258791798,0.3326686616778507,0.5567853839478235,0.8002569264739694,-0.8622735496057012,0.5116336884073495,1.0212833176824103,0.8732911485040546,-0.9187253578580212,-0.8144793723802357,-1.04380637263192,0.8282998960986565,1.0589117547938631,0.2681377752739259,3.0224700530090534,2.5591827473901576,3.234284869399324,1.3929107247875,1.661348570105124,-2.0603413198068283,1.192474294749314,0.7229288160678792,HFT_small_BTC,1702,0.0005028196914593,23083.40357597119,-8.703643217922163e-06,0,default
1703,1703,1703,76703,23078.1,0.01478552,23077.0,0.00885,23076.9,0.00717,23075.9,0.01173,23075.8,0.00717,23078.2,0.04151075,23078.7,0.0003,23079.3,0.02609387,23079.7,0.12743,23080.4,0.00717,-0.1138742281593386,-0.107198644585939,-0.2773195964077077,0.2284570244129197,-0.0190925611376166,0.3740603582506442,-0.1489064649306739,-0.6829906412038451,-0.7028161316499418,-0.0641400404133522,2.441182733668539,-0.6217242083053074,0.3535442122862831,0.163251200754023,-0.7452679889715085,-0.8649923027119826,-0.8654423882539938,-0.8708115267477912,-0.8703402568490552,-0.8653923500230117,-2.1711045924977648,1.52116703386157,-2.206068552863256,1.545536117506735,-2.524653055071364,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-2.1871708250221924,-2.421546138958975,1.559439987868165,-2.474461518900161,-2.6217954326564263,-1.3585971767098632,-0.7191992711084567,-2.513744257777617,1.8693366153001665,3.648707400250805,3.948003708228484,1.5594399878689815,-2.474461518899936,-2.6217954326571062,0.8232437592469947,1.5653398477089513,0.8002245519120008,-1.6790768009060983,-3.682203856582785,-4.192868461406393,-0.1381887085046932,1.0093429462879138,-0.4610701598942871,-2.0120428670127817,-2.3116108406626745,-4.683520794503411,0.2239986446916217,0.299648912034363,0.6009651602203109,-0.8622735496057012,0.4180304009578328,0.9744858049952312,0.577506045011622,-1.0121717886414163,-0.8612873465244687,-0.8650480015027832,0.8282998960986565,1.0589117547938631,0.2681377752739259,3.0224700530090534,2.5591827473901576,3.234284869399324,1.3929107247875,1.661348570105124,-2.0603413198068283,1.192474294749314,0.7229288160678792,HFT_small_BTC,1703,-0.0001473041180166,23083.13056176124,-1.1827294404631594e-05,0,default
1704,1704,1704,76704,23073.5,0.43726,23073.1,0.04368,23072.8,0.04022,23072.3,0.00717,23071.9,0.1,23073.6,0.14674484,23073.7,0.32621477,23074.6,0.01633872,23074.7,0.22729703,23074.8,0.38052999,-0.0958481846646046,-0.0797113095402137,1.0783928533409912,-0.3539296290128165,-0.4384927282061619,-0.7401897437784474,-0.0812708972381415,-0.9234095121899076,0.8981424987552455,-0.6748716252476047,0.2818735001509971,0.8342765028078354,-0.4529352545268044,-0.969415738154688,-0.3299645819669683,-0.8707915578582355,-0.8712416212287074,-0.8767813156223324,-0.8763100575948626,-0.8732179027219702,-2.23468952595847,1.574144173142235,-2.271016890260883,1.5994335340345809,-2.524653055071384,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-2.251351032585118,-2.4215461389589947,1.0341293399708729,-2.1135379770723253,-2.6730772702961163,-0.5456868026506384,-0.0739105657879574,-2.0838738323417765,1.5337008296553407,3.4662927382914765,3.932891797536588,1.0341293399717977,-2.113537977071977,-2.673077270296901,1.6201256207865669,1.9738011651720688,1.0739862691993232,-0.8635957980879825,-3.2454703704102994,-3.888038927764481,-0.1332426134619794,1.4520577294240828,-0.1644942188618905,-1.131374377118963,-0.6257411714752722,-4.356410315658176,0.0680503878183708,0.1417580959471705,0.4785930230470276,1.2286286968704456,0.3244271135083161,0.927688292308052,0.2817209415191892,-1.105618219424812,-0.9080953206687014,0.5650189675303128,0.8282998960986565,1.0589117547938631,0.2681377752739259,2.728358095094152,2.5591827473901576,3.234284869399324,1.6750914328943007,1.661348570105124,-2.0603413198068283,0.7458848503384606,0.7229288160678792,HFT_small_BTC,1704,-0.0001993231678517,23082.78990844725,-1.4757673924559178e-05,0,default
1705,1705,1705,76705,23076.8,1.88697264,23076.1,0.01314839,23075.8,0.94999743,23075.7,0.61188,23075.6,0.02853472,23076.9,0.00782488,23078.0,0.00944,23078.1,0.00717,23078.2,0.0007,23078.7,0.04364,-0.0066812019378355,-0.1113075077563215,0.5499471929822549,-0.7067536498329655,0.6495047490975295,0.0729318124213921,-0.7664880575892721,-0.9908399042390584,0.0319198187695515,-0.1959852184343472,-0.7259039109456917,2.179266890506125,-0.9137806641312892,-0.2898155748111099,1.2025636312836816,-0.8813666701837459,-0.8751646317704226,-0.8747345308653456,-0.8809153324559089,-0.8790845655601066,2.4705955502008234,1.786052730266822,2.511886348377024,1.814510879751955,2.478944302626107,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,2.4749858516040093,2.357575572130865,-0.4674106894950979,-2.655347628117692,-2.808624328397022,-0.8031801427103008,-0.0921765396992939,-2.121235045544013,1.5778754490183984,3.160083182139497,3.910474256242657,-0.4674106894939702,-2.6553476281172483,-2.8086243283978707,1.3468817506265722,1.8337433265127148,0.9801157537021056,-1.1432171522756691,-3.095314033296083,-3.99256232769496,-0.1922971607141488,1.3002546748444248,-0.266187533561863,-1.4333479545339864,-0.5610424997287441,-4.468573658210229,0.2170863435762077,0.194002937412699,0.5205491843636075,0.9299283759452818,0.2308238260587995,0.8808907796208726,-0.0140641619732436,-1.105618219424812,-0.954903294812934,0.5650189675303128,0.7741539860340516,1.0589117547938631,0.8982581240453359,3.0224700530090534,2.735032602939576,2.6254305726162146,1.3929107247875,1.4930689569941376,-1.217070864243128,1.192474294749314,1.031827986997331,HFT_small_BTC,1705,0.0001430212148134,23082.385953548168,-1.7500263212677503e-05,0,default
1706,1706,1706,76706,23086.6,0.02542618,23086.2,0.00110416,23086.1,0.12743,23085.7,0.12743,23085.0,0.00717,23086.7,0.04256459,23087.3,0.00717,23088.5,0.00717,23088.7,0.07364,23088.8,0.04332,-0.1064331199396399,-0.1080786131289546,-0.9896278111865144,-0.7064339784897208,1.5351635325526292,1.394227801633119,-0.690818645141613,-0.548566734219228,-0.4876759641769362,-0.533679290288693,1.3887726389715376,0.3775953622897063,-0.4529352545268044,0.0499845068606791,0.3159895704564375,-0.8728383537922012,-0.8574258014948329,-0.8609187337556894,-0.8723870456761842,-0.8631283327517841,4.441728487512767,4.646818251465128,4.514809224285076,4.710164741269606,1.8602198981800613,5.183094742322855,2.3661275998480944,-0.1126924907001257,-0.1650260102604531,2.9853556366583978,1.1756422457327411,-1.923177871883627,-3.122274082870119,-3.197600249433354,-2.7755744529286805,-1.1040285562899457,-2.8386818524063173,2.0358748510808504,2.8769576852794017,3.912417710112981,-1.923177871882855,-3.1222740828698643,-3.1976002494343816,-0.47401804529425,0.888733792747113,0.3467450481886676,-3.0299008829521594,-3.9059700239638415,-4.697811033384714,-1.4515341487658842,0.2759968738820955,-0.8134240559181386,-3.4708484067293184,-1.6404642989684566,-5.225371200319775,0.95844934788833,0.5305084781551848,0.8037532732504251,1.8260293387207736,0.1372205386092826,0.8340932669336936,-0.3098492654656764,-1.105618219424812,-1.001711268957167,1.2800524520468608,0.7200080759694466,1.0589117547938631,1.528378472816746,3.0224700530090534,2.735032602939576,2.016576275833105,1.3929107247875,1.4930689569941376,-0.3738004086794267,1.192474294749314,1.031827986997331,HFT_small_BTC,1706,0.0004246689315676,23081.92290474345,-2.006069934235022e-05,0,default
1707,1707,1707,76707,23088.0,2.09872423,23087.7,0.19827,23087.6,1.29036089,23087.5,0.01180773,23087.4,0.29438802,23088.1,0.02,23088.2,4.719e-05,23088.5,0.00717,23088.9,0.00035,23089.6,0.00717,0.0058741161660358,-0.112353320085321,0.5446002064525033,-0.4537116579830538,0.959177323174458,-0.7817600954258462,-0.4604344316729405,0.5683852559486168,-0.7034815126288351,0.351458880126141,-0.7264281584480549,0.1777228910365262,-1.6050487785443033,-0.629615656482899,1.2286136211687446,-0.8568051189761009,-0.8541850536560275,-0.8537549871062449,-0.8563538665303057,-0.855941825165575,1.1353119475075013,0.6735328053574404,1.1536777159756004,0.6874006360503372,2.4789443026253584,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,1.1328404567557029,2.35757557213015,-2.643157775768668,-3.335076356603292,-3.37783744138438,-3.4807080808882547,-1.5252873547969958,-3.1596627224852933,2.598837088090153,2.59940774977211,3.928603695043968,-2.6431577757681834,-3.335076356602806,-3.377837441385363,-0.47401804529425,0.3989898955146445,0.0185055684502886,-4.007660164833363,-4.429703063154491,-5.063300731955335,-1.357886618532876,-0.254816826181476,-0.8997289209899169,-4.52676729052553,-2.095071491967208,-5.617575685508332,1.210659381961208,0.712573909002469,0.9505998378582636,1.8260293387207736,0.0436172511597661,0.7872957542465142,-0.6056343689581092,-1.105618219424812,-1.0485192431013997,1.458810823175998,0.6658621659048417,1.0589117547938631,2.158498821588156,3.0224700530090534,2.735032602939576,1.4077219790499955,1.3929107247875,1.4930689569941376,0.4694700468842731,1.192474294749314,1.031827986997331,HFT_small_BTC,1707,6.064123777438368e-05,23081.40484817264,-2.2444255313947004e-05,0,default
1708,1708,1708,76708,23090.5,1.38409522,23089.6,0.05543341,23089.5,1.4187424,23088.9,0.19827,23088.8,0.3257,23090.6,0.00177914,23090.8,0.00717,23091.9,0.01070999,23092.0,0.00717,23093.1,0.00717,-0.0100548563086949,-0.1123759970721418,0.1029506031174841,-0.6390192877952188,1.4194505647282656,-0.5059582205744464,-0.3665411042288635,-1.1982283099561668,0.4303451435525512,0.9334520189388916,0.300866414763947,0.1986708097498689,-0.3377239021225396,0.5030512824258117,1.225855985600225,-0.853734925075146,-0.8516265685201254,-0.851196506160013,-0.853283683289606,-0.8530474212698191,0.9445571471230716,0.5146013875135184,0.9597970053182542,0.5265086126712233,2.47894430262508,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,0.9412527310183164,2.357575572129885,-3.108168705560163,-3.457949792270197,-3.462371252784168,-3.315651058861128,-1.5394993617122494,-3.2076038312047674,2.901466396161367,2.2647225726533846,3.943598604966504,-3.108168705559116,-3.45794979227016,-3.4623712527851387,-0.47401804529425,0.2241245394767699,-0.0986938776571392,-4.35677370338204,-4.541772099251876,-5.193800543448014,-1.5004264768367117,-0.3331598367410358,-0.8692087350135034,-4.702542797014096,-2.2052819813315137,-5.757614136889485,1.2106593819612144,0.7854971291925313,1.0030450395039563,1.8260293387207736,-0.0499860362897508,0.7404982415593352,-0.901419472450542,-1.105618219424812,-1.0953272172456323,1.637569194305135,0.6117162558402366,1.0589117547938631,2.7886191703595657,3.316582010923954,2.910882458488994,0.7988676822668856,1.3929107247875,1.4930689569941376,1.312740502447974,1.4157690169547412,1.1862775724620571,HFT_small_BTC,1708,0.0001082813582813,23080.835765798984,-2.465544785501539e-05,0,default
1709,1709,1709,76709,23087.3,0.00717,23086.6,0.0003,23086.2,0.00717,23085.9,0.12993,23085.8,0.04331,23087.4,0.87123763,23087.5,0.57824,23088.0,0.07364,23088.4,1.43588114,23088.5,1.18965654,-0.1095696415536315,0.0140473343183838,-1.1595870000684632,-0.7183986307414074,-0.573599462341366,2.634369744574799,0.2426337238712482,-0.6660538181458275,0.0433954855691827,-0.6595553979678174,0.9926107167505392,0.5533691466937255,-0.5681466069268777,-1.0826824320480315,-1.1274648956762758,-0.8496413332072021,-0.8500914774385818,-0.8532432909169936,-0.8527719860828176,-0.8529238861172833,-1.3445004574947133,0.8324642232013624,-1.3655426434694644,0.8480251902647691,-2.5246530550709068,-0.1030992897248551,-0.146724758572024,-0.1126924907001257,-0.1650260102604531,-1.35658563241524,-2.421546138958539,-2.943256806495272,-3.3104138071991804,-3.7111725826054975,-2.401975823906264,-1.1630345772529338,-2.977726914843391,2.8344098738091428,1.843170573863064,3.920706593698752,-2.943256806494716,-3.310413807198604,-3.711172582606462,-0.2010321334683651,0.3640150066110055,-0.0049355390397935,-4.077486501519476,-2.855977037683547,-5.089402050777449,-0.3644812452355493,-0.1815324105971691,-0.6930813481952837,-3.399672296540842,-1.9631251804266745,-5.023915034388096,0.9931149626698288,0.7084949039296139,0.9610888781875035,1.8260293387207736,-0.1435893237392673,0.6937007288721558,-0.901419472450542,-1.105618219424812,-1.1421351913898654,1.637569194305135,0.5575703457756318,1.0589117547938631,2.7886191703595657,3.0224700530090534,2.910882458488994,0.7988676822668856,1.6750914328943007,1.4930689569941376,1.312740502447974,0.9691795725438872,1.1862775724620571,HFT_small_BTC,1709,-0.0001385851324138,23080.21955870406,-2.669778084196661e-05,0,default
